2025-04-17 09:37:40,251 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='all', score_modes=['value_times_range'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/omi/neighbor_all', visual_dir='./visual/omi/neighbor_all', num_workers=36, gif_duration=500)
2025-04-17 09:37:40,251 - INFO - 当前评分模式: ['value_times_range']
2025-04-17 09:37:40,251 - INFO - 
==================================================
2025-04-17 09:37:40,251 - INFO - 开始执行网格搜索...
2025-04-17 09:37:40,252 - INFO - [omi-12] Starting grid search...
2025-04-17 09:37:43,205 - INFO - [omi-12.txt] mode=value_times_range, all=None, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-17 09:37:43,306 - INFO - [omi-1] Starting grid search...
2025-04-17 09:37:47,281 - INFO - [omi-1.txt] mode=value_times_range, all=None, threshold=0.0, P=0.7395, R=0.9888, F1=0.8462
2025-04-17 09:37:47,282 - INFO - [omi-1.txt] mode=value_times_range, all=None, threshold=0.5, P=0.7373, R=0.9775, F1=0.8406
2025-04-17 09:37:47,283 - INFO - [omi-1.txt] mode=value_times_range, all=None, threshold=1.0, P=0.7373, R=0.9775, F1=0.8406
2025-04-17 09:37:47,283 - INFO - [omi-1.txt] mode=value_times_range, all=None, threshold=1.5, P=0.7373, R=0.9775, F1=0.8406
2025-04-17 09:37:47,283 - INFO - [omi-1.txt] mode=value_times_range, all=None, threshold=2.0, P=0.7373, R=0.9775, F1=0.8406
2025-04-17 09:37:47,283 - INFO - [omi-1.txt] mode=value_times_range, all=None, threshold=2.5, P=0.7373, R=0.9775, F1=0.8406
2025-04-17 09:37:47,301 - INFO - [omi-1.txt] mode=value_times_range, all=None, threshold=3.0, P=0.7232, R=0.9101, F1=0.8060
2025-04-17 09:37:47,330 - INFO - [omi-1.txt] mode=value_times_range, all=None, threshold=3.5, P=0.7156, R=0.8764, F1=0.7879
2025-04-17 09:37:47,356 - INFO - [omi-1.txt] mode=value_times_range, all=None, threshold=4.0, P=0.7156, R=0.8764, F1=0.7879
2025-04-17 09:37:47,356 - INFO - [omi-1.txt] mode=value_times_range, all=None, threshold=4.5, P=0.7156, R=0.8764, F1=0.7879
2025-04-17 09:37:47,356 - INFO - [omi-1.txt] mode=value_times_range, all=None, threshold=5.0, P=0.7156, R=0.8764, F1=0.7879
2025-04-17 09:37:47,356 - INFO - [omi-1.txt] mode=value_times_range, all=None, threshold=5.5, P=0.7130, R=0.8652, F1=0.7817
2025-04-17 09:37:47,356 - INFO - [omi-1.txt] mode=value_times_range, all=None, threshold=6.0, P=0.7130, R=0.8652, F1=0.7817
2025-04-17 09:37:47,356 - INFO - [omi-1.txt] mode=value_times_range, all=None, threshold=6.5, P=0.7075, R=0.8427, F1=0.7692
2025-04-17 09:37:47,594 - INFO - [omi-1.txt] mode=value_times_range, all=None, threshold=7.0, P=0.7075, R=0.8427, F1=0.7692
2025-04-17 09:37:47,643 - INFO - [omi-5] Starting grid search...
2025-04-17 09:37:51,664 - INFO - [omi-5.txt] mode=value_times_range, all=None, threshold=0.0, P=0.4757, R=1.0000, F1=0.6447
2025-04-17 09:37:51,665 - INFO - [omi-5.txt] mode=value_times_range, all=None, threshold=0.5, P=0.4706, R=0.9796, F1=0.6358
2025-04-17 09:37:51,716 - INFO - [omi-5.txt] mode=value_times_range, all=None, threshold=1.0, P=0.4706, R=0.9796, F1=0.6358
2025-04-17 09:37:51,717 - INFO - [omi-5.txt] mode=value_times_range, all=None, threshold=1.5, P=0.4706, R=0.9796, F1=0.6358
2025-04-17 09:37:51,726 - INFO - [omi-5.txt] mode=value_times_range, all=None, threshold=2.0, P=0.4600, R=0.9388, F1=0.6174
2025-04-17 09:37:51,726 - INFO - [omi-5.txt] mode=value_times_range, all=None, threshold=2.5, P=0.4646, R=0.9388, F1=0.6216
2025-04-17 09:37:51,726 - INFO - [omi-5.txt] mode=value_times_range, all=None, threshold=3.0, P=0.4592, R=0.9184, F1=0.6122
2025-04-17 09:37:51,726 - INFO - [omi-5.txt] mode=value_times_range, all=None, threshold=3.5, P=0.4681, R=0.8980, F1=0.6154
2025-04-17 09:37:51,739 - INFO - [omi-5.txt] mode=value_times_range, all=None, threshold=4.0, P=0.4674, R=0.8776, F1=0.6099
2025-04-17 09:37:52,196 - INFO - [omi-5.txt] mode=value_times_range, all=None, threshold=4.5, P=0.4607, R=0.8367, F1=0.5942
2025-04-17 09:37:52,198 - INFO - [omi-5.txt] mode=value_times_range, all=None, threshold=5.0, P=0.4545, R=0.8163, F1=0.5839
2025-04-17 09:37:52,198 - INFO - [omi-5.txt] mode=value_times_range, all=None, threshold=5.5, P=0.4598, R=0.8163, F1=0.5882
2025-04-17 09:37:52,198 - INFO - [omi-5.txt] mode=value_times_range, all=None, threshold=6.0, P=0.4651, R=0.8163, F1=0.5926
2025-04-17 09:37:52,198 - INFO - [omi-5.txt] mode=value_times_range, all=None, threshold=6.5, P=0.4762, R=0.8163, F1=0.6015
2025-04-17 09:37:52,198 - INFO - [omi-5.txt] mode=value_times_range, all=None, threshold=7.0, P=0.4756, R=0.7959, F1=0.5954
2025-04-17 09:37:52,246 - INFO - [omi-6] Starting grid search...
2025-04-17 09:37:56,178 - INFO - [omi-6.txt] mode=value_times_range, all=None, threshold=0.0, P=0.2606, R=0.9773, F1=0.4115
2025-04-17 09:37:56,191 - INFO - [omi-6.txt] mode=value_times_range, all=None, threshold=0.5, P=0.2606, R=0.9773, F1=0.4115
2025-04-17 09:37:56,193 - INFO - [omi-6.txt] mode=value_times_range, all=None, threshold=1.0, P=0.2606, R=0.9773, F1=0.4115
2025-04-17 09:37:56,223 - INFO - [omi-6.txt] mode=value_times_range, all=None, threshold=1.5, P=0.2606, R=0.9773, F1=0.4115
2025-04-17 09:37:56,223 - INFO - [omi-6.txt] mode=value_times_range, all=None, threshold=2.0, P=0.2606, R=0.9773, F1=0.4115
2025-04-17 09:37:56,293 - INFO - [omi-6.txt] mode=value_times_range, all=None, threshold=2.5, P=0.2606, R=0.9773, F1=0.4115
2025-04-17 09:37:56,294 - INFO - [omi-6.txt] mode=value_times_range, all=None, threshold=3.0, P=0.2622, R=0.9773, F1=0.4135
2025-04-17 09:37:56,294 - INFO - [omi-6.txt] mode=value_times_range, all=None, threshold=3.5, P=0.2638, R=0.9773, F1=0.4155
2025-04-17 09:37:56,294 - INFO - [omi-6.txt] mode=value_times_range, all=None, threshold=4.0, P=0.2638, R=0.9773, F1=0.4155
2025-04-17 09:37:56,294 - INFO - [omi-6.txt] mode=value_times_range, all=None, threshold=4.5, P=0.2638, R=0.9773, F1=0.4155
2025-04-17 09:37:56,294 - INFO - [omi-6.txt] mode=value_times_range, all=None, threshold=5.0, P=0.2654, R=0.9773, F1=0.4175
2025-04-17 09:37:56,294 - INFO - [omi-6.txt] mode=value_times_range, all=None, threshold=5.5, P=0.2671, R=0.9773, F1=0.4195
2025-04-17 09:37:56,295 - INFO - [omi-6.txt] mode=value_times_range, all=None, threshold=6.0, P=0.2625, R=0.9545, F1=0.4118
2025-04-17 09:37:56,321 - INFO - [omi-6.txt] mode=value_times_range, all=None, threshold=6.5, P=0.2597, R=0.9091, F1=0.4040
2025-04-17 09:37:56,321 - INFO - [omi-6.txt] mode=value_times_range, all=None, threshold=7.0, P=0.2614, R=0.9091, F1=0.4061
2025-04-17 09:37:56,370 - INFO - [omi-7] Starting grid search...
2025-04-17 09:38:00,150 - INFO - [omi-7.txt] mode=value_times_range, all=None, threshold=0.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-17 09:38:00,151 - INFO - [omi-7.txt] mode=value_times_range, all=None, threshold=0.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-17 09:38:00,656 - INFO - [omi-7.txt] mode=value_times_range, all=None, threshold=1.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-17 09:38:00,657 - INFO - [omi-7.txt] mode=value_times_range, all=None, threshold=1.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-17 09:38:00,657 - INFO - [omi-7.txt] mode=value_times_range, all=None, threshold=2.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-17 09:38:00,657 - INFO - [omi-7.txt] mode=value_times_range, all=None, threshold=2.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-17 09:38:00,657 - INFO - [omi-7.txt] mode=value_times_range, all=None, threshold=3.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-17 09:38:00,657 - INFO - [omi-7.txt] mode=value_times_range, all=None, threshold=3.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-17 09:38:00,657 - INFO - [omi-7.txt] mode=value_times_range, all=None, threshold=4.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-17 09:38:00,658 - INFO - [omi-7.txt] mode=value_times_range, all=None, threshold=4.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-17 09:38:00,658 - INFO - [omi-7.txt] mode=value_times_range, all=None, threshold=5.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-17 09:38:00,658 - INFO - [omi-7.txt] mode=value_times_range, all=None, threshold=5.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-17 09:38:00,658 - INFO - [omi-7.txt] mode=value_times_range, all=None, threshold=6.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-17 09:38:00,658 - INFO - [omi-7.txt] mode=value_times_range, all=None, threshold=6.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-17 09:38:00,658 - INFO - [omi-7.txt] mode=value_times_range, all=None, threshold=7.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-17 09:38:00,709 - INFO - [omi-9] Starting grid search...
2025-04-17 09:38:04,387 - INFO - [omi-9.txt] mode=value_times_range, all=None, threshold=0.0, P=0.4962, R=0.9155, F1=0.6436
2025-04-17 09:38:04,391 - INFO - [omi-9.txt] mode=value_times_range, all=None, threshold=0.5, P=0.4962, R=0.9155, F1=0.6436
2025-04-17 09:38:04,698 - INFO - [omi-9.txt] mode=value_times_range, all=None, threshold=1.0, P=0.4962, R=0.9155, F1=0.6436
2025-04-17 09:38:04,721 - INFO - [omi-9.txt] mode=value_times_range, all=None, threshold=1.5, P=0.4962, R=0.9155, F1=0.6436
2025-04-17 09:38:04,721 - INFO - [omi-9.txt] mode=value_times_range, all=None, threshold=2.0, P=0.4962, R=0.9155, F1=0.6436
2025-04-17 09:38:04,722 - INFO - [omi-9.txt] mode=value_times_range, all=None, threshold=2.5, P=0.4962, R=0.9155, F1=0.6436
2025-04-17 09:38:04,722 - INFO - [omi-9.txt] mode=value_times_range, all=None, threshold=3.0, P=0.4962, R=0.9155, F1=0.6436
2025-04-17 09:38:04,722 - INFO - [omi-9.txt] mode=value_times_range, all=None, threshold=3.5, P=0.4962, R=0.9155, F1=0.6436
2025-04-17 09:38:04,722 - INFO - [omi-9.txt] mode=value_times_range, all=None, threshold=4.0, P=0.4962, R=0.9155, F1=0.6436
2025-04-17 09:38:04,722 - INFO - [omi-9.txt] mode=value_times_range, all=None, threshold=4.5, P=0.4962, R=0.9155, F1=0.6436
2025-04-17 09:38:04,722 - INFO - [omi-9.txt] mode=value_times_range, all=None, threshold=5.0, P=0.4962, R=0.9155, F1=0.6436
2025-04-17 09:38:04,722 - INFO - [omi-9.txt] mode=value_times_range, all=None, threshold=5.5, P=0.4962, R=0.9155, F1=0.6436
2025-04-17 09:38:04,722 - INFO - [omi-9.txt] mode=value_times_range, all=None, threshold=6.0, P=0.4962, R=0.9155, F1=0.6436
2025-04-17 09:38:04,722 - INFO - [omi-9.txt] mode=value_times_range, all=None, threshold=6.5, P=0.4962, R=0.9155, F1=0.6436
2025-04-17 09:38:04,723 - INFO - [omi-9.txt] mode=value_times_range, all=None, threshold=7.0, P=0.4962, R=0.9155, F1=0.6436
2025-04-17 09:38:04,767 - INFO - [omi-8] Starting grid search...
2025-04-17 09:38:08,508 - INFO - [omi-8.txt] mode=value_times_range, all=None, threshold=0.0, P=0.3580, R=0.9355, F1=0.5179
2025-04-17 09:38:08,509 - INFO - [omi-8.txt] mode=value_times_range, all=None, threshold=0.5, P=0.3580, R=0.9355, F1=0.5179
2025-04-17 09:38:08,509 - INFO - [omi-8.txt] mode=value_times_range, all=None, threshold=1.0, P=0.3580, R=0.9355, F1=0.5179
2025-04-17 09:38:08,509 - INFO - [omi-8.txt] mode=value_times_range, all=None, threshold=1.5, P=0.3580, R=0.9355, F1=0.5179
2025-04-17 09:38:08,510 - INFO - [omi-8.txt] mode=value_times_range, all=None, threshold=2.0, P=0.3580, R=0.9355, F1=0.5179
2025-04-17 09:38:08,510 - INFO - [omi-8.txt] mode=value_times_range, all=None, threshold=2.5, P=0.3580, R=0.9355, F1=0.5179
2025-04-17 09:38:08,559 - INFO - [omi-8.txt] mode=value_times_range, all=None, threshold=3.0, P=0.3580, R=0.9355, F1=0.5179
2025-04-17 09:38:08,560 - INFO - [omi-8.txt] mode=value_times_range, all=None, threshold=3.5, P=0.3580, R=0.9355, F1=0.5179
2025-04-17 09:38:08,602 - INFO - [omi-8.txt] mode=value_times_range, all=None, threshold=4.0, P=0.3580, R=0.9355, F1=0.5179
2025-04-17 09:38:08,678 - INFO - [omi-8.txt] mode=value_times_range, all=None, threshold=4.5, P=0.3580, R=0.9355, F1=0.5179
2025-04-17 09:38:08,679 - INFO - [omi-8.txt] mode=value_times_range, all=None, threshold=5.0, P=0.3580, R=0.9355, F1=0.5179
2025-04-17 09:38:08,679 - INFO - [omi-8.txt] mode=value_times_range, all=None, threshold=5.5, P=0.3580, R=0.9355, F1=0.5179
2025-04-17 09:38:08,679 - INFO - [omi-8.txt] mode=value_times_range, all=None, threshold=6.0, P=0.3580, R=0.9355, F1=0.5179
2025-04-17 09:38:08,679 - INFO - [omi-8.txt] mode=value_times_range, all=None, threshold=6.5, P=0.3580, R=0.9355, F1=0.5179
2025-04-17 09:38:08,680 - INFO - [omi-8.txt] mode=value_times_range, all=None, threshold=7.0, P=0.3625, R=0.9355, F1=0.5225
2025-04-17 09:38:08,726 - INFO - [omi-2] Starting grid search...
2025-04-17 09:38:12,454 - INFO - [omi-2.txt] mode=value_times_range, all=None, threshold=0.0, P=0.4559, R=1.0000, F1=0.6263
2025-04-17 09:38:12,508 - INFO - [omi-2.txt] mode=value_times_range, all=None, threshold=0.5, P=0.4559, R=1.0000, F1=0.6263
2025-04-17 09:38:12,508 - INFO - [omi-2.txt] mode=value_times_range, all=None, threshold=1.0, P=0.4559, R=1.0000, F1=0.6263
2025-04-17 09:38:12,551 - INFO - [omi-2.txt] mode=value_times_range, all=None, threshold=1.5, P=0.4559, R=1.0000, F1=0.6263
2025-04-17 09:38:12,552 - INFO - [omi-2.txt] mode=value_times_range, all=None, threshold=2.0, P=0.4559, R=1.0000, F1=0.6263
2025-04-17 09:38:12,623 - INFO - [omi-2.txt] mode=value_times_range, all=None, threshold=2.5, P=0.4559, R=1.0000, F1=0.6263
2025-04-17 09:38:12,624 - INFO - [omi-2.txt] mode=value_times_range, all=None, threshold=3.0, P=0.4559, R=1.0000, F1=0.6263
2025-04-17 09:38:12,624 - INFO - [omi-2.txt] mode=value_times_range, all=None, threshold=3.5, P=0.4559, R=1.0000, F1=0.6263
2025-04-17 09:38:12,624 - INFO - [omi-2.txt] mode=value_times_range, all=None, threshold=4.0, P=0.4559, R=1.0000, F1=0.6263
2025-04-17 09:38:12,624 - INFO - [omi-2.txt] mode=value_times_range, all=None, threshold=4.5, P=0.4559, R=1.0000, F1=0.6263
2025-04-17 09:38:12,624 - INFO - [omi-2.txt] mode=value_times_range, all=None, threshold=5.0, P=0.4559, R=1.0000, F1=0.6263
2025-04-17 09:38:12,624 - INFO - [omi-2.txt] mode=value_times_range, all=None, threshold=5.5, P=0.4559, R=1.0000, F1=0.6263
2025-04-17 09:38:12,624 - INFO - [omi-2.txt] mode=value_times_range, all=None, threshold=6.0, P=0.4697, R=1.0000, F1=0.6392
2025-04-17 09:38:12,624 - INFO - [omi-2.txt] mode=value_times_range, all=None, threshold=6.5, P=0.4844, R=1.0000, F1=0.6526
2025-04-17 09:38:12,625 - INFO - [omi-2.txt] mode=value_times_range, all=None, threshold=7.0, P=0.4921, R=1.0000, F1=0.6596
2025-04-17 09:38:12,670 - INFO - [omi-11] Starting grid search...
2025-04-17 09:38:16,586 - INFO - [omi-11.txt] mode=value_times_range, all=None, threshold=0.0, P=0.3434, R=0.9828, F1=0.5089
2025-04-17 09:38:16,703 - INFO - [omi-11.txt] mode=value_times_range, all=None, threshold=0.5, P=0.3434, R=0.9828, F1=0.5089
2025-04-17 09:38:16,704 - INFO - [omi-11.txt] mode=value_times_range, all=None, threshold=1.0, P=0.3434, R=0.9828, F1=0.5089
2025-04-17 09:38:16,704 - INFO - [omi-11.txt] mode=value_times_range, all=None, threshold=1.5, P=0.3434, R=0.9828, F1=0.5089
2025-04-17 09:38:16,704 - INFO - [omi-11.txt] mode=value_times_range, all=None, threshold=2.0, P=0.3434, R=0.9828, F1=0.5089
2025-04-17 09:38:16,704 - INFO - [omi-11.txt] mode=value_times_range, all=None, threshold=2.5, P=0.3434, R=0.9828, F1=0.5089
2025-04-17 09:38:16,704 - INFO - [omi-11.txt] mode=value_times_range, all=None, threshold=3.0, P=0.3434, R=0.9828, F1=0.5089
2025-04-17 09:38:16,704 - INFO - [omi-11.txt] mode=value_times_range, all=None, threshold=3.5, P=0.3434, R=0.9828, F1=0.5089
2025-04-17 09:38:16,883 - INFO - [omi-11.txt] mode=value_times_range, all=None, threshold=4.0, P=0.3434, R=0.9828, F1=0.5089
2025-04-17 09:38:16,884 - INFO - [omi-11.txt] mode=value_times_range, all=None, threshold=4.5, P=0.3434, R=0.9828, F1=0.5089
2025-04-17 09:38:16,884 - INFO - [omi-11.txt] mode=value_times_range, all=None, threshold=5.0, P=0.3434, R=0.9828, F1=0.5089
2025-04-17 09:38:16,884 - INFO - [omi-11.txt] mode=value_times_range, all=None, threshold=5.5, P=0.3434, R=0.9828, F1=0.5089
2025-04-17 09:38:16,884 - INFO - [omi-11.txt] mode=value_times_range, all=None, threshold=6.0, P=0.3434, R=0.9828, F1=0.5089
2025-04-17 09:38:16,884 - INFO - [omi-11.txt] mode=value_times_range, all=None, threshold=6.5, P=0.3434, R=0.9828, F1=0.5089
2025-04-17 09:38:16,884 - INFO - [omi-11.txt] mode=value_times_range, all=None, threshold=7.0, P=0.3434, R=0.9828, F1=0.5089
2025-04-17 09:38:16,935 - INFO - [omi-10] Starting grid search...
2025-04-17 09:38:20,974 - INFO - [omi-10.txt] mode=value_times_range, all=None, threshold=0.0, P=0.4688, R=0.9836, F1=0.6349
2025-04-17 09:38:20,975 - INFO - [omi-10.txt] mode=value_times_range, all=None, threshold=0.5, P=0.4688, R=0.9836, F1=0.6349
2025-04-17 09:38:20,975 - INFO - [omi-10.txt] mode=value_times_range, all=None, threshold=1.0, P=0.4688, R=0.9836, F1=0.6349
2025-04-17 09:38:20,975 - INFO - [omi-10.txt] mode=value_times_range, all=None, threshold=1.5, P=0.4688, R=0.9836, F1=0.6349
2025-04-17 09:38:21,150 - INFO - [omi-10.txt] mode=value_times_range, all=None, threshold=2.0, P=0.4683, R=0.9672, F1=0.6310
2025-04-17 09:38:21,150 - INFO - [omi-10.txt] mode=value_times_range, all=None, threshold=2.5, P=0.4683, R=0.9672, F1=0.6310
2025-04-17 09:38:21,150 - INFO - [omi-10.txt] mode=value_times_range, all=None, threshold=3.0, P=0.4797, R=0.9672, F1=0.6413
2025-04-17 09:38:21,150 - INFO - [omi-10.txt] mode=value_times_range, all=None, threshold=3.5, P=0.4836, R=0.9672, F1=0.6448
2025-04-17 09:38:21,150 - INFO - [omi-10.txt] mode=value_times_range, all=None, threshold=4.0, P=0.4836, R=0.9672, F1=0.6448
2025-04-17 09:38:21,150 - INFO - [omi-10.txt] mode=value_times_range, all=None, threshold=4.5, P=0.4836, R=0.9672, F1=0.6448
2025-04-17 09:38:21,150 - INFO - [omi-10.txt] mode=value_times_range, all=None, threshold=5.0, P=0.4836, R=0.9672, F1=0.6448
2025-04-17 09:38:21,150 - INFO - [omi-10.txt] mode=value_times_range, all=None, threshold=5.5, P=0.4836, R=0.9672, F1=0.6448
2025-04-17 09:38:21,150 - INFO - [omi-10.txt] mode=value_times_range, all=None, threshold=6.0, P=0.4836, R=0.9672, F1=0.6448
2025-04-17 09:38:21,150 - INFO - [omi-10.txt] mode=value_times_range, all=None, threshold=6.5, P=0.4917, R=0.9672, F1=0.6519
2025-04-17 09:38:21,243 - INFO - [omi-10.txt] mode=value_times_range, all=None, threshold=7.0, P=0.4917, R=0.9672, F1=0.6519
2025-04-17 09:38:21,292 - INFO - [omi-4] Starting grid search...
2025-04-17 09:38:25,189 - INFO - [omi-4.txt] mode=value_times_range, all=None, threshold=0.0, P=0.8250, R=0.9851, F1=0.8980
2025-04-17 09:38:25,190 - INFO - [omi-4.txt] mode=value_times_range, all=None, threshold=0.5, P=0.8250, R=0.9851, F1=0.8980
2025-04-17 09:38:25,190 - INFO - [omi-4.txt] mode=value_times_range, all=None, threshold=1.0, P=0.8250, R=0.9851, F1=0.8980
2025-04-17 09:38:25,190 - INFO - [omi-4.txt] mode=value_times_range, all=None, threshold=1.5, P=0.8250, R=0.9851, F1=0.8980
2025-04-17 09:38:25,191 - INFO - [omi-4.txt] mode=value_times_range, all=None, threshold=2.0, P=0.8250, R=0.9851, F1=0.8980
2025-04-17 09:38:25,191 - INFO - [omi-4.txt] mode=value_times_range, all=None, threshold=2.5, P=0.8250, R=0.9851, F1=0.8980
2025-04-17 09:38:25,191 - INFO - [omi-4.txt] mode=value_times_range, all=None, threshold=3.0, P=0.8354, R=0.9851, F1=0.9041
2025-04-17 09:38:25,191 - INFO - [omi-4.txt] mode=value_times_range, all=None, threshold=3.5, P=0.8462, R=0.9851, F1=0.9103
2025-04-17 09:38:25,191 - INFO - [omi-4.txt] mode=value_times_range, all=None, threshold=4.0, P=0.8462, R=0.9851, F1=0.9103
2025-04-17 09:38:25,192 - INFO - [omi-4.txt] mode=value_times_range, all=None, threshold=4.5, P=0.8462, R=0.9851, F1=0.9103
2025-04-17 09:38:25,192 - INFO - [omi-4.txt] mode=value_times_range, all=None, threshold=5.0, P=0.8462, R=0.9851, F1=0.9103
2025-04-17 09:38:25,222 - INFO - [omi-4.txt] mode=value_times_range, all=None, threshold=5.5, P=0.8462, R=0.9851, F1=0.9103
2025-04-17 09:38:25,222 - INFO - [omi-4.txt] mode=value_times_range, all=None, threshold=6.0, P=0.8462, R=0.9851, F1=0.9103
2025-04-17 09:38:25,222 - INFO - [omi-4.txt] mode=value_times_range, all=None, threshold=6.5, P=0.8462, R=0.9851, F1=0.9103
2025-04-17 09:38:25,222 - INFO - [omi-4.txt] mode=value_times_range, all=None, threshold=7.0, P=0.8442, R=0.9701, F1=0.9028
2025-04-17 09:38:25,268 - INFO - [omi-3] Starting grid search...
2025-04-17 09:38:29,113 - INFO - [omi-3.txt] mode=value_times_range, all=None, threshold=0.0, P=0.8025, R=0.8333, F1=0.8176
2025-04-17 09:38:29,113 - INFO - [omi-3.txt] mode=value_times_range, all=None, threshold=0.5, P=0.8025, R=0.8333, F1=0.8176
2025-04-17 09:38:29,130 - INFO - [omi-3.txt] mode=value_times_range, all=None, threshold=1.0, P=0.8025, R=0.8333, F1=0.8176
2025-04-17 09:38:29,130 - INFO - [omi-3.txt] mode=value_times_range, all=None, threshold=1.5, P=0.8025, R=0.8333, F1=0.8176
2025-04-17 09:38:29,130 - INFO - [omi-3.txt] mode=value_times_range, all=None, threshold=2.0, P=0.8025, R=0.8333, F1=0.8176
2025-04-17 09:38:29,200 - INFO - [omi-3.txt] mode=value_times_range, all=None, threshold=2.5, P=0.8025, R=0.8333, F1=0.8176
2025-04-17 09:38:29,200 - INFO - [omi-3.txt] mode=value_times_range, all=None, threshold=3.0, P=0.8228, R=0.8333, F1=0.8280
2025-04-17 09:38:29,477 - INFO - [omi-3.txt] mode=value_times_range, all=None, threshold=3.5, P=0.8228, R=0.8333, F1=0.8280
2025-04-17 09:38:29,479 - INFO - [omi-3.txt] mode=value_times_range, all=None, threshold=4.0, P=0.8228, R=0.8333, F1=0.8280
2025-04-17 09:38:29,479 - INFO - [omi-3.txt] mode=value_times_range, all=None, threshold=4.5, P=0.8228, R=0.8333, F1=0.8280
