2025-04-18 13:32:37,893 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='corr_threshold', score_modes=['deviation'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/omi/neighbor_corr_threshold', visual_dir='./visual/omi/neighbor_corr_threshold', num_workers=36, gif_duration=500)
2025-04-18 13:32:37,893 - INFO - 当前评分模式: ['deviation']
2025-04-18 13:32:37,893 - INFO - 
==================================================
2025-04-18 13:32:37,893 - INFO - 开始执行网格搜索...
2025-04-18 13:32:37,896 - INFO - [omi-12] Starting grid search...
2025-04-18 13:32:40,970 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.0, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:43,122 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.0, threshold=3.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:43,123 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.0, threshold=3.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:43,123 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.0, threshold=4.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:43,123 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.0, threshold=4.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:43,123 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.0, threshold=5.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:43,123 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.0, threshold=5.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:43,123 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.0, threshold=6.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:43,123 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.0, threshold=6.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:43,123 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.0, threshold=7.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:43,123 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.1, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:43,123 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.1, threshold=0.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:43,124 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.1, threshold=1.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:43,124 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.1, threshold=1.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:43,124 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.1, threshold=2.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:43,404 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.1, threshold=2.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:43,405 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.1, threshold=3.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:43,405 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.1, threshold=3.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:43,416 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.1, threshold=4.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:43,475 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.1, threshold=4.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:43,601 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.1, threshold=5.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:43,660 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.1, threshold=5.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:43,773 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.1, threshold=6.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:43,968 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.1, threshold=6.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:44,085 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.1, threshold=7.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:44,086 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.2, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:44,087 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.2, threshold=0.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:44,087 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.2, threshold=1.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:44,564 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.2, threshold=1.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:44,564 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.2, threshold=2.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:44,566 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.2, threshold=2.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:44,566 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.2, threshold=3.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:44,566 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.2, threshold=3.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:44,566 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.2, threshold=4.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:44,566 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.2, threshold=4.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:44,566 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.2, threshold=5.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:44,566 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.2, threshold=5.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:44,566 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.2, threshold=6.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:44,614 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.2, threshold=6.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:44,615 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.2, threshold=7.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:44,821 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.2, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:44,822 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.2, threshold=0.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:45,341 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.2, threshold=1.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:45,342 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.2, threshold=1.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:45,342 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.2, threshold=2.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:45,342 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.2, threshold=2.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:45,538 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.2, threshold=3.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:45,641 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.2, threshold=3.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:45,903 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.2, threshold=4.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:46,061 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.2, threshold=4.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:46,062 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.2, threshold=5.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:46,062 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.2, threshold=5.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:46,063 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.2, threshold=6.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:46,063 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.2, threshold=6.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:46,063 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.2, threshold=7.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:46,089 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.2, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:46,209 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.2, threshold=0.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:46,259 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.2, threshold=1.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:46,437 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.2, threshold=1.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:46,659 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.2, threshold=2.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:46,953 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.2, threshold=2.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:46,954 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.2, threshold=3.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:46,955 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.2, threshold=3.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:47,125 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.2, threshold=4.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:47,127 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.2, threshold=4.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:47,127 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.2, threshold=5.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:47,127 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.2, threshold=5.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:47,127 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.2, threshold=6.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:47,127 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.2, threshold=6.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:47,127 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.2, threshold=7.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:47,128 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.3, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:47,128 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.3, threshold=0.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:47,366 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.3, threshold=1.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:47,536 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.3, threshold=1.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:47,536 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.3, threshold=2.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:47,536 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.3, threshold=2.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:47,538 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.3, threshold=3.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:47,538 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.3, threshold=3.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:47,653 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.3, threshold=4.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:47,818 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.3, threshold=4.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:48,032 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.3, threshold=5.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:48,032 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.3, threshold=5.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:48,170 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.3, threshold=6.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:48,321 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.3, threshold=6.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:48,825 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.3, threshold=7.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:48,825 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.4, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:48,827 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.4, threshold=0.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:48,827 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.4, threshold=1.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:48,827 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.4, threshold=1.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:48,827 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.4, threshold=2.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:49,034 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.4, threshold=2.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:49,036 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.4, threshold=3.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:49,036 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.4, threshold=3.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:49,036 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.4, threshold=4.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:49,129 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.4, threshold=4.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:49,332 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.4, threshold=5.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:49,368 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.4, threshold=5.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:49,409 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.4, threshold=6.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:49,442 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.4, threshold=6.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:49,443 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.4, threshold=7.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:49,490 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.4, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:49,548 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.4, threshold=0.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:49,704 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.4, threshold=1.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:49,720 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.4, threshold=1.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:49,909 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.4, threshold=2.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:49,909 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.4, threshold=2.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:49,911 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.4, threshold=3.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:49,911 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.4, threshold=3.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:49,939 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.4, threshold=4.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:50,018 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.4, threshold=4.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:50,053 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.4, threshold=5.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:50,108 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.4, threshold=5.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:50,175 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.4, threshold=6.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:50,286 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.4, threshold=6.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:50,294 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.4, threshold=7.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:50,502 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.4, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:50,733 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.4, threshold=0.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:50,733 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.4, threshold=1.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:50,810 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.4, threshold=1.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:51,039 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.4, threshold=2.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:51,329 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.4, threshold=2.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:51,329 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.4, threshold=3.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:51,443 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.4, threshold=3.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:51,443 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.4, threshold=4.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:51,443 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.4, threshold=4.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:51,471 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.4, threshold=5.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:51,542 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.4, threshold=5.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:51,597 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.4, threshold=6.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:51,644 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.4, threshold=6.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:51,797 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.4, threshold=7.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:32:51,871 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.5, threshold=0.0, P=0.6034, R=0.8750, F1=0.7143
2025-04-18 13:32:52,037 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.5, threshold=0.5, P=0.6034, R=0.8750, F1=0.7143
2025-04-18 13:32:52,117 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.5, threshold=1.0, P=0.6034, R=0.8750, F1=0.7143
2025-04-18 13:32:52,119 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.5, threshold=1.5, P=0.6034, R=0.8750, F1=0.7143
2025-04-18 13:32:52,122 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.5, threshold=2.0, P=0.6034, R=0.8750, F1=0.7143
2025-04-18 13:32:52,122 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.5, threshold=2.5, P=0.6034, R=0.8750, F1=0.7143
2025-04-18 13:32:52,193 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.5, threshold=3.0, P=0.6034, R=0.8750, F1=0.7143
2025-04-18 13:32:52,708 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.5, threshold=3.5, P=0.6034, R=0.8750, F1=0.7143
2025-04-18 13:32:52,710 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.5, threshold=4.0, P=0.6034, R=0.8750, F1=0.7143
2025-04-18 13:32:52,710 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.5, threshold=4.5, P=0.6034, R=0.8750, F1=0.7143
2025-04-18 13:32:52,710 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.5, threshold=5.0, P=0.6034, R=0.8750, F1=0.7143
2025-04-18 13:32:52,711 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.5, threshold=5.5, P=0.6034, R=0.8750, F1=0.7143
2025-04-18 13:32:52,826 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.5, threshold=6.0, P=0.5965, R=0.8500, F1=0.7010
2025-04-18 13:32:52,998 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.5, threshold=6.5, P=0.5965, R=0.8500, F1=0.7010
2025-04-18 13:32:52,998 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.5, threshold=7.0, P=0.5965, R=0.8500, F1=0.7010
2025-04-18 13:32:52,999 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.6, threshold=0.0, P=0.5882, R=0.7500, F1=0.6593
2025-04-18 13:32:53,000 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.6, threshold=0.5, P=0.5882, R=0.7500, F1=0.6593
2025-04-18 13:32:53,000 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.6, threshold=1.0, P=0.5882, R=0.7500, F1=0.6593
