2025-04-17 08:08:42,501 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='topk', score_modes=['strict_deviation'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/omi/neighbor_topk', visual_dir='./visual/omi/neighbor_topk', num_workers=36, gif_duration=500)
2025-04-17 08:08:42,501 - INFO - 当前评分模式: ['strict_deviation']
2025-04-17 08:08:42,501 - INFO - 
==================================================
2025-04-17 08:08:42,501 - INFO - 开始执行网格搜索...
2025-04-17 08:08:42,503 - INFO - [omi-12] Starting grid search...
2025-04-17 08:08:45,315 - INFO - [omi-12.txt] mode=strict_deviation, topk=1, threshold=0.0, P=0.6750, R=0.6750, F1=0.6750
2025-04-17 08:08:47,663 - INFO - [omi-12.txt] mode=strict_deviation, topk=2, threshold=5.0, P=0.6667, R=0.6000, F1=0.6316
2025-04-17 08:08:47,663 - INFO - [omi-12.txt] mode=strict_deviation, topk=2, threshold=5.5, P=0.7059, R=0.6000, F1=0.6486
2025-04-17 08:08:47,666 - INFO - [omi-12.txt] mode=strict_deviation, topk=2, threshold=6.0, P=0.7742, R=0.6000, F1=0.6761
2025-04-17 08:08:47,666 - INFO - [omi-12.txt] mode=strict_deviation, topk=2, threshold=6.5, P=0.7742, R=0.6000, F1=0.6761
2025-04-17 08:08:47,666 - INFO - [omi-12.txt] mode=strict_deviation, topk=2, threshold=7.0, P=0.7742, R=0.6000, F1=0.6761
2025-04-17 08:08:47,666 - INFO - [omi-12.txt] mode=strict_deviation, topk=3, threshold=0.0, P=0.5926, R=0.8000, F1=0.6809
2025-04-17 08:08:47,698 - INFO - [omi-12.txt] mode=strict_deviation, topk=3, threshold=0.5, P=0.5926, R=0.8000, F1=0.6809
2025-04-17 08:08:47,704 - INFO - [omi-12.txt] mode=strict_deviation, topk=3, threshold=1.0, P=0.6400, R=0.8000, F1=0.7111
2025-04-17 08:08:47,704 - INFO - [omi-12.txt] mode=strict_deviation, topk=3, threshold=1.5, P=0.6458, R=0.7750, F1=0.7045
2025-04-17 08:08:47,704 - INFO - [omi-12.txt] mode=strict_deviation, topk=3, threshold=2.0, P=0.6304, R=0.7250, F1=0.6744
2025-04-17 08:08:47,705 - INFO - [omi-12.txt] mode=strict_deviation, topk=3, threshold=2.5, P=0.6444, R=0.7250, F1=0.6824
2025-04-17 08:08:47,705 - INFO - [omi-12.txt] mode=strict_deviation, topk=3, threshold=3.0, P=0.6444, R=0.7250, F1=0.6824
2025-04-17 08:08:47,705 - INFO - [omi-12.txt] mode=strict_deviation, topk=3, threshold=3.5, P=0.6444, R=0.7250, F1=0.6824
2025-04-17 08:08:47,860 - INFO - [omi-12.txt] mode=strict_deviation, topk=3, threshold=4.0, P=0.6444, R=0.7250, F1=0.6824
2025-04-17 08:08:47,927 - INFO - [omi-12.txt] mode=strict_deviation, topk=3, threshold=4.5, P=0.6364, R=0.7000, F1=0.6667
2025-04-17 08:08:47,927 - INFO - [omi-12.txt] mode=strict_deviation, topk=3, threshold=5.0, P=0.6512, R=0.7000, F1=0.6747
2025-04-17 08:08:47,927 - INFO - [omi-12.txt] mode=strict_deviation, topk=3, threshold=5.5, P=0.6829, R=0.7000, F1=0.6914
2025-04-17 08:08:47,927 - INFO - [omi-12.txt] mode=strict_deviation, topk=3, threshold=6.0, P=0.7000, R=0.7000, F1=0.7000
2025-04-17 08:08:47,973 - INFO - [omi-12.txt] mode=strict_deviation, topk=3, threshold=6.5, P=0.7000, R=0.7000, F1=0.7000
2025-04-17 08:08:48,053 - INFO - [omi-12.txt] mode=strict_deviation, topk=3, threshold=7.0, P=0.7000, R=0.7000, F1=0.7000
2025-04-17 08:08:48,053 - INFO - [omi-12.txt] mode=strict_deviation, topk=4, threshold=0.0, P=0.5818, R=0.8000, F1=0.6737
2025-04-17 08:08:48,119 - INFO - [omi-12.txt] mode=strict_deviation, topk=4, threshold=0.5, P=0.5818, R=0.8000, F1=0.6737
2025-04-17 08:08:48,119 - INFO - [omi-12.txt] mode=strict_deviation, topk=4, threshold=1.0, P=0.6154, R=0.8000, F1=0.6957
2025-04-17 08:08:48,119 - INFO - [omi-12.txt] mode=strict_deviation, topk=4, threshold=1.5, P=0.6078, R=0.7750, F1=0.6813
2025-04-17 08:08:48,378 - INFO - [omi-12.txt] mode=strict_deviation, topk=4, threshold=2.0, P=0.6078, R=0.7750, F1=0.6813
2025-04-17 08:08:48,378 - INFO - [omi-12.txt] mode=strict_deviation, topk=4, threshold=2.5, P=0.6200, R=0.7750, F1=0.6889
2025-04-17 08:08:48,378 - INFO - [omi-12.txt] mode=strict_deviation, topk=4, threshold=3.0, P=0.6200, R=0.7750, F1=0.6889
2025-04-17 08:08:48,668 - INFO - [omi-12.txt] mode=strict_deviation, topk=4, threshold=3.5, P=0.6200, R=0.7750, F1=0.6889
2025-04-17 08:08:48,820 - INFO - [omi-12.txt] mode=strict_deviation, topk=4, threshold=4.0, P=0.6327, R=0.7750, F1=0.6966
2025-04-17 08:08:49,116 - INFO - [omi-12.txt] mode=strict_deviation, topk=4, threshold=4.5, P=0.6327, R=0.7750, F1=0.6966
2025-04-17 08:08:49,141 - INFO - [omi-12.txt] mode=strict_deviation, topk=4, threshold=5.0, P=0.6596, R=0.7750, F1=0.7126
2025-04-17 08:08:49,332 - INFO - [omi-12.txt] mode=strict_deviation, topk=4, threshold=5.5, P=0.6596, R=0.7750, F1=0.7126
2025-04-17 08:08:49,333 - INFO - [omi-12.txt] mode=strict_deviation, topk=4, threshold=6.0, P=0.6522, R=0.7500, F1=0.6977
2025-04-17 08:08:49,524 - INFO - [omi-12.txt] mode=strict_deviation, topk=4, threshold=6.5, P=0.6667, R=0.7500, F1=0.7059
2025-04-17 08:08:49,695 - INFO - [omi-12.txt] mode=strict_deviation, topk=4, threshold=7.0, P=0.6977, R=0.7500, F1=0.7229
2025-04-17 08:08:49,696 - INFO - [omi-12.txt] mode=strict_deviation, topk=5, threshold=0.0, P=0.6034, R=0.8750, F1=0.7143
2025-04-17 08:08:49,697 - INFO - [omi-12.txt] mode=strict_deviation, topk=5, threshold=0.5, P=0.6034, R=0.8750, F1=0.7143
2025-04-17 08:08:49,879 - INFO - [omi-12.txt] mode=strict_deviation, topk=5, threshold=1.0, P=0.6250, R=0.8750, F1=0.7292
2025-04-17 08:08:50,357 - INFO - [omi-12.txt] mode=strict_deviation, topk=5, threshold=1.5, P=0.6182, R=0.8500, F1=0.7158
2025-04-17 08:08:50,357 - INFO - [omi-12.txt] mode=strict_deviation, topk=5, threshold=2.0, P=0.6182, R=0.8500, F1=0.7158
2025-04-17 08:08:50,527 - INFO - [omi-12.txt] mode=strict_deviation, topk=5, threshold=2.5, P=0.6415, R=0.8500, F1=0.7312
2025-04-17 08:08:51,111 - INFO - [omi-12.txt] mode=strict_deviation, topk=5, threshold=3.0, P=0.6415, R=0.8500, F1=0.7312
2025-04-17 08:08:51,586 - INFO - [omi-12.txt] mode=strict_deviation, topk=5, threshold=3.5, P=0.6415, R=0.8500, F1=0.7312
2025-04-17 08:08:51,586 - INFO - [omi-12.txt] mode=strict_deviation, topk=5, threshold=4.0, P=0.6415, R=0.8500, F1=0.7312
2025-04-17 08:08:52,381 - INFO - [omi-12.txt] mode=strict_deviation, topk=5, threshold=4.5, P=0.6415, R=0.8500, F1=0.7312
2025-04-17 08:08:52,382 - INFO - [omi-12.txt] mode=strict_deviation, topk=5, threshold=5.0, P=0.6538, R=0.8500, F1=0.7391
2025-04-17 08:08:52,382 - INFO - [omi-12.txt] mode=strict_deviation, topk=5, threshold=5.5, P=0.6538, R=0.8500, F1=0.7391
2025-04-17 08:08:52,382 - INFO - [omi-12.txt] mode=strict_deviation, topk=5, threshold=6.0, P=0.6538, R=0.8500, F1=0.7391
2025-04-17 08:08:52,382 - INFO - [omi-12.txt] mode=strict_deviation, topk=5, threshold=6.5, P=0.6667, R=0.8500, F1=0.7473
2025-04-17 08:08:52,382 - INFO - [omi-12.txt] mode=strict_deviation, topk=5, threshold=7.0, P=0.6875, R=0.8250, F1=0.7500
2025-04-17 08:08:52,382 - INFO - [omi-12.txt] mode=strict_deviation, topk=6, threshold=0.0, P=0.6102, R=0.9000, F1=0.7273
2025-04-17 08:08:52,382 - INFO - [omi-12.txt] mode=strict_deviation, topk=6, threshold=0.5, P=0.6102, R=0.9000, F1=0.7273
2025-04-17 08:08:52,382 - INFO - [omi-12.txt] mode=strict_deviation, topk=6, threshold=1.0, P=0.6207, R=0.9000, F1=0.7347
2025-04-17 08:08:52,382 - INFO - [omi-12.txt] mode=strict_deviation, topk=6, threshold=1.5, P=0.6140, R=0.8750, F1=0.7216
2025-04-17 08:08:52,382 - INFO - [omi-12.txt] mode=strict_deviation, topk=6, threshold=2.0, P=0.6140, R=0.8750, F1=0.7216
2025-04-17 08:08:52,383 - INFO - [omi-12.txt] mode=strict_deviation, topk=6, threshold=2.5, P=0.6481, R=0.8750, F1=0.7447
2025-04-17 08:08:52,383 - INFO - [omi-12.txt] mode=strict_deviation, topk=6, threshold=3.0, P=0.6481, R=0.8750, F1=0.7447
2025-04-17 08:08:52,383 - INFO - [omi-12.txt] mode=strict_deviation, topk=6, threshold=3.5, P=0.6481, R=0.8750, F1=0.7447
2025-04-17 08:08:52,383 - INFO - [omi-12.txt] mode=strict_deviation, topk=6, threshold=4.0, P=0.6481, R=0.8750, F1=0.7447
2025-04-17 08:08:52,383 - INFO - [omi-12.txt] mode=strict_deviation, topk=6, threshold=4.5, P=0.6481, R=0.8750, F1=0.7447
2025-04-17 08:08:52,383 - INFO - [omi-12.txt] mode=strict_deviation, topk=6, threshold=5.0, P=0.6481, R=0.8750, F1=0.7447
2025-04-17 08:08:52,383 - INFO - [omi-12.txt] mode=strict_deviation, topk=6, threshold=5.5, P=0.6481, R=0.8750, F1=0.7447
2025-04-17 08:08:52,383 - INFO - [omi-12.txt] mode=strict_deviation, topk=6, threshold=6.0, P=0.6481, R=0.8750, F1=0.7447
2025-04-17 08:08:52,383 - INFO - [omi-12.txt] mode=strict_deviation, topk=6, threshold=6.5, P=0.6481, R=0.8750, F1=0.7447
2025-04-17 08:08:52,383 - INFO - [omi-12.txt] mode=strict_deviation, topk=6, threshold=7.0, P=0.6538, R=0.8500, F1=0.7391
2025-04-17 08:08:52,383 - INFO - [omi-12.txt] mode=strict_deviation, topk=7, threshold=0.0, P=0.6066, R=0.9250, F1=0.7327
2025-04-17 08:08:52,383 - INFO - [omi-12.txt] mode=strict_deviation, topk=7, threshold=0.5, P=0.6066, R=0.9250, F1=0.7327
2025-04-17 08:08:52,383 - INFO - [omi-12.txt] mode=strict_deviation, topk=7, threshold=1.0, P=0.6167, R=0.9250, F1=0.7400
2025-04-17 08:08:52,383 - INFO - [omi-12.txt] mode=strict_deviation, topk=7, threshold=1.5, P=0.6207, R=0.9000, F1=0.7347
2025-04-17 08:08:52,383 - INFO - [omi-12.txt] mode=strict_deviation, topk=7, threshold=2.0, P=0.6207, R=0.9000, F1=0.7347
2025-04-17 08:08:52,383 - INFO - [omi-12.txt] mode=strict_deviation, topk=7, threshold=2.5, P=0.6316, R=0.9000, F1=0.7423
2025-04-17 08:08:52,383 - INFO - [omi-12.txt] mode=strict_deviation, topk=7, threshold=3.0, P=0.6545, R=0.9000, F1=0.7579
2025-04-17 08:08:52,383 - INFO - [omi-12.txt] mode=strict_deviation, topk=7, threshold=3.5, P=0.6545, R=0.9000, F1=0.7579
2025-04-17 08:08:52,383 - INFO - [omi-12.txt] mode=strict_deviation, topk=7, threshold=4.0, P=0.6545, R=0.9000, F1=0.7579
2025-04-17 08:08:52,493 - INFO - [omi-12.txt] mode=strict_deviation, topk=7, threshold=4.5, P=0.6545, R=0.9000, F1=0.7579
2025-04-17 08:08:52,851 - INFO - [omi-12.txt] mode=strict_deviation, topk=7, threshold=5.0, P=0.6545, R=0.9000, F1=0.7579
2025-04-17 08:08:52,851 - INFO - [omi-12.txt] mode=strict_deviation, topk=7, threshold=5.5, P=0.6545, R=0.9000, F1=0.7579
2025-04-17 08:08:53,130 - INFO - [omi-12.txt] mode=strict_deviation, topk=7, threshold=6.0, P=0.6545, R=0.9000, F1=0.7579
2025-04-17 08:08:53,422 - INFO - [omi-12.txt] mode=strict_deviation, topk=7, threshold=6.5, P=0.6545, R=0.9000, F1=0.7579
2025-04-17 08:08:53,423 - INFO - [omi-12.txt] mode=strict_deviation, topk=7, threshold=7.0, P=0.6481, R=0.8750, F1=0.7447
2025-04-17 08:08:53,423 - INFO - [omi-12.txt] mode=strict_deviation, topk=8, threshold=0.0, P=0.6066, R=0.9250, F1=0.7327
2025-04-17 08:08:53,423 - INFO - [omi-12.txt] mode=strict_deviation, topk=8, threshold=0.5, P=0.6066, R=0.9250, F1=0.7327
2025-04-17 08:08:53,423 - INFO - [omi-12.txt] mode=strict_deviation, topk=8, threshold=1.0, P=0.6066, R=0.9250, F1=0.7327
2025-04-17 08:08:53,423 - INFO - [omi-12.txt] mode=strict_deviation, topk=8, threshold=1.5, P=0.6167, R=0.9250, F1=0.7400
2025-04-17 08:08:53,423 - INFO - [omi-12.txt] mode=strict_deviation, topk=8, threshold=2.0, P=0.6271, R=0.9250, F1=0.7475
2025-04-17 08:08:53,423 - INFO - [omi-12.txt] mode=strict_deviation, topk=8, threshold=2.5, P=0.6379, R=0.9250, F1=0.7551
2025-04-17 08:08:53,423 - INFO - [omi-12.txt] mode=strict_deviation, topk=8, threshold=3.0, P=0.6607, R=0.9250, F1=0.7708
2025-04-17 08:08:53,423 - INFO - [omi-12.txt] mode=strict_deviation, topk=8, threshold=3.5, P=0.6607, R=0.9250, F1=0.7708
2025-04-17 08:08:53,424 - INFO - [omi-12.txt] mode=strict_deviation, topk=8, threshold=4.0, P=0.6607, R=0.9250, F1=0.7708
2025-04-17 08:08:53,424 - INFO - [omi-12.txt] mode=strict_deviation, topk=8, threshold=4.5, P=0.6607, R=0.9250, F1=0.7708
2025-04-17 08:08:53,438 - INFO - [omi-12.txt] mode=strict_deviation, topk=8, threshold=5.0, P=0.6607, R=0.9250, F1=0.7708
2025-04-17 08:08:53,438 - INFO - [omi-12.txt] mode=strict_deviation, topk=8, threshold=5.5, P=0.6607, R=0.9250, F1=0.7708
2025-04-17 08:08:53,738 - INFO - [omi-12.txt] mode=strict_deviation, topk=8, threshold=6.0, P=0.6607, R=0.9250, F1=0.7708
2025-04-17 08:08:53,762 - INFO - [omi-12.txt] mode=strict_deviation, topk=8, threshold=6.5, P=0.6607, R=0.9250, F1=0.7708
2025-04-17 08:08:53,762 - INFO - [omi-12.txt] mode=strict_deviation, topk=8, threshold=7.0, P=0.6545, R=0.9000, F1=0.7579
2025-04-17 08:08:53,874 - INFO - [omi-12.txt] mode=strict_deviation, topk=9, threshold=0.0, P=0.6066, R=0.9250, F1=0.7327
2025-04-17 08:08:54,048 - INFO - [omi-12.txt] mode=strict_deviation, topk=9, threshold=0.5, P=0.6066, R=0.9250, F1=0.7327
2025-04-17 08:08:54,048 - INFO - [omi-12.txt] mode=strict_deviation, topk=9, threshold=1.0, P=0.6066, R=0.9250, F1=0.7327
2025-04-17 08:08:54,060 - INFO - [omi-12.txt] mode=strict_deviation, topk=9, threshold=1.5, P=0.6167, R=0.9250, F1=0.7400
2025-04-17 08:08:54,188 - INFO - [omi-12.txt] mode=strict_deviation, topk=9, threshold=2.0, P=0.6167, R=0.9250, F1=0.7400
2025-04-17 08:08:54,189 - INFO - [omi-12.txt] mode=strict_deviation, topk=9, threshold=2.5, P=0.6167, R=0.9250, F1=0.7400
2025-04-17 08:08:54,273 - INFO - [omi-12.txt] mode=strict_deviation, topk=9, threshold=3.0, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 08:08:54,428 - INFO - [omi-12.txt] mode=strict_deviation, topk=9, threshold=3.5, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 08:08:54,446 - INFO - [omi-12.txt] mode=strict_deviation, topk=9, threshold=4.0, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 08:08:54,475 - INFO - [omi-12.txt] mode=strict_deviation, topk=9, threshold=4.5, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 08:08:54,535 - INFO - [omi-12.txt] mode=strict_deviation, topk=9, threshold=5.0, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 08:08:54,734 - INFO - [omi-12.txt] mode=strict_deviation, topk=9, threshold=5.5, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 08:08:54,774 - INFO - [omi-12.txt] mode=strict_deviation, topk=9, threshold=6.0, P=0.6607, R=0.9250, F1=0.7708
2025-04-17 08:08:54,819 - INFO - [omi-12.txt] mode=strict_deviation, topk=9, threshold=6.5, P=0.6607, R=0.9250, F1=0.7708
2025-04-17 08:08:54,819 - INFO - [omi-12.txt] mode=strict_deviation, topk=9, threshold=7.0, P=0.6545, R=0.9000, F1=0.7579
2025-04-17 08:08:54,852 - INFO - [omi-1] Starting grid search...
2025-04-17 08:08:58,044 - INFO - [omi-1.txt] mode=strict_deviation, topk=1, threshold=0.0, P=0.6849, R=0.5618, F1=0.6173
2025-04-17 08:08:58,403 - INFO - [omi-1.txt] mode=strict_deviation, topk=1, threshold=0.5, P=0.6849, R=0.5618, F1=0.6173
2025-04-17 08:08:59,006 - INFO - [omi-1.txt] mode=strict_deviation, topk=1, threshold=1.0, P=0.6761, R=0.5393, F1=0.6000
2025-04-17 08:08:59,007 - INFO - [omi-1.txt] mode=strict_deviation, topk=1, threshold=1.5, P=0.6567, R=0.4944, F1=0.5641
2025-04-17 08:08:59,690 - INFO - [omi-1.txt] mode=strict_deviation, topk=1, threshold=2.0, P=0.6780, R=0.4494, F1=0.5405
2025-04-17 08:08:59,691 - INFO - [omi-1.txt] mode=strict_deviation, topk=1, threshold=2.5, P=0.6780, R=0.4494, F1=0.5405
2025-04-17 08:09:01,139 - INFO - [omi-1.txt] mode=strict_deviation, topk=1, threshold=3.0, P=0.6842, R=0.4382, F1=0.5342
2025-04-17 08:09:01,140 - INFO - [omi-1.txt] mode=strict_deviation, topk=1, threshold=3.5, P=0.6731, R=0.3933, F1=0.4965
2025-04-17 08:09:01,140 - INFO - [omi-1.txt] mode=strict_deviation, topk=1, threshold=4.0, P=0.6731, R=0.3933, F1=0.4965
2025-04-17 08:09:01,140 - INFO - [omi-1.txt] mode=strict_deviation, topk=1, threshold=4.5, P=0.6531, R=0.3596, F1=0.4638
2025-04-17 08:09:01,250 - INFO - [omi-1.txt] mode=strict_deviation, topk=1, threshold=5.0, P=0.6383, R=0.3371, F1=0.4412
2025-04-17 08:09:01,251 - INFO - [omi-1.txt] mode=strict_deviation, topk=1, threshold=5.5, P=0.6512, R=0.3146, F1=0.4242
2025-04-17 08:09:01,252 - INFO - [omi-1.txt] mode=strict_deviation, topk=1, threshold=6.0, P=0.6341, R=0.2921, F1=0.4000
2025-04-17 08:09:01,252 - INFO - [omi-1.txt] mode=strict_deviation, topk=1, threshold=6.5, P=0.6316, R=0.2697, F1=0.3780
2025-04-17 08:09:01,252 - INFO - [omi-1.txt] mode=strict_deviation, topk=1, threshold=7.0, P=0.6765, R=0.2584, F1=0.3740
2025-04-17 08:09:01,252 - INFO - [omi-1.txt] mode=strict_deviation, topk=2, threshold=0.0, P=0.7126, R=0.6966, F1=0.7045
2025-04-17 08:09:01,252 - INFO - [omi-1.txt] mode=strict_deviation, topk=2, threshold=0.5, P=0.7126, R=0.6966, F1=0.7045
2025-04-17 08:09:01,252 - INFO - [omi-1.txt] mode=strict_deviation, topk=2, threshold=1.0, P=0.7093, R=0.6854, F1=0.6971
2025-04-17 08:09:01,253 - INFO - [omi-1.txt] mode=strict_deviation, topk=2, threshold=1.5, P=0.6988, R=0.6517, F1=0.6744
2025-04-17 08:09:01,253 - INFO - [omi-1.txt] mode=strict_deviation, topk=2, threshold=2.0, P=0.7089, R=0.6292, F1=0.6667
2025-04-17 08:09:01,253 - INFO - [omi-1.txt] mode=strict_deviation, topk=2, threshold=2.5, P=0.7051, R=0.6180, F1=0.6587
2025-04-17 08:09:01,253 - INFO - [omi-1.txt] mode=strict_deviation, topk=2, threshold=3.0, P=0.6933, R=0.5843, F1=0.6341
2025-04-17 08:09:01,253 - INFO - [omi-1.txt] mode=strict_deviation, topk=2, threshold=3.5, P=0.7000, R=0.5506, F1=0.6164
2025-04-17 08:09:01,253 - INFO - [omi-1.txt] mode=strict_deviation, topk=2, threshold=4.0, P=0.7059, R=0.5393, F1=0.6115
2025-04-17 08:09:01,253 - INFO - [omi-1.txt] mode=strict_deviation, topk=2, threshold=4.5, P=0.7121, R=0.5281, F1=0.6065
2025-04-17 08:09:01,253 - INFO - [omi-1.txt] mode=strict_deviation, topk=2, threshold=5.0, P=0.7031, R=0.5056, F1=0.5882
2025-04-17 08:09:01,253 - INFO - [omi-1.txt] mode=strict_deviation, topk=2, threshold=5.5, P=0.6885, R=0.4719, F1=0.5600
2025-04-17 08:09:01,253 - INFO - [omi-1.txt] mode=strict_deviation, topk=2, threshold=6.0, P=0.6780, R=0.4494, F1=0.5405
2025-04-17 08:09:01,301 - INFO - [omi-1.txt] mode=strict_deviation, topk=2, threshold=6.5, P=0.6724, R=0.4382, F1=0.5306
2025-04-17 08:09:01,301 - INFO - [omi-1.txt] mode=strict_deviation, topk=2, threshold=7.0, P=0.7037, R=0.4270, F1=0.5315
2025-04-17 08:09:01,350 - INFO - [omi-1.txt] mode=strict_deviation, topk=3, threshold=0.0, P=0.7396, R=0.7978, F1=0.7676
2025-04-17 08:09:01,351 - INFO - [omi-1.txt] mode=strict_deviation, topk=3, threshold=0.5, P=0.7396, R=0.7978, F1=0.7676
2025-04-17 08:09:01,351 - INFO - [omi-1.txt] mode=strict_deviation, topk=3, threshold=1.0, P=0.7396, R=0.7978, F1=0.7676
2025-04-17 08:09:01,352 - INFO - [omi-1.txt] mode=strict_deviation, topk=3, threshold=1.5, P=0.7312, R=0.7640, F1=0.7473
2025-04-17 08:09:01,352 - INFO - [omi-1.txt] mode=strict_deviation, topk=3, threshold=2.0, P=0.7191, R=0.7191, F1=0.7191
2025-04-17 08:09:01,352 - INFO - [omi-1.txt] mode=strict_deviation, topk=3, threshold=2.5, P=0.7191, R=0.7191, F1=0.7191
2025-04-17 08:09:01,352 - INFO - [omi-1.txt] mode=strict_deviation, topk=3, threshold=3.0, P=0.7059, R=0.6742, F1=0.6897
2025-04-17 08:09:01,695 - INFO - [omi-1.txt] mode=strict_deviation, topk=3, threshold=3.5, P=0.7125, R=0.6404, F1=0.6746
2025-04-17 08:09:01,695 - INFO - [omi-1.txt] mode=strict_deviation, topk=3, threshold=4.0, P=0.7125, R=0.6404, F1=0.6746
2025-04-17 08:09:01,696 - INFO - [omi-1.txt] mode=strict_deviation, topk=3, threshold=4.5, P=0.7215, R=0.6404, F1=0.6786
