2025-04-18 12:58:23,270 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='topk', score_modes=['strict_deviation'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/omi/neighbor_topk', visual_dir='./visual/omi/neighbor_topk', num_workers=36, gif_duration=500)
2025-04-18 12:58:23,270 - INFO - 当前评分模式: ['strict_deviation']
2025-04-18 12:58:23,270 - INFO - 
==================================================
2025-04-18 12:58:23,270 - INFO - 开始执行网格搜索...
2025-04-18 12:58:23,272 - INFO - [omi-12] Starting grid search...
2025-04-18 12:58:26,169 - INFO - [omi-12.txt] mode=strict_deviation, topk=1, threshold=0.0, P=0.6750, R=0.6750, F1=0.6750
2025-04-18 12:58:28,361 - INFO - [omi-12.txt] mode=strict_deviation, topk=2, threshold=2.0, P=0.6522, R=0.3750, F1=0.4762
2025-04-18 12:58:28,361 - INFO - [omi-12.txt] mode=strict_deviation, topk=2, threshold=2.5, P=0.6842, R=0.3250, F1=0.4407
2025-04-18 12:58:28,361 - INFO - [omi-12.txt] mode=strict_deviation, topk=2, threshold=3.0, P=0.7222, R=0.3250, F1=0.4483
2025-04-18 12:58:28,361 - INFO - [omi-12.txt] mode=strict_deviation, topk=2, threshold=3.5, P=0.7059, R=0.3000, F1=0.4211
2025-04-18 12:58:28,361 - INFO - [omi-12.txt] mode=strict_deviation, topk=2, threshold=4.0, P=0.7500, R=0.3000, F1=0.4286
2025-04-18 12:58:28,417 - INFO - [omi-12.txt] mode=strict_deviation, topk=2, threshold=4.5, P=0.7857, R=0.2750, F1=0.4074
2025-04-18 12:58:28,418 - INFO - [omi-12.txt] mode=strict_deviation, topk=2, threshold=5.0, P=0.7857, R=0.2750, F1=0.4074
2025-04-18 12:58:28,418 - INFO - [omi-12.txt] mode=strict_deviation, topk=2, threshold=5.5, P=0.7857, R=0.2750, F1=0.4074
2025-04-18 12:58:28,418 - INFO - [omi-12.txt] mode=strict_deviation, topk=2, threshold=6.0, P=0.7857, R=0.2750, F1=0.4074
2025-04-18 12:58:28,418 - INFO - [omi-12.txt] mode=strict_deviation, topk=2, threshold=6.5, P=0.8333, R=0.2500, F1=0.3846
2025-04-18 12:58:28,419 - INFO - [omi-12.txt] mode=strict_deviation, topk=2, threshold=7.0, P=0.9091, R=0.2500, F1=0.3922
2025-04-18 12:58:28,419 - INFO - [omi-12.txt] mode=strict_deviation, topk=3, threshold=0.0, P=0.5926, R=0.8000, F1=0.6809
2025-04-18 12:58:28,419 - INFO - [omi-12.txt] mode=strict_deviation, topk=3, threshold=0.5, P=0.6364, R=0.7000, F1=0.6667
2025-04-18 12:58:28,435 - INFO - [omi-12.txt] mode=strict_deviation, topk=3, threshold=1.0, P=0.6765, R=0.5750, F1=0.6216
2025-04-18 12:58:28,435 - INFO - [omi-12.txt] mode=strict_deviation, topk=3, threshold=1.5, P=0.6774, R=0.5250, F1=0.5915
2025-04-18 12:58:28,435 - INFO - [omi-12.txt] mode=strict_deviation, topk=3, threshold=2.0, P=0.6552, R=0.4750, F1=0.5507
2025-04-18 12:58:28,435 - INFO - [omi-12.txt] mode=strict_deviation, topk=3, threshold=2.5, P=0.6800, R=0.4250, F1=0.5231
2025-04-18 12:58:28,435 - INFO - [omi-12.txt] mode=strict_deviation, topk=3, threshold=3.0, P=0.7143, R=0.3750, F1=0.4918
2025-04-18 12:58:28,728 - INFO - [omi-12.txt] mode=strict_deviation, topk=3, threshold=3.5, P=0.7000, R=0.3500, F1=0.4667
2025-04-18 12:58:28,953 - INFO - [omi-12.txt] mode=strict_deviation, topk=3, threshold=4.0, P=0.7778, R=0.3500, F1=0.4828
2025-04-18 12:58:28,953 - INFO - [omi-12.txt] mode=strict_deviation, topk=3, threshold=4.5, P=0.7778, R=0.3500, F1=0.4828
2025-04-18 12:58:28,953 - INFO - [omi-12.txt] mode=strict_deviation, topk=3, threshold=5.0, P=0.7778, R=0.3500, F1=0.4828
2025-04-18 12:58:28,953 - INFO - [omi-12.txt] mode=strict_deviation, topk=3, threshold=5.5, P=0.7647, R=0.3250, F1=0.4561
2025-04-18 12:58:28,953 - INFO - [omi-12.txt] mode=strict_deviation, topk=3, threshold=6.0, P=0.8125, R=0.3250, F1=0.4643
2025-04-18 12:58:29,086 - INFO - [omi-12.txt] mode=strict_deviation, topk=3, threshold=6.5, P=0.8462, R=0.2750, F1=0.4151
2025-04-18 12:58:29,088 - INFO - [omi-12.txt] mode=strict_deviation, topk=3, threshold=7.0, P=0.9167, R=0.2750, F1=0.4231
2025-04-18 12:58:29,088 - INFO - [omi-12.txt] mode=strict_deviation, topk=4, threshold=0.0, P=0.5818, R=0.8000, F1=0.6737
2025-04-18 12:58:29,088 - INFO - [omi-12.txt] mode=strict_deviation, topk=4, threshold=0.5, P=0.6042, R=0.7250, F1=0.6591
2025-04-18 12:58:29,103 - INFO - [omi-12.txt] mode=strict_deviation, topk=4, threshold=1.0, P=0.6667, R=0.6500, F1=0.6582
2025-04-18 12:58:29,103 - INFO - [omi-12.txt] mode=strict_deviation, topk=4, threshold=1.5, P=0.6571, R=0.5750, F1=0.6133
2025-04-18 12:58:29,103 - INFO - [omi-12.txt] mode=strict_deviation, topk=4, threshold=2.0, P=0.6452, R=0.5000, F1=0.5634
2025-04-18 12:58:29,564 - INFO - [omi-12.txt] mode=strict_deviation, topk=4, threshold=2.5, P=0.6786, R=0.4750, F1=0.5588
2025-04-18 12:58:29,878 - INFO - [omi-12.txt] mode=strict_deviation, topk=4, threshold=3.0, P=0.7308, R=0.4750, F1=0.5758
2025-04-18 12:58:30,174 - INFO - [omi-12.txt] mode=strict_deviation, topk=4, threshold=3.5, P=0.7200, R=0.4500, F1=0.5538
2025-04-18 12:58:30,241 - INFO - [omi-12.txt] mode=strict_deviation, topk=4, threshold=4.0, P=0.8095, R=0.4250, F1=0.5574
2025-04-18 12:58:30,241 - INFO - [omi-12.txt] mode=strict_deviation, topk=4, threshold=4.5, P=0.8095, R=0.4250, F1=0.5574
2025-04-18 12:58:30,242 - INFO - [omi-12.txt] mode=strict_deviation, topk=4, threshold=5.0, P=0.8095, R=0.4250, F1=0.5574
2025-04-18 12:58:30,242 - INFO - [omi-12.txt] mode=strict_deviation, topk=4, threshold=5.5, P=0.8095, R=0.4250, F1=0.5574
2025-04-18 12:58:30,285 - INFO - [omi-12.txt] mode=strict_deviation, topk=4, threshold=6.0, P=0.8333, R=0.3750, F1=0.5172
2025-04-18 12:58:30,711 - INFO - [omi-12.txt] mode=strict_deviation, topk=4, threshold=6.5, P=0.8750, R=0.3500, F1=0.5000
2025-04-18 12:58:30,712 - INFO - [omi-12.txt] mode=strict_deviation, topk=4, threshold=7.0, P=0.8750, R=0.3500, F1=0.5000
2025-04-18 12:58:31,051 - INFO - [omi-12.txt] mode=strict_deviation, topk=5, threshold=0.0, P=0.6034, R=0.8750, F1=0.7143
2025-04-18 12:58:31,224 - INFO - [omi-12.txt] mode=strict_deviation, topk=5, threshold=0.5, P=0.6078, R=0.7750, F1=0.6813
2025-04-18 12:58:31,561 - INFO - [omi-12.txt] mode=strict_deviation, topk=5, threshold=1.0, P=0.6429, R=0.6750, F1=0.6585
2025-04-18 12:58:32,324 - INFO - [omi-12.txt] mode=strict_deviation, topk=5, threshold=1.5, P=0.6486, R=0.6000, F1=0.6234
2025-04-18 12:58:32,324 - INFO - [omi-12.txt] mode=strict_deviation, topk=5, threshold=2.0, P=0.6452, R=0.5000, F1=0.5634
2025-04-18 12:58:32,326 - INFO - [omi-12.txt] mode=strict_deviation, topk=5, threshold=2.5, P=0.6667, R=0.5000, F1=0.5714
2025-04-18 12:58:32,327 - INFO - [omi-12.txt] mode=strict_deviation, topk=5, threshold=3.0, P=0.6667, R=0.5000, F1=0.5714
2025-04-18 12:58:32,327 - INFO - [omi-12.txt] mode=strict_deviation, topk=5, threshold=3.5, P=0.7143, R=0.5000, F1=0.5882
2025-04-18 12:58:32,327 - INFO - [omi-12.txt] mode=strict_deviation, topk=5, threshold=4.0, P=0.7200, R=0.4500, F1=0.5538
2025-04-18 12:58:32,327 - INFO - [omi-12.txt] mode=strict_deviation, topk=5, threshold=4.5, P=0.7826, R=0.4500, F1=0.5714
2025-04-18 12:58:32,327 - INFO - [omi-12.txt] mode=strict_deviation, topk=5, threshold=5.0, P=0.8095, R=0.4250, F1=0.5574
2025-04-18 12:58:32,327 - INFO - [omi-12.txt] mode=strict_deviation, topk=5, threshold=5.5, P=0.8095, R=0.4250, F1=0.5574
2025-04-18 12:58:32,327 - INFO - [omi-12.txt] mode=strict_deviation, topk=5, threshold=6.0, P=0.8500, R=0.4250, F1=0.5667
2025-04-18 12:58:32,327 - INFO - [omi-12.txt] mode=strict_deviation, topk=5, threshold=6.5, P=0.8889, R=0.4000, F1=0.5517
2025-04-18 12:58:32,327 - INFO - [omi-12.txt] mode=strict_deviation, topk=5, threshold=7.0, P=0.8889, R=0.4000, F1=0.5517
2025-04-18 12:58:32,327 - INFO - [omi-12.txt] mode=strict_deviation, topk=6, threshold=0.0, P=0.6102, R=0.9000, F1=0.7273
2025-04-18 12:58:32,327 - INFO - [omi-12.txt] mode=strict_deviation, topk=6, threshold=0.5, P=0.6154, R=0.8000, F1=0.6957
2025-04-18 12:58:32,328 - INFO - [omi-12.txt] mode=strict_deviation, topk=6, threshold=1.0, P=0.6444, R=0.7250, F1=0.6824
2025-04-18 12:58:32,328 - INFO - [omi-12.txt] mode=strict_deviation, topk=6, threshold=1.5, P=0.6250, R=0.6250, F1=0.6250
2025-04-18 12:58:32,328 - INFO - [omi-12.txt] mode=strict_deviation, topk=6, threshold=2.0, P=0.6061, R=0.5000, F1=0.5479
2025-04-18 12:58:32,328 - INFO - [omi-12.txt] mode=strict_deviation, topk=6, threshold=2.5, P=0.6061, R=0.5000, F1=0.5479
2025-04-18 12:58:32,328 - INFO - [omi-12.txt] mode=strict_deviation, topk=6, threshold=3.0, P=0.6250, R=0.5000, F1=0.5556
2025-04-18 12:58:32,328 - INFO - [omi-12.txt] mode=strict_deviation, topk=6, threshold=3.5, P=0.6250, R=0.5000, F1=0.5556
2025-04-18 12:58:32,328 - INFO - [omi-12.txt] mode=strict_deviation, topk=6, threshold=4.0, P=0.6333, R=0.4750, F1=0.5429
2025-04-18 12:58:32,328 - INFO - [omi-12.txt] mode=strict_deviation, topk=6, threshold=4.5, P=0.7037, R=0.4750, F1=0.5672
2025-04-18 12:58:32,328 - INFO - [omi-12.txt] mode=strict_deviation, topk=6, threshold=5.0, P=0.7200, R=0.4500, F1=0.5538
2025-04-18 12:58:32,328 - INFO - [omi-12.txt] mode=strict_deviation, topk=6, threshold=5.5, P=0.7500, R=0.4500, F1=0.5625
2025-04-18 12:58:32,403 - INFO - [omi-12.txt] mode=strict_deviation, topk=6, threshold=6.0, P=0.7391, R=0.4250, F1=0.5397
2025-04-18 12:58:32,403 - INFO - [omi-12.txt] mode=strict_deviation, topk=6, threshold=6.5, P=0.7619, R=0.4000, F1=0.5246
2025-04-18 12:58:32,600 - INFO - [omi-12.txt] mode=strict_deviation, topk=6, threshold=7.0, P=0.7619, R=0.4000, F1=0.5246
2025-04-18 12:58:32,790 - INFO - [omi-12.txt] mode=strict_deviation, topk=7, threshold=0.0, P=0.6066, R=0.9250, F1=0.7327
2025-04-18 12:58:32,803 - INFO - [omi-12.txt] mode=strict_deviation, topk=7, threshold=0.5, P=0.6296, R=0.8500, F1=0.7234
2025-04-18 12:58:32,943 - INFO - [omi-12.txt] mode=strict_deviation, topk=7, threshold=1.0, P=0.6327, R=0.7750, F1=0.6966
2025-04-18 12:58:32,944 - INFO - [omi-12.txt] mode=strict_deviation, topk=7, threshold=1.5, P=0.6136, R=0.6750, F1=0.6429
2025-04-18 12:58:33,182 - INFO - [omi-12.txt] mode=strict_deviation, topk=7, threshold=2.0, P=0.6216, R=0.5750, F1=0.5974
2025-04-18 12:58:33,293 - INFO - [omi-12.txt] mode=strict_deviation, topk=7, threshold=2.5, P=0.6176, R=0.5250, F1=0.5676
2025-04-18 12:58:33,663 - INFO - [omi-12.txt] mode=strict_deviation, topk=7, threshold=3.0, P=0.6176, R=0.5250, F1=0.5676
2025-04-18 12:58:33,665 - INFO - [omi-12.txt] mode=strict_deviation, topk=7, threshold=3.5, P=0.6250, R=0.5000, F1=0.5556
2025-04-18 12:58:33,671 - INFO - [omi-12.txt] mode=strict_deviation, topk=7, threshold=4.0, P=0.6250, R=0.5000, F1=0.5556
2025-04-18 12:58:34,085 - INFO - [omi-12.txt] mode=strict_deviation, topk=7, threshold=4.5, P=0.6452, R=0.5000, F1=0.5634
2025-04-18 12:58:34,086 - INFO - [omi-12.txt] mode=strict_deviation, topk=7, threshold=5.0, P=0.6897, R=0.5000, F1=0.5797
2025-04-18 12:58:34,086 - INFO - [omi-12.txt] mode=strict_deviation, topk=7, threshold=5.5, P=0.7037, R=0.4750, F1=0.5672
2025-04-18 12:58:34,086 - INFO - [omi-12.txt] mode=strict_deviation, topk=7, threshold=6.0, P=0.7037, R=0.4750, F1=0.5672
2025-04-18 12:58:34,087 - INFO - [omi-12.txt] mode=strict_deviation, topk=7, threshold=6.5, P=0.7083, R=0.4250, F1=0.5312
2025-04-18 12:58:34,087 - INFO - [omi-12.txt] mode=strict_deviation, topk=7, threshold=7.0, P=0.7083, R=0.4250, F1=0.5312
2025-04-18 12:58:34,110 - INFO - [omi-12.txt] mode=strict_deviation, topk=8, threshold=0.0, P=0.6066, R=0.9250, F1=0.7327
2025-04-18 12:58:34,129 - INFO - [omi-12.txt] mode=strict_deviation, topk=8, threshold=0.5, P=0.6296, R=0.8500, F1=0.7234
2025-04-18 12:58:34,166 - INFO - [omi-12.txt] mode=strict_deviation, topk=8, threshold=1.0, P=0.6275, R=0.8000, F1=0.7033
2025-04-18 12:58:34,424 - INFO - [omi-12.txt] mode=strict_deviation, topk=8, threshold=1.5, P=0.6136, R=0.6750, F1=0.6429
2025-04-18 12:58:34,424 - INFO - [omi-12.txt] mode=strict_deviation, topk=8, threshold=2.0, P=0.6053, R=0.5750, F1=0.5897
2025-04-18 12:58:34,425 - INFO - [omi-12.txt] mode=strict_deviation, topk=8, threshold=2.5, P=0.6286, R=0.5500, F1=0.5867
2025-04-18 12:58:34,425 - INFO - [omi-12.txt] mode=strict_deviation, topk=8, threshold=3.0, P=0.6176, R=0.5250, F1=0.5676
2025-04-18 12:58:34,425 - INFO - [omi-12.txt] mode=strict_deviation, topk=8, threshold=3.5, P=0.6176, R=0.5250, F1=0.5676
2025-04-18 12:58:34,425 - INFO - [omi-12.txt] mode=strict_deviation, topk=8, threshold=4.0, P=0.6061, R=0.5000, F1=0.5479
2025-04-18 12:58:34,425 - INFO - [omi-12.txt] mode=strict_deviation, topk=8, threshold=4.5, P=0.6061, R=0.5000, F1=0.5479
2025-04-18 12:58:34,425 - INFO - [omi-12.txt] mode=strict_deviation, topk=8, threshold=5.0, P=0.6667, R=0.5000, F1=0.5714
2025-04-18 12:58:34,425 - INFO - [omi-12.txt] mode=strict_deviation, topk=8, threshold=5.5, P=0.6897, R=0.5000, F1=0.5797
2025-04-18 12:58:34,437 - INFO - [omi-12.txt] mode=strict_deviation, topk=8, threshold=6.0, P=0.6786, R=0.4750, F1=0.5588
2025-04-18 12:58:34,551 - INFO - [omi-12.txt] mode=strict_deviation, topk=8, threshold=6.5, P=0.7037, R=0.4750, F1=0.5672
2025-04-18 12:58:34,700 - INFO - [omi-12.txt] mode=strict_deviation, topk=8, threshold=7.0, P=0.7037, R=0.4750, F1=0.5672
2025-04-18 12:58:34,818 - INFO - [omi-12.txt] mode=strict_deviation, topk=9, threshold=0.0, P=0.6066, R=0.9250, F1=0.7327
2025-04-18 12:58:34,840 - INFO - [omi-12.txt] mode=strict_deviation, topk=9, threshold=0.5, P=0.6364, R=0.8750, F1=0.7368
2025-04-18 12:58:34,945 - INFO - [omi-12.txt] mode=strict_deviation, topk=9, threshold=1.0, P=0.6226, R=0.8250, F1=0.7097
2025-04-18 12:58:35,024 - INFO - [omi-12.txt] mode=strict_deviation, topk=9, threshold=1.5, P=0.6222, R=0.7000, F1=0.6588
2025-04-18 12:58:35,024 - INFO - [omi-12.txt] mode=strict_deviation, topk=9, threshold=2.0, P=0.6190, R=0.6500, F1=0.6341
2025-04-18 12:58:35,191 - INFO - [omi-12.txt] mode=strict_deviation, topk=9, threshold=2.5, P=0.6216, R=0.5750, F1=0.5974
2025-04-18 12:58:35,356 - INFO - [omi-12.txt] mode=strict_deviation, topk=9, threshold=3.0, P=0.6286, R=0.5500, F1=0.5867
2025-04-18 12:58:35,385 - INFO - [omi-12.txt] mode=strict_deviation, topk=9, threshold=3.5, P=0.6176, R=0.5250, F1=0.5676
2025-04-18 12:58:35,385 - INFO - [omi-12.txt] mode=strict_deviation, topk=9, threshold=4.0, P=0.6061, R=0.5000, F1=0.5479
2025-04-18 12:58:35,647 - INFO - [omi-12.txt] mode=strict_deviation, topk=9, threshold=4.5, P=0.6061, R=0.5000, F1=0.5479
2025-04-18 12:58:35,735 - INFO - [omi-12.txt] mode=strict_deviation, topk=9, threshold=5.0, P=0.6250, R=0.5000, F1=0.5556
2025-04-18 12:58:35,839 - INFO - [omi-12.txt] mode=strict_deviation, topk=9, threshold=5.5, P=0.6250, R=0.5000, F1=0.5556
2025-04-18 12:58:36,003 - INFO - [omi-12.txt] mode=strict_deviation, topk=9, threshold=6.0, P=0.6667, R=0.5000, F1=0.5714
2025-04-18 12:58:36,248 - INFO - [omi-12.txt] mode=strict_deviation, topk=9, threshold=6.5, P=0.6897, R=0.5000, F1=0.5797
2025-04-18 12:58:36,248 - INFO - [omi-12.txt] mode=strict_deviation, topk=9, threshold=7.0, P=0.6786, R=0.4750, F1=0.5588
2025-04-18 12:58:36,287 - INFO - [omi-1] Starting grid search...
2025-04-18 12:58:41,919 - INFO - [omi-1.txt] mode=strict_deviation, topk=1, threshold=0.0, P=0.6849, R=0.5618, F1=0.6173
2025-04-18 12:58:42,283 - INFO - [omi-1.txt] mode=strict_deviation, topk=1, threshold=0.5, P=0.7222, R=0.2921, F1=0.4160
2025-04-18 12:58:42,284 - INFO - [omi-1.txt] mode=strict_deviation, topk=1, threshold=1.0, P=0.7000, R=0.1573, F1=0.2569
2025-04-18 12:58:42,285 - INFO - [omi-1.txt] mode=strict_deviation, topk=1, threshold=1.5, P=0.8571, R=0.1348, F1=0.2330
2025-04-18 12:58:42,285 - INFO - [omi-1.txt] mode=strict_deviation, topk=1, threshold=2.0, P=0.8333, R=0.1124, F1=0.1980
2025-04-18 12:58:42,285 - INFO - [omi-1.txt] mode=strict_deviation, topk=1, threshold=2.5, P=0.7500, R=0.0674, F1=0.1237
2025-04-18 12:58:42,285 - INFO - [omi-1.txt] mode=strict_deviation, topk=1, threshold=3.0, P=0.6000, R=0.0337, F1=0.0638
2025-04-18 12:58:42,285 - INFO - [omi-1.txt] mode=strict_deviation, topk=1, threshold=3.5, P=0.5000, R=0.0225, F1=0.0430
2025-04-18 12:58:42,285 - INFO - [omi-1.txt] mode=strict_deviation, topk=1, threshold=4.0, P=0.5000, R=0.0225, F1=0.0430
2025-04-18 12:58:42,285 - INFO - [omi-1.txt] mode=strict_deviation, topk=1, threshold=4.5, P=0.5000, R=0.0225, F1=0.0430
2025-04-18 12:58:42,285 - INFO - [omi-1.txt] mode=strict_deviation, topk=1, threshold=5.0, P=0.3333, R=0.0112, F1=0.0217
2025-04-18 12:58:42,285 - INFO - [omi-1.txt] mode=strict_deviation, topk=1, threshold=5.5, P=0.3333, R=0.0112, F1=0.0217
2025-04-18 12:58:42,286 - INFO - [omi-1.txt] mode=strict_deviation, topk=1, threshold=6.0, P=0.0000, R=0.0000, F1=0.0000
2025-04-18 12:58:42,286 - INFO - [omi-1.txt] mode=strict_deviation, topk=1, threshold=6.5, P=0.0000, R=0.0000, F1=0.0000
2025-04-18 12:58:42,286 - INFO - [omi-1.txt] mode=strict_deviation, topk=1, threshold=7.0, P=0.0000, R=0.0000, F1=0.0000
2025-04-18 12:58:42,286 - INFO - [omi-1.txt] mode=strict_deviation, topk=2, threshold=0.0, P=0.7126, R=0.6966, F1=0.7045
2025-04-18 12:58:42,416 - INFO - [omi-1.txt] mode=strict_deviation, topk=2, threshold=0.5, P=0.7333, R=0.3708, F1=0.4925
2025-04-18 12:58:42,417 - INFO - [omi-1.txt] mode=strict_deviation, topk=2, threshold=1.0, P=0.6552, R=0.2135, F1=0.3220
2025-04-18 12:58:42,419 - INFO - [omi-1.txt] mode=strict_deviation, topk=2, threshold=1.5, P=0.7222, R=0.1461, F1=0.2430
2025-04-18 12:58:42,419 - INFO - [omi-1.txt] mode=strict_deviation, topk=2, threshold=2.0, P=0.8571, R=0.1348, F1=0.2330
2025-04-18 12:58:42,419 - INFO - [omi-1.txt] mode=strict_deviation, topk=2, threshold=2.5, P=0.8182, R=0.1011, F1=0.1800
2025-04-18 12:58:42,419 - INFO - [omi-1.txt] mode=strict_deviation, topk=2, threshold=3.0, P=0.8000, R=0.0899, F1=0.1616
2025-04-18 12:58:42,419 - INFO - [omi-1.txt] mode=strict_deviation, topk=2, threshold=3.5, P=0.7778, R=0.0787, F1=0.1429
2025-04-18 12:58:42,420 - INFO - [omi-1.txt] mode=strict_deviation, topk=2, threshold=4.0, P=0.6000, R=0.0337, F1=0.0638
2025-04-18 12:58:42,420 - INFO - [omi-1.txt] mode=strict_deviation, topk=2, threshold=4.5, P=0.5000, R=0.0225, F1=0.0430
2025-04-18 12:58:42,420 - INFO - [omi-1.txt] mode=strict_deviation, topk=2, threshold=5.0, P=0.3333, R=0.0112, F1=0.0217
2025-04-18 12:58:42,420 - INFO - [omi-1.txt] mode=strict_deviation, topk=2, threshold=5.5, P=0.3333, R=0.0112, F1=0.0217
2025-04-18 12:58:42,420 - INFO - [omi-1.txt] mode=strict_deviation, topk=2, threshold=6.0, P=0.3333, R=0.0112, F1=0.0217
2025-04-18 12:58:42,420 - INFO - [omi-1.txt] mode=strict_deviation, topk=2, threshold=6.5, P=0.3333, R=0.0112, F1=0.0217
2025-04-18 12:58:42,420 - INFO - [omi-1.txt] mode=strict_deviation, topk=2, threshold=7.0, P=0.3333, R=0.0112, F1=0.0217
2025-04-18 12:58:42,420 - INFO - [omi-1.txt] mode=strict_deviation, topk=3, threshold=0.0, P=0.7396, R=0.7978, F1=0.7676
2025-04-18 12:58:42,420 - INFO - [omi-1.txt] mode=strict_deviation, topk=3, threshold=0.5, P=0.7407, R=0.4494, F1=0.5594
2025-04-18 12:58:42,420 - INFO - [omi-1.txt] mode=strict_deviation, topk=3, threshold=1.0, P=0.6842, R=0.2921, F1=0.4094
2025-04-18 12:58:42,420 - INFO - [omi-1.txt] mode=strict_deviation, topk=3, threshold=1.5, P=0.6800, R=0.1910, F1=0.2982
2025-04-18 12:58:42,420 - INFO - [omi-1.txt] mode=strict_deviation, topk=3, threshold=2.0, P=0.7778, R=0.1573, F1=0.2617
2025-04-18 12:58:42,420 - INFO - [omi-1.txt] mode=strict_deviation, topk=3, threshold=2.5, P=0.8125, R=0.1461, F1=0.2476
2025-04-18 12:58:43,500 - INFO - [omi-1.txt] mode=strict_deviation, topk=3, threshold=3.0, P=0.8571, R=0.1348, F1=0.2330
2025-04-18 12:58:43,501 - INFO - [omi-1.txt] mode=strict_deviation, topk=3, threshold=3.5, P=0.8333, R=0.1124, F1=0.1980
2025-04-18 12:58:43,501 - INFO - [omi-1.txt] mode=strict_deviation, topk=3, threshold=4.0, P=0.7500, R=0.0674, F1=0.1237
2025-04-18 12:58:43,501 - INFO - [omi-1.txt] mode=strict_deviation, topk=3, threshold=4.5, P=0.6667, R=0.0449, F1=0.0842
