2025-04-18 13:02:29,232 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='topk', score_modes=['deviation'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/omi/neighbor_topk', visual_dir='./visual/omi/neighbor_topk', num_workers=36, gif_duration=500)
2025-04-18 13:02:29,232 - INFO - 当前评分模式: ['deviation']
2025-04-18 13:02:29,232 - INFO - 
==================================================
2025-04-18 13:02:29,232 - INFO - 开始执行网格搜索...
2025-04-18 13:02:29,233 - INFO - [omi-12] Starting grid search...
2025-04-18 13:02:32,630 - INFO - [omi-12.txt] mode=deviation, topk=1, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:34,531 - INFO - [omi-12.txt] mode=deviation, topk=2, threshold=4.5, P=0.6230, R=0.9500, F1=0.7525
2025-04-18 13:02:34,534 - INFO - [omi-12.txt] mode=deviation, topk=2, threshold=5.0, P=0.6230, R=0.9500, F1=0.7525
2025-04-18 13:02:34,534 - INFO - [omi-12.txt] mode=deviation, topk=2, threshold=5.5, P=0.6230, R=0.9500, F1=0.7525
2025-04-18 13:02:34,534 - INFO - [omi-12.txt] mode=deviation, topk=2, threshold=6.0, P=0.6230, R=0.9500, F1=0.7525
2025-04-18 13:02:34,535 - INFO - [omi-12.txt] mode=deviation, topk=2, threshold=6.5, P=0.6552, R=0.9500, F1=0.7755
2025-04-18 13:02:34,535 - INFO - [omi-12.txt] mode=deviation, topk=2, threshold=7.0, P=0.6552, R=0.9500, F1=0.7755
2025-04-18 13:02:34,535 - INFO - [omi-12.txt] mode=deviation, topk=3, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:34,541 - INFO - [omi-12.txt] mode=deviation, topk=3, threshold=0.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:34,541 - INFO - [omi-12.txt] mode=deviation, topk=3, threshold=1.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:34,541 - INFO - [omi-12.txt] mode=deviation, topk=3, threshold=1.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:34,541 - INFO - [omi-12.txt] mode=deviation, topk=3, threshold=2.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:34,555 - INFO - [omi-12.txt] mode=deviation, topk=3, threshold=2.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:35,673 - INFO - [omi-12.txt] mode=deviation, topk=3, threshold=3.0, P=0.6230, R=0.9500, F1=0.7525
2025-04-18 13:02:35,673 - INFO - [omi-12.txt] mode=deviation, topk=3, threshold=3.5, P=0.6230, R=0.9500, F1=0.7525
2025-04-18 13:02:35,674 - INFO - [omi-12.txt] mode=deviation, topk=3, threshold=4.0, P=0.6230, R=0.9500, F1=0.7525
2025-04-18 13:02:35,674 - INFO - [omi-12.txt] mode=deviation, topk=3, threshold=4.5, P=0.6230, R=0.9500, F1=0.7525
2025-04-18 13:02:35,839 - INFO - [omi-12.txt] mode=deviation, topk=3, threshold=5.0, P=0.6230, R=0.9500, F1=0.7525
2025-04-18 13:02:35,923 - INFO - [omi-12.txt] mode=deviation, topk=3, threshold=5.5, P=0.6230, R=0.9500, F1=0.7525
2025-04-18 13:02:35,949 - INFO - [omi-12.txt] mode=deviation, topk=3, threshold=6.0, P=0.6230, R=0.9500, F1=0.7525
2025-04-18 13:02:35,949 - INFO - [omi-12.txt] mode=deviation, topk=3, threshold=6.5, P=0.6333, R=0.9500, F1=0.7600
2025-04-18 13:02:36,104 - INFO - [omi-12.txt] mode=deviation, topk=3, threshold=7.0, P=0.6333, R=0.9500, F1=0.7600
2025-04-18 13:02:36,106 - INFO - [omi-12.txt] mode=deviation, topk=4, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:36,113 - INFO - [omi-12.txt] mode=deviation, topk=4, threshold=0.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:36,114 - INFO - [omi-12.txt] mode=deviation, topk=4, threshold=1.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:36,902 - INFO - [omi-12.txt] mode=deviation, topk=4, threshold=1.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:36,903 - INFO - [omi-12.txt] mode=deviation, topk=4, threshold=2.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:37,494 - INFO - [omi-12.txt] mode=deviation, topk=4, threshold=2.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:37,972 - INFO - [omi-12.txt] mode=deviation, topk=4, threshold=3.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:39,407 - INFO - [omi-12.txt] mode=deviation, topk=4, threshold=3.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:39,439 - INFO - [omi-12.txt] mode=deviation, topk=4, threshold=4.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:39,439 - INFO - [omi-12.txt] mode=deviation, topk=4, threshold=4.5, P=0.6230, R=0.9500, F1=0.7525
2025-04-18 13:02:39,439 - INFO - [omi-12.txt] mode=deviation, topk=4, threshold=5.0, P=0.6230, R=0.9500, F1=0.7525
2025-04-18 13:02:39,440 - INFO - [omi-12.txt] mode=deviation, topk=4, threshold=5.5, P=0.6230, R=0.9500, F1=0.7525
2025-04-18 13:02:39,440 - INFO - [omi-12.txt] mode=deviation, topk=4, threshold=6.0, P=0.6230, R=0.9500, F1=0.7525
2025-04-18 13:02:39,440 - INFO - [omi-12.txt] mode=deviation, topk=4, threshold=6.5, P=0.6230, R=0.9500, F1=0.7525
2025-04-18 13:02:39,440 - INFO - [omi-12.txt] mode=deviation, topk=4, threshold=7.0, P=0.6230, R=0.9500, F1=0.7525
2025-04-18 13:02:39,504 - INFO - [omi-12.txt] mode=deviation, topk=5, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:39,504 - INFO - [omi-12.txt] mode=deviation, topk=5, threshold=0.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:39,504 - INFO - [omi-12.txt] mode=deviation, topk=5, threshold=1.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:39,504 - INFO - [omi-12.txt] mode=deviation, topk=5, threshold=1.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:39,504 - INFO - [omi-12.txt] mode=deviation, topk=5, threshold=2.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:39,538 - INFO - [omi-12.txt] mode=deviation, topk=5, threshold=2.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:39,538 - INFO - [omi-12.txt] mode=deviation, topk=5, threshold=3.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:39,539 - INFO - [omi-12.txt] mode=deviation, topk=5, threshold=3.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:39,565 - INFO - [omi-12.txt] mode=deviation, topk=5, threshold=4.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:39,566 - INFO - [omi-12.txt] mode=deviation, topk=5, threshold=4.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:39,566 - INFO - [omi-12.txt] mode=deviation, topk=5, threshold=5.0, P=0.6230, R=0.9500, F1=0.7525
2025-04-18 13:02:39,597 - INFO - [omi-12.txt] mode=deviation, topk=5, threshold=5.5, P=0.6230, R=0.9500, F1=0.7525
2025-04-18 13:02:39,597 - INFO - [omi-12.txt] mode=deviation, topk=5, threshold=6.0, P=0.6230, R=0.9500, F1=0.7525
2025-04-18 13:02:40,271 - INFO - [omi-12.txt] mode=deviation, topk=5, threshold=6.5, P=0.6230, R=0.9500, F1=0.7525
2025-04-18 13:02:40,272 - INFO - [omi-12.txt] mode=deviation, topk=5, threshold=7.0, P=0.6230, R=0.9500, F1=0.7525
2025-04-18 13:02:40,273 - INFO - [omi-12.txt] mode=deviation, topk=6, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:40,273 - INFO - [omi-12.txt] mode=deviation, topk=6, threshold=0.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:40,898 - INFO - [omi-12.txt] mode=deviation, topk=6, threshold=1.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:40,975 - INFO - [omi-12.txt] mode=deviation, topk=6, threshold=1.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:40,975 - INFO - [omi-12.txt] mode=deviation, topk=6, threshold=2.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:40,975 - INFO - [omi-12.txt] mode=deviation, topk=6, threshold=2.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:40,975 - INFO - [omi-12.txt] mode=deviation, topk=6, threshold=3.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:40,975 - INFO - [omi-12.txt] mode=deviation, topk=6, threshold=3.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:40,976 - INFO - [omi-12.txt] mode=deviation, topk=6, threshold=4.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:40,976 - INFO - [omi-12.txt] mode=deviation, topk=6, threshold=4.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:40,977 - INFO - [omi-12.txt] mode=deviation, topk=6, threshold=5.0, P=0.6230, R=0.9500, F1=0.7525
2025-04-18 13:02:40,977 - INFO - [omi-12.txt] mode=deviation, topk=6, threshold=5.5, P=0.6230, R=0.9500, F1=0.7525
2025-04-18 13:02:40,977 - INFO - [omi-12.txt] mode=deviation, topk=6, threshold=6.0, P=0.6230, R=0.9500, F1=0.7525
2025-04-18 13:02:40,977 - INFO - [omi-12.txt] mode=deviation, topk=6, threshold=6.5, P=0.6230, R=0.9500, F1=0.7525
2025-04-18 13:02:40,977 - INFO - [omi-12.txt] mode=deviation, topk=6, threshold=7.0, P=0.6230, R=0.9500, F1=0.7525
2025-04-18 13:02:42,673 - INFO - [omi-12.txt] mode=deviation, topk=7, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:42,674 - INFO - [omi-12.txt] mode=deviation, topk=7, threshold=0.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:42,674 - INFO - [omi-12.txt] mode=deviation, topk=7, threshold=1.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:42,674 - INFO - [omi-12.txt] mode=deviation, topk=7, threshold=1.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:42,674 - INFO - [omi-12.txt] mode=deviation, topk=7, threshold=2.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:42,930 - INFO - [omi-12.txt] mode=deviation, topk=7, threshold=2.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:42,931 - INFO - [omi-12.txt] mode=deviation, topk=7, threshold=3.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:42,931 - INFO - [omi-12.txt] mode=deviation, topk=7, threshold=3.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:42,931 - INFO - [omi-12.txt] mode=deviation, topk=7, threshold=4.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:42,931 - INFO - [omi-12.txt] mode=deviation, topk=7, threshold=4.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:42,931 - INFO - [omi-12.txt] mode=deviation, topk=7, threshold=5.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:42,931 - INFO - [omi-12.txt] mode=deviation, topk=7, threshold=5.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:42,932 - INFO - [omi-12.txt] mode=deviation, topk=7, threshold=6.0, P=0.6230, R=0.9500, F1=0.7525
2025-04-18 13:02:42,932 - INFO - [omi-12.txt] mode=deviation, topk=7, threshold=6.5, P=0.6230, R=0.9500, F1=0.7525
2025-04-18 13:02:42,932 - INFO - [omi-12.txt] mode=deviation, topk=7, threshold=7.0, P=0.6230, R=0.9500, F1=0.7525
2025-04-18 13:02:42,932 - INFO - [omi-12.txt] mode=deviation, topk=8, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:43,202 - INFO - [omi-12.txt] mode=deviation, topk=8, threshold=0.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:43,579 - INFO - [omi-12.txt] mode=deviation, topk=8, threshold=1.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:43,674 - INFO - [omi-12.txt] mode=deviation, topk=8, threshold=1.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:43,748 - INFO - [omi-12.txt] mode=deviation, topk=8, threshold=2.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:43,748 - INFO - [omi-12.txt] mode=deviation, topk=8, threshold=2.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:43,748 - INFO - [omi-12.txt] mode=deviation, topk=8, threshold=3.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:43,749 - INFO - [omi-12.txt] mode=deviation, topk=8, threshold=3.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:43,749 - INFO - [omi-12.txt] mode=deviation, topk=8, threshold=4.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:43,749 - INFO - [omi-12.txt] mode=deviation, topk=8, threshold=4.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:43,749 - INFO - [omi-12.txt] mode=deviation, topk=8, threshold=5.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:43,850 - INFO - [omi-12.txt] mode=deviation, topk=8, threshold=5.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:43,851 - INFO - [omi-12.txt] mode=deviation, topk=8, threshold=6.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:43,851 - INFO - [omi-12.txt] mode=deviation, topk=8, threshold=6.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:43,851 - INFO - [omi-12.txt] mode=deviation, topk=8, threshold=7.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:43,851 - INFO - [omi-12.txt] mode=deviation, topk=9, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:43,851 - INFO - [omi-12.txt] mode=deviation, topk=9, threshold=0.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:43,851 - INFO - [omi-12.txt] mode=deviation, topk=9, threshold=1.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:43,851 - INFO - [omi-12.txt] mode=deviation, topk=9, threshold=1.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:44,166 - INFO - [omi-12.txt] mode=deviation, topk=9, threshold=2.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:44,167 - INFO - [omi-12.txt] mode=deviation, topk=9, threshold=2.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:44,384 - INFO - [omi-12.txt] mode=deviation, topk=9, threshold=3.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:44,524 - INFO - [omi-12.txt] mode=deviation, topk=9, threshold=3.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:44,525 - INFO - [omi-12.txt] mode=deviation, topk=9, threshold=4.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:44,525 - INFO - [omi-12.txt] mode=deviation, topk=9, threshold=4.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:44,525 - INFO - [omi-12.txt] mode=deviation, topk=9, threshold=5.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:44,526 - INFO - [omi-12.txt] mode=deviation, topk=9, threshold=5.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:44,526 - INFO - [omi-12.txt] mode=deviation, topk=9, threshold=6.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:44,526 - INFO - [omi-12.txt] mode=deviation, topk=9, threshold=6.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:44,526 - INFO - [omi-12.txt] mode=deviation, topk=9, threshold=7.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:02:44,577 - INFO - [omi-1] Starting grid search...
2025-04-18 13:02:50,008 - INFO - [omi-1.txt] mode=deviation, topk=1, threshold=0.0, P=0.7456, R=0.9551, F1=0.8374
2025-04-18 13:02:50,658 - INFO - [omi-1.txt] mode=deviation, topk=1, threshold=0.5, P=0.7456, R=0.9551, F1=0.8374
2025-04-18 13:02:50,938 - INFO - [omi-1.txt] mode=deviation, topk=1, threshold=1.0, P=0.7456, R=0.9551, F1=0.8374
2025-04-18 13:02:50,938 - INFO - [omi-1.txt] mode=deviation, topk=1, threshold=1.5, P=0.7456, R=0.9551, F1=0.8374
2025-04-18 13:02:50,938 - INFO - [omi-1.txt] mode=deviation, topk=1, threshold=2.0, P=0.7434, R=0.9438, F1=0.8317
2025-04-18 13:02:50,939 - INFO - [omi-1.txt] mode=deviation, topk=1, threshold=2.5, P=0.7387, R=0.9213, F1=0.8200
2025-04-18 13:02:50,939 - INFO - [omi-1.txt] mode=deviation, topk=1, threshold=3.0, P=0.7364, R=0.9101, F1=0.8141
2025-04-18 13:02:50,939 - INFO - [omi-1.txt] mode=deviation, topk=1, threshold=3.5, P=0.7315, R=0.8876, F1=0.8020
2025-04-18 13:02:50,965 - INFO - [omi-1.txt] mode=deviation, topk=1, threshold=4.0, P=0.7238, R=0.8539, F1=0.7835
2025-04-18 13:02:50,965 - INFO - [omi-1.txt] mode=deviation, topk=1, threshold=4.5, P=0.7238, R=0.8539, F1=0.7835
2025-04-18 13:02:50,965 - INFO - [omi-1.txt] mode=deviation, topk=1, threshold=5.0, P=0.7238, R=0.8539, F1=0.7835
2025-04-18 13:02:50,965 - INFO - [omi-1.txt] mode=deviation, topk=1, threshold=5.5, P=0.7308, R=0.8539, F1=0.7876
2025-04-18 13:02:50,966 - INFO - [omi-1.txt] mode=deviation, topk=1, threshold=6.0, P=0.7255, R=0.8315, F1=0.7749
2025-04-18 13:02:50,966 - INFO - [omi-1.txt] mode=deviation, topk=1, threshold=6.5, P=0.7327, R=0.8315, F1=0.7789
2025-04-18 13:02:50,966 - INFO - [omi-1.txt] mode=deviation, topk=1, threshold=7.0, P=0.7327, R=0.8315, F1=0.7789
2025-04-18 13:02:50,967 - INFO - [omi-1.txt] mode=deviation, topk=2, threshold=0.0, P=0.7417, R=1.0000, F1=0.8517
2025-04-18 13:02:50,967 - INFO - [omi-1.txt] mode=deviation, topk=2, threshold=0.5, P=0.7417, R=1.0000, F1=0.8517
2025-04-18 13:02:50,967 - INFO - [omi-1.txt] mode=deviation, topk=2, threshold=1.0, P=0.7417, R=1.0000, F1=0.8517
2025-04-18 13:02:50,967 - INFO - [omi-1.txt] mode=deviation, topk=2, threshold=1.5, P=0.7417, R=1.0000, F1=0.8517
2025-04-18 13:02:50,967 - INFO - [omi-1.txt] mode=deviation, topk=2, threshold=2.0, P=0.7417, R=1.0000, F1=0.8517
2025-04-18 13:02:51,084 - INFO - [omi-1.txt] mode=deviation, topk=2, threshold=2.5, P=0.7417, R=1.0000, F1=0.8517
2025-04-18 13:02:51,084 - INFO - [omi-1.txt] mode=deviation, topk=2, threshold=3.0, P=0.7479, R=1.0000, F1=0.8558
2025-04-18 13:02:51,084 - INFO - [omi-1.txt] mode=deviation, topk=2, threshold=3.5, P=0.7436, R=0.9775, F1=0.8447
2025-04-18 13:02:51,085 - INFO - [omi-1.txt] mode=deviation, topk=2, threshold=4.0, P=0.7391, R=0.9551, F1=0.8333
2025-04-18 13:02:51,085 - INFO - [omi-1.txt] mode=deviation, topk=2, threshold=4.5, P=0.7391, R=0.9551, F1=0.8333
2025-04-18 13:02:51,085 - INFO - [omi-1.txt] mode=deviation, topk=2, threshold=5.0, P=0.7345, R=0.9326, F1=0.8218
2025-04-18 13:02:51,086 - INFO - [omi-1.txt] mode=deviation, topk=2, threshold=5.5, P=0.7297, R=0.9101, F1=0.8100
2025-04-18 13:02:51,086 - INFO - [omi-1.txt] mode=deviation, topk=2, threshold=6.0, P=0.7297, R=0.9101, F1=0.8100
2025-04-18 13:02:51,086 - INFO - [omi-1.txt] mode=deviation, topk=2, threshold=6.5, P=0.7297, R=0.9101, F1=0.8100
2025-04-18 13:02:51,086 - INFO - [omi-1.txt] mode=deviation, topk=2, threshold=7.0, P=0.7273, R=0.8989, F1=0.8040
2025-04-18 13:02:51,086 - INFO - [omi-1.txt] mode=deviation, topk=3, threshold=0.0, P=0.7417, R=1.0000, F1=0.8517
2025-04-18 13:02:51,210 - INFO - [omi-1.txt] mode=deviation, topk=3, threshold=0.5, P=0.7417, R=1.0000, F1=0.8517
2025-04-18 13:02:51,210 - INFO - [omi-1.txt] mode=deviation, topk=3, threshold=1.0, P=0.7417, R=1.0000, F1=0.8517
2025-04-18 13:02:51,210 - INFO - [omi-1.txt] mode=deviation, topk=3, threshold=1.5, P=0.7417, R=1.0000, F1=0.8517
2025-04-18 13:02:51,211 - INFO - [omi-1.txt] mode=deviation, topk=3, threshold=2.0, P=0.7417, R=1.0000, F1=0.8517
2025-04-18 13:02:51,211 - INFO - [omi-1.txt] mode=deviation, topk=3, threshold=2.5, P=0.7417, R=1.0000, F1=0.8517
2025-04-18 13:02:51,505 - INFO - [omi-1.txt] mode=deviation, topk=3, threshold=3.0, P=0.7417, R=1.0000, F1=0.8517
2025-04-18 13:02:51,828 - INFO - [omi-1.txt] mode=deviation, topk=3, threshold=3.5, P=0.7417, R=1.0000, F1=0.8517
2025-04-18 13:02:51,829 - INFO - [omi-1.txt] mode=deviation, topk=3, threshold=4.0, P=0.7395, R=0.9888, F1=0.8462
2025-04-18 13:02:51,829 - INFO - [omi-1.txt] mode=deviation, topk=3, threshold=4.5, P=0.7395, R=0.9888, F1=0.8462
2025-04-18 13:02:51,829 - INFO - [omi-1.txt] mode=deviation, topk=3, threshold=5.0, P=0.7373, R=0.9775, F1=0.8406
2025-04-18 13:02:51,830 - INFO - [omi-1.txt] mode=deviation, topk=3, threshold=5.5, P=0.7373, R=0.9775, F1=0.8406
2025-04-18 13:02:51,998 - INFO - [omi-1.txt] mode=deviation, topk=3, threshold=6.0, P=0.7436, R=0.9775, F1=0.8447
2025-04-18 13:02:51,998 - INFO - [omi-1.txt] mode=deviation, topk=3, threshold=6.5, P=0.7391, R=0.9551, F1=0.8333
2025-04-18 13:02:52,030 - INFO - [omi-1.txt] mode=deviation, topk=3, threshold=7.0, P=0.7345, R=0.9326, F1=0.8218
2025-04-18 13:02:52,163 - INFO - [omi-1.txt] mode=deviation, topk=4, threshold=0.0, P=0.7417, R=1.0000, F1=0.8517
2025-04-18 13:02:52,163 - INFO - [omi-1.txt] mode=deviation, topk=4, threshold=0.5, P=0.7417, R=1.0000, F1=0.8517
