2025-05-07 11:46:03,795 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='corr_threshold', score_modes=['value_times_range'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/omi/neighbor_corr_threshold', visual_dir='./visual/omi/neighbor_corr_threshold', num_workers=36, gif_duration=500)
2025-05-07 11:46:03,795 - INFO - 当前评分模式: ['value_times_range']
2025-05-07 11:46:03,795 - INFO - 
==================================================
2025-05-07 11:46:03,795 - INFO - 开始执行网格搜索...
2025-05-07 11:46:03,796 - INFO - [omi-12] Starting grid search...
2025-05-07 11:46:06,985 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.0, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-05-07 11:46:10,222 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.1, threshold=4.0, P=0.6491, R=0.9250, F1=0.7629
2025-05-07 11:46:10,223 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.1, threshold=4.5, P=0.6491, R=0.9250, F1=0.7629
2025-05-07 11:46:10,223 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.1, threshold=5.0, P=0.6491, R=0.9250, F1=0.7629
2025-05-07 11:46:10,223 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.1, threshold=5.5, P=0.6491, R=0.9250, F1=0.7629
2025-05-07 11:46:10,223 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.1, threshold=6.0, P=0.6607, R=0.9250, F1=0.7708
2025-05-07 11:46:10,223 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.1, threshold=6.5, P=0.6607, R=0.9250, F1=0.7708
2025-05-07 11:46:10,344 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.1, threshold=7.0, P=0.6607, R=0.9250, F1=0.7708
2025-05-07 11:46:10,499 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-05-07 11:46:10,499 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=0.5, P=0.6230, R=0.9500, F1=0.7525
2025-05-07 11:46:10,499 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=1.0, P=0.6333, R=0.9500, F1=0.7600
2025-05-07 11:46:10,499 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=1.5, P=0.6552, R=0.9500, F1=0.7755
2025-05-07 11:46:10,500 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=2.0, P=0.6552, R=0.9500, F1=0.7755
2025-05-07 11:46:10,500 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=2.5, P=0.6552, R=0.9500, F1=0.7755
2025-05-07 11:46:10,500 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=3.0, P=0.6491, R=0.9250, F1=0.7629
2025-05-07 11:46:10,501 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=3.5, P=0.6491, R=0.9250, F1=0.7629
2025-05-07 11:46:10,501 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=4.0, P=0.6491, R=0.9250, F1=0.7629
2025-05-07 11:46:10,501 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=4.5, P=0.6491, R=0.9250, F1=0.7629
2025-05-07 11:46:10,501 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=5.0, P=0.6491, R=0.9250, F1=0.7629
2025-05-07 11:46:10,501 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=5.5, P=0.6491, R=0.9250, F1=0.7629
2025-05-07 11:46:10,684 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=6.0, P=0.6607, R=0.9250, F1=0.7708
2025-05-07 11:46:12,777 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=6.5, P=0.6607, R=0.9250, F1=0.7708
2025-05-07 11:46:12,778 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=7.0, P=0.6607, R=0.9250, F1=0.7708
2025-05-07 11:46:12,778 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-05-07 11:46:12,778 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=0.5, P=0.6230, R=0.9500, F1=0.7525
2025-05-07 11:46:12,779 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=1.0, P=0.6333, R=0.9500, F1=0.7600
2025-05-07 11:46:12,779 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=1.5, P=0.6552, R=0.9500, F1=0.7755
2025-05-07 11:46:12,779 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=2.0, P=0.6552, R=0.9500, F1=0.7755
2025-05-07 11:46:12,779 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=2.5, P=0.6552, R=0.9500, F1=0.7755
2025-05-07 11:46:12,780 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=3.0, P=0.6491, R=0.9250, F1=0.7629
2025-05-07 11:46:12,780 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=3.5, P=0.6491, R=0.9250, F1=0.7629
2025-05-07 11:46:12,780 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=4.0, P=0.6491, R=0.9250, F1=0.7629
2025-05-07 11:46:12,780 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=4.5, P=0.6491, R=0.9250, F1=0.7629
2025-05-07 11:46:13,004 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=5.0, P=0.6491, R=0.9250, F1=0.7629
2025-05-07 11:46:13,176 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=5.5, P=0.6491, R=0.9250, F1=0.7629
2025-05-07 11:46:13,177 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=6.0, P=0.6607, R=0.9250, F1=0.7708
2025-05-07 11:46:13,177 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=6.5, P=0.6607, R=0.9250, F1=0.7708
2025-05-07 11:46:13,177 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=7.0, P=0.6607, R=0.9250, F1=0.7708
2025-05-07 11:46:13,179 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-05-07 11:46:13,278 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=0.5, P=0.6230, R=0.9500, F1=0.7525
2025-05-07 11:46:13,278 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=1.0, P=0.6333, R=0.9500, F1=0.7600
2025-05-07 11:46:13,278 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=1.5, P=0.6552, R=0.9500, F1=0.7755
2025-05-07 11:46:13,278 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=2.0, P=0.6552, R=0.9500, F1=0.7755
2025-05-07 11:46:13,279 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=2.5, P=0.6552, R=0.9500, F1=0.7755
2025-05-07 11:46:13,280 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=3.0, P=0.6491, R=0.9250, F1=0.7629
2025-05-07 11:46:14,691 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=3.5, P=0.6491, R=0.9250, F1=0.7629
2025-05-07 11:46:14,692 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=4.0, P=0.6491, R=0.9250, F1=0.7629
2025-05-07 11:46:14,692 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=4.5, P=0.6491, R=0.9250, F1=0.7629
2025-05-07 11:46:14,693 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=5.0, P=0.6491, R=0.9250, F1=0.7629
2025-05-07 11:46:14,693 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=5.5, P=0.6491, R=0.9250, F1=0.7629
2025-05-07 11:46:14,693 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=6.0, P=0.6607, R=0.9250, F1=0.7708
2025-05-07 11:46:14,693 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=6.5, P=0.6607, R=0.9250, F1=0.7708
2025-05-07 11:46:14,693 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=7.0, P=0.6607, R=0.9250, F1=0.7708
2025-05-07 11:46:14,693 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.3, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-05-07 11:46:14,694 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.3, threshold=0.5, P=0.6230, R=0.9500, F1=0.7525
2025-05-07 11:46:14,694 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.3, threshold=1.0, P=0.6333, R=0.9500, F1=0.7600
2025-05-07 11:46:14,694 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.3, threshold=1.5, P=0.6552, R=0.9500, F1=0.7755
2025-05-07 11:46:14,694 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.3, threshold=2.0, P=0.6552, R=0.9500, F1=0.7755
2025-05-07 11:46:14,694 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.3, threshold=2.5, P=0.6552, R=0.9500, F1=0.7755
2025-05-07 11:46:14,694 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.3, threshold=3.0, P=0.6491, R=0.9250, F1=0.7629
2025-05-07 11:46:14,694 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.3, threshold=3.5, P=0.6491, R=0.9250, F1=0.7629
2025-05-07 11:46:14,694 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.3, threshold=4.0, P=0.6491, R=0.9250, F1=0.7629
2025-05-07 11:46:14,694 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.3, threshold=4.5, P=0.6491, R=0.9250, F1=0.7629
2025-05-07 11:46:14,694 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.3, threshold=5.0, P=0.6491, R=0.9250, F1=0.7629
2025-05-07 11:46:14,694 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.3, threshold=5.5, P=0.6491, R=0.9250, F1=0.7629
2025-05-07 11:46:14,899 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.3, threshold=6.0, P=0.6607, R=0.9250, F1=0.7708
2025-05-07 11:46:15,278 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.3, threshold=6.5, P=0.6607, R=0.9250, F1=0.7708
2025-05-07 11:46:15,278 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.3, threshold=7.0, P=0.6607, R=0.9250, F1=0.7708
2025-05-07 11:46:15,278 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-05-07 11:46:15,278 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=0.5, P=0.6230, R=0.9500, F1=0.7525
2025-05-07 11:46:15,279 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=1.0, P=0.6333, R=0.9500, F1=0.7600
2025-05-07 11:46:15,997 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=1.5, P=0.6552, R=0.9500, F1=0.7755
2025-05-07 11:46:15,997 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=2.0, P=0.6667, R=0.9500, F1=0.7835
2025-05-07 11:46:15,997 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=2.5, P=0.6667, R=0.9500, F1=0.7835
2025-05-07 11:46:15,997 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=3.0, P=0.6607, R=0.9250, F1=0.7708
2025-05-07 11:46:15,999 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=3.5, P=0.6607, R=0.9250, F1=0.7708
2025-05-07 11:46:15,999 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=4.0, P=0.6607, R=0.9250, F1=0.7708
2025-05-07 11:46:15,999 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=4.5, P=0.6607, R=0.9250, F1=0.7708
2025-05-07 11:46:15,999 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=5.0, P=0.6607, R=0.9250, F1=0.7708
2025-05-07 11:46:15,999 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=5.5, P=0.6727, R=0.9250, F1=0.7789
2025-05-07 11:46:15,999 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=6.0, P=0.6852, R=0.9250, F1=0.7872
2025-05-07 11:46:15,999 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=6.5, P=0.6852, R=0.9250, F1=0.7872
2025-05-07 11:46:15,999 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=7.0, P=0.6981, R=0.9250, F1=0.7957
2025-05-07 11:46:15,999 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-05-07 11:46:15,999 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=0.5, P=0.6230, R=0.9500, F1=0.7525
2025-05-07 11:46:15,999 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=1.0, P=0.6333, R=0.9500, F1=0.7600
2025-05-07 11:46:16,000 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=1.5, P=0.6552, R=0.9500, F1=0.7755
2025-05-07 11:46:16,640 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=2.0, P=0.6667, R=0.9500, F1=0.7835
2025-05-07 11:46:17,017 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=2.5, P=0.6667, R=0.9500, F1=0.7835
2025-05-07 11:46:17,017 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=3.0, P=0.6607, R=0.9250, F1=0.7708
2025-05-07 11:46:17,017 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=3.5, P=0.6607, R=0.9250, F1=0.7708
2025-05-07 11:46:17,018 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=4.0, P=0.6607, R=0.9250, F1=0.7708
2025-05-07 11:46:17,019 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=4.5, P=0.6607, R=0.9250, F1=0.7708
2025-05-07 11:46:17,019 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=5.0, P=0.6607, R=0.9250, F1=0.7708
2025-05-07 11:46:17,019 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=5.5, P=0.6727, R=0.9250, F1=0.7789
2025-05-07 11:46:17,269 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=6.0, P=0.6852, R=0.9250, F1=0.7872
2025-05-07 11:46:17,270 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=6.5, P=0.6852, R=0.9250, F1=0.7872
2025-05-07 11:46:17,271 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=7.0, P=0.6981, R=0.9250, F1=0.7957
2025-05-07 11:46:17,271 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-05-07 11:46:17,271 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=0.5, P=0.6230, R=0.9500, F1=0.7525
2025-05-07 11:46:17,677 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=1.0, P=0.6333, R=0.9500, F1=0.7600
2025-05-07 11:46:17,678 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=1.5, P=0.6552, R=0.9500, F1=0.7755
2025-05-07 11:46:17,854 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=2.0, P=0.6667, R=0.9500, F1=0.7835
2025-05-07 11:46:17,854 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=2.5, P=0.6667, R=0.9500, F1=0.7835
2025-05-07 11:46:18,012 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=3.0, P=0.6607, R=0.9250, F1=0.7708
2025-05-07 11:46:18,012 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=3.5, P=0.6607, R=0.9250, F1=0.7708
2025-05-07 11:46:18,012 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=4.0, P=0.6607, R=0.9250, F1=0.7708
2025-05-07 11:46:18,938 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=4.5, P=0.6607, R=0.9250, F1=0.7708
2025-05-07 11:46:18,939 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=5.0, P=0.6607, R=0.9250, F1=0.7708
2025-05-07 11:46:18,939 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=5.5, P=0.6727, R=0.9250, F1=0.7789
2025-05-07 11:46:18,940 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=6.0, P=0.6852, R=0.9250, F1=0.7872
2025-05-07 11:46:18,940 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=6.5, P=0.6852, R=0.9250, F1=0.7872
2025-05-07 11:46:18,940 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=7.0, P=0.6981, R=0.9250, F1=0.7957
2025-05-07 11:46:19,479 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.5, threshold=0.0, P=0.5893, R=0.8250, F1=0.6875
2025-05-07 11:46:19,480 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.5, threshold=0.5, P=0.6346, R=0.8250, F1=0.7174
2025-05-07 11:46:19,480 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.5, threshold=1.0, P=0.6346, R=0.8250, F1=0.7174
2025-05-07 11:46:19,480 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.5, threshold=1.5, P=0.6346, R=0.8250, F1=0.7174
2025-05-07 11:46:19,480 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.5, threshold=2.0, P=0.6471, R=0.8250, F1=0.7253
2025-05-07 11:46:19,480 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.5, threshold=2.5, P=0.6471, R=0.8250, F1=0.7253
2025-05-07 11:46:19,480 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.5, threshold=3.0, P=0.6471, R=0.8250, F1=0.7253
2025-05-07 11:46:19,481 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.5, threshold=3.5, P=0.6471, R=0.8250, F1=0.7253
2025-05-07 11:46:19,481 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.5, threshold=4.0, P=0.6471, R=0.8250, F1=0.7253
2025-05-07 11:46:19,481 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.5, threshold=4.5, P=0.6471, R=0.8250, F1=0.7253
2025-05-07 11:46:19,481 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.5, threshold=5.0, P=0.6471, R=0.8250, F1=0.7253
2025-05-07 11:46:19,481 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.5, threshold=5.5, P=0.6600, R=0.8250, F1=0.7333
2025-05-07 11:46:19,481 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.5, threshold=6.0, P=0.7021, R=0.8250, F1=0.7586
2025-05-07 11:46:19,481 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.5, threshold=6.5, P=0.7021, R=0.8250, F1=0.7586
