2025-04-17 09:28:33,388 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='corr_threshold', score_modes=['value_times_range'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/omi/neighbor_corr_threshold', visual_dir='./visual/omi/neighbor_corr_threshold', num_workers=36, gif_duration=500)
2025-04-17 09:28:33,388 - INFO - 当前评分模式: ['value_times_range']
2025-04-17 09:28:33,388 - INFO - 
==================================================
2025-04-17 09:28:33,388 - INFO - 开始执行网格搜索...
2025-04-17 09:28:33,389 - INFO - [omi-12] Starting grid search...
2025-04-17 09:28:36,506 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.0, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-17 09:28:39,847 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=2.5, P=0.6552, R=0.9500, F1=0.7755
2025-04-17 09:28:39,849 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=3.0, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:28:40,253 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=3.5, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:28:40,280 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=4.0, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:28:40,280 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=4.5, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:28:40,828 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=5.0, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:28:40,829 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=5.5, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:28:40,898 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=6.0, P=0.6607, R=0.9250, F1=0.7708
2025-04-17 09:28:40,898 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=6.5, P=0.6607, R=0.9250, F1=0.7708
2025-04-17 09:28:40,999 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=7.0, P=0.6607, R=0.9250, F1=0.7708
2025-04-17 09:28:41,022 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-17 09:28:41,022 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=0.5, P=0.6230, R=0.9500, F1=0.7525
2025-04-17 09:28:41,181 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=1.0, P=0.6333, R=0.9500, F1=0.7600
2025-04-17 09:28:41,182 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=1.5, P=0.6552, R=0.9500, F1=0.7755
2025-04-17 09:28:41,405 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=2.0, P=0.6552, R=0.9500, F1=0.7755
2025-04-17 09:28:41,641 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=2.5, P=0.6552, R=0.9500, F1=0.7755
2025-04-17 09:28:42,294 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=3.0, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:28:42,747 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=3.5, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:28:42,749 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=4.0, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:28:42,749 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=4.5, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:28:42,749 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=5.0, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:28:42,749 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=5.5, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:28:42,749 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=6.0, P=0.6607, R=0.9250, F1=0.7708
2025-04-17 09:28:42,749 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=6.5, P=0.6607, R=0.9250, F1=0.7708
2025-04-17 09:28:42,749 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=7.0, P=0.6607, R=0.9250, F1=0.7708
2025-04-17 09:28:42,750 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-17 09:28:42,750 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=0.5, P=0.6230, R=0.9500, F1=0.7525
2025-04-17 09:28:42,750 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=1.0, P=0.6333, R=0.9500, F1=0.7600
2025-04-17 09:28:42,750 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=1.5, P=0.6552, R=0.9500, F1=0.7755
2025-04-17 09:28:42,750 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=2.0, P=0.6552, R=0.9500, F1=0.7755
2025-04-17 09:28:42,750 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=2.5, P=0.6552, R=0.9500, F1=0.7755
2025-04-17 09:28:42,750 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=3.0, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:28:42,750 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=3.5, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:28:42,750 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=4.0, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:28:42,750 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=4.5, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:28:42,750 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=5.0, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:28:42,852 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=5.5, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:28:42,852 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=6.0, P=0.6607, R=0.9250, F1=0.7708
2025-04-17 09:28:42,934 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=6.5, P=0.6607, R=0.9250, F1=0.7708
2025-04-17 09:28:43,140 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.2, threshold=7.0, P=0.6607, R=0.9250, F1=0.7708
2025-04-17 09:28:43,181 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.3, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-17 09:28:43,398 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.3, threshold=0.5, P=0.6230, R=0.9500, F1=0.7525
2025-04-17 09:28:43,688 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.3, threshold=1.0, P=0.6333, R=0.9500, F1=0.7600
2025-04-17 09:28:43,950 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.3, threshold=1.5, P=0.6552, R=0.9500, F1=0.7755
2025-04-17 09:28:43,952 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.3, threshold=2.0, P=0.6552, R=0.9500, F1=0.7755
2025-04-17 09:28:44,032 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.3, threshold=2.5, P=0.6552, R=0.9500, F1=0.7755
2025-04-17 09:28:44,066 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.3, threshold=3.0, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:28:44,066 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.3, threshold=3.5, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:28:44,089 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.3, threshold=4.0, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:28:44,090 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.3, threshold=4.5, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:28:44,539 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.3, threshold=5.0, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:28:44,540 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.3, threshold=5.5, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:28:44,540 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.3, threshold=6.0, P=0.6607, R=0.9250, F1=0.7708
2025-04-17 09:28:44,615 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.3, threshold=6.5, P=0.6607, R=0.9250, F1=0.7708
2025-04-17 09:28:44,888 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.3, threshold=7.0, P=0.6607, R=0.9250, F1=0.7708
2025-04-17 09:28:44,980 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-17 09:28:45,082 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=0.5, P=0.6230, R=0.9500, F1=0.7525
2025-04-17 09:28:45,140 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=1.0, P=0.6333, R=0.9500, F1=0.7600
2025-04-17 09:28:45,315 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=1.5, P=0.6552, R=0.9500, F1=0.7755
2025-04-17 09:28:45,556 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=2.0, P=0.6667, R=0.9500, F1=0.7835
2025-04-17 09:28:45,557 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=2.5, P=0.6667, R=0.9500, F1=0.7835
2025-04-17 09:28:45,557 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=3.0, P=0.6607, R=0.9250, F1=0.7708
2025-04-17 09:28:45,559 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=3.5, P=0.6607, R=0.9250, F1=0.7708
2025-04-17 09:28:45,559 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=4.0, P=0.6607, R=0.9250, F1=0.7708
2025-04-17 09:28:45,559 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=4.5, P=0.6607, R=0.9250, F1=0.7708
2025-04-17 09:28:45,560 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=5.0, P=0.6607, R=0.9250, F1=0.7708
2025-04-17 09:28:45,560 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=5.5, P=0.6727, R=0.9250, F1=0.7789
2025-04-17 09:28:45,561 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=6.0, P=0.6852, R=0.9250, F1=0.7872
2025-04-17 09:28:45,561 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=6.5, P=0.6852, R=0.9250, F1=0.7872
2025-04-17 09:28:45,575 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=7.0, P=0.6981, R=0.9250, F1=0.7957
2025-04-17 09:28:45,600 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-17 09:28:45,800 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=0.5, P=0.6230, R=0.9500, F1=0.7525
2025-04-17 09:28:45,800 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=1.0, P=0.6333, R=0.9500, F1=0.7600
2025-04-17 09:28:45,881 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=1.5, P=0.6552, R=0.9500, F1=0.7755
2025-04-17 09:28:45,882 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=2.0, P=0.6667, R=0.9500, F1=0.7835
2025-04-17 09:28:45,984 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=2.5, P=0.6667, R=0.9500, F1=0.7835
2025-04-17 09:28:46,035 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=3.0, P=0.6607, R=0.9250, F1=0.7708
2025-04-17 09:28:46,318 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=3.5, P=0.6607, R=0.9250, F1=0.7708
2025-04-17 09:28:46,652 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=4.0, P=0.6607, R=0.9250, F1=0.7708
2025-04-17 09:28:46,762 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=4.5, P=0.6607, R=0.9250, F1=0.7708
2025-04-17 09:28:46,958 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=5.0, P=0.6607, R=0.9250, F1=0.7708
2025-04-17 09:28:47,012 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=5.5, P=0.6727, R=0.9250, F1=0.7789
2025-04-17 09:28:47,082 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=6.0, P=0.6852, R=0.9250, F1=0.7872
2025-04-17 09:28:47,091 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=6.5, P=0.6852, R=0.9250, F1=0.7872
2025-04-17 09:28:47,120 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=7.0, P=0.6981, R=0.9250, F1=0.7957
2025-04-17 09:28:47,123 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-17 09:28:47,327 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=0.5, P=0.6230, R=0.9500, F1=0.7525
2025-04-17 09:28:47,398 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=1.0, P=0.6333, R=0.9500, F1=0.7600
2025-04-17 09:28:47,644 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=1.5, P=0.6552, R=0.9500, F1=0.7755
2025-04-17 09:28:47,646 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=2.0, P=0.6667, R=0.9500, F1=0.7835
2025-04-17 09:28:47,889 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=2.5, P=0.6667, R=0.9500, F1=0.7835
2025-04-17 09:28:48,174 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=3.0, P=0.6607, R=0.9250, F1=0.7708
2025-04-17 09:28:48,174 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=3.5, P=0.6607, R=0.9250, F1=0.7708
2025-04-17 09:28:48,436 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=4.0, P=0.6607, R=0.9250, F1=0.7708
2025-04-17 09:28:48,437 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=4.5, P=0.6607, R=0.9250, F1=0.7708
2025-04-17 09:28:48,637 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=5.0, P=0.6607, R=0.9250, F1=0.7708
2025-04-17 09:28:48,638 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=5.5, P=0.6727, R=0.9250, F1=0.7789
2025-04-17 09:28:48,982 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=6.0, P=0.6852, R=0.9250, F1=0.7872
2025-04-17 09:28:48,983 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=6.5, P=0.6852, R=0.9250, F1=0.7872
2025-04-17 09:28:48,983 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.4, threshold=7.0, P=0.6981, R=0.9250, F1=0.7957
2025-04-17 09:28:48,984 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.5, threshold=0.0, P=0.5893, R=0.8250, F1=0.6875
2025-04-17 09:28:48,984 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.5, threshold=0.5, P=0.6346, R=0.8250, F1=0.7174
2025-04-17 09:28:49,052 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.5, threshold=1.0, P=0.6346, R=0.8250, F1=0.7174
2025-04-17 09:28:49,052 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.5, threshold=1.5, P=0.6346, R=0.8250, F1=0.7174
2025-04-17 09:28:49,105 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.5, threshold=2.0, P=0.6471, R=0.8250, F1=0.7253
2025-04-17 09:28:49,106 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.5, threshold=2.5, P=0.6471, R=0.8250, F1=0.7253
2025-04-17 09:28:49,107 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.5, threshold=3.0, P=0.6471, R=0.8250, F1=0.7253
2025-04-17 09:28:49,134 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.5, threshold=3.5, P=0.6471, R=0.8250, F1=0.7253
2025-04-17 09:28:49,134 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.5, threshold=4.0, P=0.6471, R=0.8250, F1=0.7253
2025-04-17 09:28:49,699 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.5, threshold=4.5, P=0.6471, R=0.8250, F1=0.7253
2025-04-17 09:28:49,699 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.5, threshold=5.0, P=0.6471, R=0.8250, F1=0.7253
2025-04-17 09:28:49,699 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.5, threshold=5.5, P=0.6600, R=0.8250, F1=0.7333
2025-04-17 09:28:49,700 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.5, threshold=6.0, P=0.7021, R=0.8250, F1=0.7586
2025-04-17 09:28:49,701 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.5, threshold=6.5, P=0.7021, R=0.8250, F1=0.7586
