2025-04-16 22:20:07,061 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='topk', score_modes=['value_times_range'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/omi/neighbor_topk', visual_dir='./visual/omi/neighbor_topk', num_workers=36, gif_duration=500)
2025-04-16 22:20:07,061 - INFO - 当前评分模式: ['value_times_range']
2025-04-16 22:20:07,061 - INFO - 
==================================================
2025-04-16 22:20:07,061 - INFO - 开始执行网格搜索...
2025-04-16 22:20:07,062 - INFO - [omi-12] Starting grid search...
2025-04-16 22:20:09,891 - INFO - [omi-12.txt] mode=value_times_range, topk=1, threshold=0.0, P=0.6750, R=0.6750, F1=0.6750
2025-04-16 22:20:17,503 - INFO - [omi-12.txt] mode=value_times_range, topk=7, threshold=1.5, P=0.6667, R=0.9000, F1=0.7660
2025-04-16 22:20:17,503 - INFO - [omi-12.txt] mode=value_times_range, topk=7, threshold=2.0, P=0.6923, R=0.9000, F1=0.7826
2025-04-16 22:20:17,528 - INFO - [omi-12.txt] mode=value_times_range, topk=7, threshold=2.5, P=0.6923, R=0.9000, F1=0.7826
2025-04-16 22:20:17,717 - INFO - [omi-12.txt] mode=value_times_range, topk=7, threshold=3.0, P=0.6923, R=0.9000, F1=0.7826
2025-04-16 22:20:17,717 - INFO - [omi-12.txt] mode=value_times_range, topk=7, threshold=3.5, P=0.6923, R=0.9000, F1=0.7826
2025-04-16 22:20:17,741 - INFO - [omi-12.txt] mode=value_times_range, topk=7, threshold=4.0, P=0.6923, R=0.9000, F1=0.7826
2025-04-16 22:20:18,162 - INFO - [omi-12.txt] mode=value_times_range, topk=7, threshold=4.5, P=0.6923, R=0.9000, F1=0.7826
2025-04-16 22:20:18,162 - INFO - [omi-12.txt] mode=value_times_range, topk=7, threshold=5.0, P=0.6923, R=0.9000, F1=0.7826
2025-04-16 22:20:18,162 - INFO - [omi-12.txt] mode=value_times_range, topk=7, threshold=5.5, P=0.7200, R=0.9000, F1=0.8000
2025-04-16 22:20:18,163 - INFO - [omi-12.txt] mode=value_times_range, topk=7, threshold=6.0, P=0.7083, R=0.8500, F1=0.7727
2025-04-16 22:20:18,163 - INFO - [omi-12.txt] mode=value_times_range, topk=7, threshold=6.5, P=0.7083, R=0.8500, F1=0.7727
2025-04-16 22:20:18,163 - INFO - [omi-12.txt] mode=value_times_range, topk=7, threshold=7.0, P=0.7234, R=0.8500, F1=0.7816
2025-04-16 22:20:18,163 - INFO - [omi-12.txt] mode=value_times_range, topk=8, threshold=0.0, P=0.6066, R=0.9250, F1=0.7327
2025-04-16 22:20:18,226 - INFO - [omi-12.txt] mode=value_times_range, topk=8, threshold=0.5, P=0.6379, R=0.9250, F1=0.7551
2025-04-16 22:20:18,457 - INFO - [omi-12.txt] mode=value_times_range, topk=8, threshold=1.0, P=0.6607, R=0.9250, F1=0.7708
2025-04-16 22:20:18,775 - INFO - [omi-12.txt] mode=value_times_range, topk=8, threshold=1.5, P=0.6607, R=0.9250, F1=0.7708
2025-04-16 22:20:18,851 - INFO - [omi-12.txt] mode=value_times_range, topk=8, threshold=2.0, P=0.6727, R=0.9250, F1=0.7789
2025-04-16 22:20:18,925 - INFO - [omi-12.txt] mode=value_times_range, topk=8, threshold=2.5, P=0.6852, R=0.9250, F1=0.7872
2025-04-16 22:20:18,934 - INFO - [omi-12.txt] mode=value_times_range, topk=8, threshold=3.0, P=0.6852, R=0.9250, F1=0.7872
2025-04-16 22:20:18,984 - INFO - [omi-12.txt] mode=value_times_range, topk=8, threshold=3.5, P=0.6852, R=0.9250, F1=0.7872
2025-04-16 22:20:18,985 - INFO - [omi-12.txt] mode=value_times_range, topk=8, threshold=4.0, P=0.6852, R=0.9250, F1=0.7872
2025-04-16 22:20:19,073 - INFO - [omi-12.txt] mode=value_times_range, topk=8, threshold=4.5, P=0.6852, R=0.9250, F1=0.7872
2025-04-16 22:20:19,110 - INFO - [omi-12.txt] mode=value_times_range, topk=8, threshold=5.0, P=0.6852, R=0.9250, F1=0.7872
2025-04-16 22:20:19,365 - INFO - [omi-12.txt] mode=value_times_range, topk=8, threshold=5.5, P=0.6981, R=0.9250, F1=0.7957
2025-04-16 22:20:19,365 - INFO - [omi-12.txt] mode=value_times_range, topk=8, threshold=6.0, P=0.6923, R=0.9000, F1=0.7826
2025-04-16 22:20:19,368 - INFO - [omi-12.txt] mode=value_times_range, topk=8, threshold=6.5, P=0.7000, R=0.8750, F1=0.7778
2025-04-16 22:20:19,415 - INFO - [omi-12.txt] mode=value_times_range, topk=8, threshold=7.0, P=0.7000, R=0.8750, F1=0.7778
2025-04-16 22:20:19,527 - INFO - [omi-12.txt] mode=value_times_range, topk=9, threshold=0.0, P=0.6066, R=0.9250, F1=0.7327
2025-04-16 22:20:19,750 - INFO - [omi-12.txt] mode=value_times_range, topk=9, threshold=0.5, P=0.6167, R=0.9250, F1=0.7400
2025-04-16 22:20:19,805 - INFO - [omi-12.txt] mode=value_times_range, topk=9, threshold=1.0, P=0.6607, R=0.9250, F1=0.7708
2025-04-16 22:20:19,805 - INFO - [omi-12.txt] mode=value_times_range, topk=9, threshold=1.5, P=0.6607, R=0.9250, F1=0.7708
2025-04-16 22:20:19,819 - INFO - [omi-12.txt] mode=value_times_range, topk=9, threshold=2.0, P=0.6727, R=0.9250, F1=0.7789
2025-04-16 22:20:19,830 - INFO - [omi-12.txt] mode=value_times_range, topk=9, threshold=2.5, P=0.6727, R=0.9250, F1=0.7789
2025-04-16 22:20:19,875 - INFO - [omi-12.txt] mode=value_times_range, topk=9, threshold=3.0, P=0.6727, R=0.9250, F1=0.7789
2025-04-16 22:20:20,251 - INFO - [omi-12.txt] mode=value_times_range, topk=9, threshold=3.5, P=0.6727, R=0.9250, F1=0.7789
2025-04-16 22:20:20,251 - INFO - [omi-12.txt] mode=value_times_range, topk=9, threshold=4.0, P=0.6852, R=0.9250, F1=0.7872
2025-04-16 22:20:20,251 - INFO - [omi-12.txt] mode=value_times_range, topk=9, threshold=4.5, P=0.6852, R=0.9250, F1=0.7872
2025-04-16 22:20:20,279 - INFO - [omi-12.txt] mode=value_times_range, topk=9, threshold=5.0, P=0.6852, R=0.9250, F1=0.7872
2025-04-16 22:20:20,459 - INFO - [omi-12.txt] mode=value_times_range, topk=9, threshold=5.5, P=0.6981, R=0.9250, F1=0.7957
2025-04-16 22:20:20,460 - INFO - [omi-12.txt] mode=value_times_range, topk=9, threshold=6.0, P=0.6923, R=0.9000, F1=0.7826
2025-04-16 22:20:20,460 - INFO - [omi-12.txt] mode=value_times_range, topk=9, threshold=6.5, P=0.6923, R=0.9000, F1=0.7826
2025-04-16 22:20:20,460 - INFO - [omi-12.txt] mode=value_times_range, topk=9, threshold=7.0, P=0.7059, R=0.9000, F1=0.7912
2025-04-16 22:20:20,526 - INFO - [omi-1] Starting grid search...
2025-04-16 22:20:25,043 - INFO - [omi-1.txt] mode=value_times_range, topk=1, threshold=0.0, P=0.6849, R=0.5618, F1=0.6173
2025-04-16 22:20:25,279 - INFO - [omi-1.txt] mode=value_times_range, topk=1, threshold=0.5, P=0.6714, R=0.5281, F1=0.5912
2025-04-16 22:20:25,883 - INFO - [omi-1.txt] mode=value_times_range, topk=1, threshold=1.0, P=0.6567, R=0.4944, F1=0.5641
2025-04-16 22:20:26,478 - INFO - [omi-1.txt] mode=value_times_range, topk=1, threshold=1.5, P=0.6379, R=0.4157, F1=0.5034
2025-04-16 22:20:26,480 - INFO - [omi-1.txt] mode=value_times_range, topk=1, threshold=2.0, P=0.6200, R=0.3483, F1=0.4460
2025-04-16 22:20:26,480 - INFO - [omi-1.txt] mode=value_times_range, topk=1, threshold=2.5, P=0.6200, R=0.3483, F1=0.4460
2025-04-16 22:20:26,480 - INFO - [omi-1.txt] mode=value_times_range, topk=1, threshold=3.0, P=0.6222, R=0.3146, F1=0.4179
2025-04-16 22:20:26,480 - INFO - [omi-1.txt] mode=value_times_range, topk=1, threshold=3.5, P=0.6136, R=0.3034, F1=0.4060
2025-04-16 22:20:26,480 - INFO - [omi-1.txt] mode=value_times_range, topk=1, threshold=4.0, P=0.6136, R=0.3034, F1=0.4060
2025-04-16 22:20:26,481 - INFO - [omi-1.txt] mode=value_times_range, topk=1, threshold=4.5, P=0.6136, R=0.3034, F1=0.4060
2025-04-16 22:20:26,623 - INFO - [omi-1.txt] mode=value_times_range, topk=1, threshold=5.0, P=0.6154, R=0.2697, F1=0.3750
2025-04-16 22:20:26,624 - INFO - [omi-1.txt] mode=value_times_range, topk=1, threshold=5.5, P=0.6316, R=0.2697, F1=0.3780
2025-04-16 22:20:26,624 - INFO - [omi-1.txt] mode=value_times_range, topk=1, threshold=6.0, P=0.6316, R=0.2697, F1=0.3780
2025-04-16 22:20:26,625 - INFO - [omi-1.txt] mode=value_times_range, topk=1, threshold=6.5, P=0.6562, R=0.2360, F1=0.3471
2025-04-16 22:20:26,625 - INFO - [omi-1.txt] mode=value_times_range, topk=1, threshold=7.0, P=0.6667, R=0.2247, F1=0.3361
2025-04-16 22:20:26,625 - INFO - [omi-1.txt] mode=value_times_range, topk=2, threshold=0.0, P=0.7126, R=0.6966, F1=0.7045
2025-04-16 22:20:26,625 - INFO - [omi-1.txt] mode=value_times_range, topk=2, threshold=0.5, P=0.7024, R=0.6629, F1=0.6821
2025-04-16 22:20:26,625 - INFO - [omi-1.txt] mode=value_times_range, topk=2, threshold=1.0, P=0.6951, R=0.6404, F1=0.6667
2025-04-16 22:20:26,625 - INFO - [omi-1.txt] mode=value_times_range, topk=2, threshold=1.5, P=0.6883, R=0.5955, F1=0.6386
2025-04-16 22:20:26,625 - INFO - [omi-1.txt] mode=value_times_range, topk=2, threshold=2.0, P=0.6714, R=0.5281, F1=0.5912
2025-04-16 22:20:26,625 - INFO - [omi-1.txt] mode=value_times_range, topk=2, threshold=2.5, P=0.6716, R=0.5056, F1=0.5769
2025-04-16 22:20:26,625 - INFO - [omi-1.txt] mode=value_times_range, topk=2, threshold=3.0, P=0.6769, R=0.4944, F1=0.5714
2025-04-16 22:20:26,625 - INFO - [omi-1.txt] mode=value_times_range, topk=2, threshold=3.5, P=0.6875, R=0.4944, F1=0.5752
2025-04-16 22:20:26,625 - INFO - [omi-1.txt] mode=value_times_range, topk=2, threshold=4.0, P=0.6875, R=0.4944, F1=0.5752
2025-04-16 22:20:26,626 - INFO - [omi-1.txt] mode=value_times_range, topk=2, threshold=4.5, P=0.6885, R=0.4719, F1=0.5600
2025-04-16 22:20:26,626 - INFO - [omi-1.txt] mode=value_times_range, topk=2, threshold=5.0, P=0.6724, R=0.4382, F1=0.5306
2025-04-16 22:20:26,626 - INFO - [omi-1.txt] mode=value_times_range, topk=2, threshold=5.5, P=0.6724, R=0.4382, F1=0.5306
2025-04-16 22:20:26,626 - INFO - [omi-1.txt] mode=value_times_range, topk=2, threshold=6.0, P=0.6786, R=0.4270, F1=0.5241
2025-04-16 22:20:26,626 - INFO - [omi-1.txt] mode=value_times_range, topk=2, threshold=6.5, P=0.6923, R=0.4045, F1=0.5106
2025-04-16 22:20:26,626 - INFO - [omi-1.txt] mode=value_times_range, topk=2, threshold=7.0, P=0.7059, R=0.4045, F1=0.5143
2025-04-16 22:20:26,626 - INFO - [omi-1.txt] mode=value_times_range, topk=3, threshold=0.0, P=0.7396, R=0.7978, F1=0.7676
2025-04-16 22:20:26,626 - INFO - [omi-1.txt] mode=value_times_range, topk=3, threshold=0.5, P=0.7340, R=0.7753, F1=0.7541
2025-04-16 22:20:26,627 - INFO - [omi-1.txt] mode=value_times_range, topk=3, threshold=1.0, P=0.7340, R=0.7753, F1=0.7541
2025-04-16 22:20:27,318 - INFO - [omi-1.txt] mode=value_times_range, topk=3, threshold=1.5, P=0.7191, R=0.7191, F1=0.7191
2025-04-16 22:20:27,319 - INFO - [omi-1.txt] mode=value_times_range, topk=3, threshold=2.0, P=0.7024, R=0.6629, F1=0.6821
2025-04-16 22:20:27,319 - INFO - [omi-1.txt] mode=value_times_range, topk=3, threshold=2.5, P=0.6951, R=0.6404, F1=0.6667
2025-04-16 22:20:28,036 - INFO - [omi-1.txt] mode=value_times_range, topk=3, threshold=3.0, P=0.7000, R=0.6292, F1=0.6627
2025-04-16 22:20:28,209 - INFO - [omi-1.txt] mode=value_times_range, topk=3, threshold=3.5, P=0.7013, R=0.6067, F1=0.6506
2025-04-16 22:20:28,209 - INFO - [omi-1.txt] mode=value_times_range, topk=3, threshold=4.0, P=0.7105, R=0.6067, F1=0.6545
2025-04-16 22:20:28,209 - INFO - [omi-1.txt] mode=value_times_range, topk=3, threshold=4.5, P=0.7162, R=0.5955, F1=0.6503
2025-04-16 22:20:29,330 - INFO - [omi-1.txt] mode=value_times_range, topk=3, threshold=5.0, P=0.7143, R=0.5618, F1=0.6289
2025-04-16 22:20:29,330 - INFO - [omi-1.txt] mode=value_times_range, topk=3, threshold=5.5, P=0.7101, R=0.5506, F1=0.6203
