2025-04-18 13:16:50,476 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='topk', score_modes=['value_times_range'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/omi/neighbor_topk', visual_dir='./visual/omi/neighbor_topk', num_workers=36, gif_duration=500)
2025-04-18 13:16:50,476 - INFO - 当前评分模式: ['value_times_range']
2025-04-18 13:16:50,476 - INFO - 
==================================================
2025-04-18 13:16:50,476 - INFO - 开始执行网格搜索...
2025-04-18 13:16:50,478 - INFO - [omi-12] Starting grid search...
2025-04-18 13:16:53,986 - INFO - [omi-12.txt] mode=value_times_range, topk=1, threshold=0.0, P=0.6750, R=0.6750, F1=0.6750
2025-04-18 13:16:55,568 - INFO - [omi-12.txt] mode=value_times_range, topk=2, threshold=4.5, P=0.9167, R=0.5500, F1=0.6875
2025-04-18 13:16:55,568 - INFO - [omi-12.txt] mode=value_times_range, topk=2, threshold=5.0, P=0.9130, R=0.5250, F1=0.6667
2025-04-18 13:16:55,568 - INFO - [omi-12.txt] mode=value_times_range, topk=2, threshold=5.5, P=0.9048, R=0.4750, F1=0.6230
2025-04-18 13:16:55,568 - INFO - [omi-12.txt] mode=value_times_range, topk=2, threshold=6.0, P=0.9048, R=0.4750, F1=0.6230
2025-04-18 13:16:55,568 - INFO - [omi-12.txt] mode=value_times_range, topk=2, threshold=6.5, P=0.9048, R=0.4750, F1=0.6230
2025-04-18 13:16:55,568 - INFO - [omi-12.txt] mode=value_times_range, topk=2, threshold=7.0, P=0.9048, R=0.4750, F1=0.6230
2025-04-18 13:16:55,568 - INFO - [omi-12.txt] mode=value_times_range, topk=3, threshold=0.0, P=0.5926, R=0.8000, F1=0.6809
2025-04-18 13:16:55,568 - INFO - [omi-12.txt] mode=value_times_range, topk=3, threshold=0.5, P=0.6522, R=0.7500, F1=0.6977
2025-04-18 13:16:55,568 - INFO - [omi-12.txt] mode=value_times_range, topk=3, threshold=1.0, P=0.6744, R=0.7250, F1=0.6988
2025-04-18 13:16:55,568 - INFO - [omi-12.txt] mode=value_times_range, topk=3, threshold=1.5, P=0.7568, R=0.7000, F1=0.7273
2025-04-18 13:16:55,568 - INFO - [omi-12.txt] mode=value_times_range, topk=3, threshold=2.0, P=0.8000, R=0.7000, F1=0.7467
2025-04-18 13:16:55,568 - INFO - [omi-12.txt] mode=value_times_range, topk=3, threshold=2.5, P=0.8000, R=0.7000, F1=0.7467
2025-04-18 13:16:55,568 - INFO - [omi-12.txt] mode=value_times_range, topk=3, threshold=3.0, P=0.8235, R=0.7000, F1=0.7568
2025-04-18 13:16:55,876 - INFO - [omi-12.txt] mode=value_times_range, topk=3, threshold=3.5, P=0.8667, R=0.6500, F1=0.7429
2025-04-18 13:16:56,442 - INFO - [omi-12.txt] mode=value_times_range, topk=3, threshold=4.0, P=0.8667, R=0.6500, F1=0.7429
2025-04-18 13:16:56,463 - INFO - [omi-12.txt] mode=value_times_range, topk=3, threshold=4.5, P=0.9231, R=0.6000, F1=0.7273
2025-04-18 13:16:56,463 - INFO - [omi-12.txt] mode=value_times_range, topk=3, threshold=5.0, P=0.9231, R=0.6000, F1=0.7273
2025-04-18 13:16:56,463 - INFO - [omi-12.txt] mode=value_times_range, topk=3, threshold=5.5, P=0.9167, R=0.5500, F1=0.6875
2025-04-18 13:16:56,463 - INFO - [omi-12.txt] mode=value_times_range, topk=3, threshold=6.0, P=0.9167, R=0.5500, F1=0.6875
2025-04-18 13:16:56,463 - INFO - [omi-12.txt] mode=value_times_range, topk=3, threshold=6.5, P=0.9167, R=0.5500, F1=0.6875
2025-04-18 13:16:56,475 - INFO - [omi-12.txt] mode=value_times_range, topk=3, threshold=7.0, P=0.9167, R=0.5500, F1=0.6875
2025-04-18 13:16:56,838 - INFO - [omi-12.txt] mode=value_times_range, topk=4, threshold=0.0, P=0.5818, R=0.8000, F1=0.6737
2025-04-18 13:16:56,839 - INFO - [omi-12.txt] mode=value_times_range, topk=4, threshold=0.5, P=0.6200, R=0.7750, F1=0.6889
2025-04-18 13:16:56,839 - INFO - [omi-12.txt] mode=value_times_range, topk=4, threshold=1.0, P=0.6596, R=0.7750, F1=0.7126
2025-04-18 13:16:57,377 - INFO - [omi-12.txt] mode=value_times_range, topk=4, threshold=1.5, P=0.7045, R=0.7750, F1=0.7381
2025-04-18 13:16:57,377 - INFO - [omi-12.txt] mode=value_times_range, topk=4, threshold=2.0, P=0.7561, R=0.7750, F1=0.7654
2025-04-18 13:16:57,377 - INFO - [omi-12.txt] mode=value_times_range, topk=4, threshold=2.5, P=0.7561, R=0.7750, F1=0.7654
2025-04-18 13:16:57,379 - INFO - [omi-12.txt] mode=value_times_range, topk=4, threshold=3.0, P=0.7750, R=0.7750, F1=0.7750
2025-04-18 13:16:58,469 - INFO - [omi-12.txt] mode=value_times_range, topk=4, threshold=3.5, P=0.7838, R=0.7250, F1=0.7532
2025-04-18 13:16:58,470 - INFO - [omi-12.txt] mode=value_times_range, topk=4, threshold=4.0, P=0.7838, R=0.7250, F1=0.7532
2025-04-18 13:16:58,471 - INFO - [omi-12.txt] mode=value_times_range, topk=4, threshold=4.5, P=0.7778, R=0.7000, F1=0.7368
2025-04-18 13:16:58,471 - INFO - [omi-12.txt] mode=value_times_range, topk=4, threshold=5.0, P=0.7879, R=0.6500, F1=0.7123
2025-04-18 13:16:58,471 - INFO - [omi-12.txt] mode=value_times_range, topk=4, threshold=5.5, P=0.8000, R=0.6000, F1=0.6857
2025-04-18 13:16:58,471 - INFO - [omi-12.txt] mode=value_times_range, topk=4, threshold=6.0, P=0.8571, R=0.6000, F1=0.7059
2025-04-18 13:16:58,471 - INFO - [omi-12.txt] mode=value_times_range, topk=4, threshold=6.5, P=0.8571, R=0.6000, F1=0.7059
2025-04-18 13:16:58,471 - INFO - [omi-12.txt] mode=value_times_range, topk=4, threshold=7.0, P=0.8571, R=0.6000, F1=0.7059
2025-04-18 13:16:58,471 - INFO - [omi-12.txt] mode=value_times_range, topk=5, threshold=0.0, P=0.6034, R=0.8750, F1=0.7143
2025-04-18 13:16:58,471 - INFO - [omi-12.txt] mode=value_times_range, topk=5, threshold=0.5, P=0.6296, R=0.8500, F1=0.7234
2025-04-18 13:16:58,471 - INFO - [omi-12.txt] mode=value_times_range, topk=5, threshold=1.0, P=0.6538, R=0.8500, F1=0.7391
2025-04-18 13:16:58,471 - INFO - [omi-12.txt] mode=value_times_range, topk=5, threshold=1.5, P=0.7083, R=0.8500, F1=0.7727
2025-04-18 13:16:58,471 - INFO - [omi-12.txt] mode=value_times_range, topk=5, threshold=2.0, P=0.7391, R=0.8500, F1=0.7907
2025-04-18 13:16:58,472 - INFO - [omi-12.txt] mode=value_times_range, topk=5, threshold=2.5, P=0.7556, R=0.8500, F1=0.8000
2025-04-18 13:16:58,472 - INFO - [omi-12.txt] mode=value_times_range, topk=5, threshold=3.0, P=0.7727, R=0.8500, F1=0.8095
2025-04-18 13:16:58,472 - INFO - [omi-12.txt] mode=value_times_range, topk=5, threshold=3.5, P=0.7727, R=0.8500, F1=0.8095
2025-04-18 13:16:58,472 - INFO - [omi-12.txt] mode=value_times_range, topk=5, threshold=4.0, P=0.7727, R=0.8500, F1=0.8095
2025-04-18 13:16:59,782 - INFO - [omi-12.txt] mode=value_times_range, topk=5, threshold=4.5, P=0.7674, R=0.8250, F1=0.7952
2025-04-18 13:16:59,783 - INFO - [omi-12.txt] mode=value_times_range, topk=5, threshold=5.0, P=0.7805, R=0.8000, F1=0.7901
2025-04-18 13:16:59,784 - INFO - [omi-12.txt] mode=value_times_range, topk=5, threshold=5.5, P=0.7692, R=0.7500, F1=0.7595
2025-04-18 13:17:00,238 - INFO - [omi-12.txt] mode=value_times_range, topk=5, threshold=6.0, P=0.7838, R=0.7250, F1=0.7532
2025-04-18 13:17:00,239 - INFO - [omi-12.txt] mode=value_times_range, topk=5, threshold=6.5, P=0.7778, R=0.7000, F1=0.7368
2025-04-18 13:17:00,239 - INFO - [omi-12.txt] mode=value_times_range, topk=5, threshold=7.0, P=0.7714, R=0.6750, F1=0.7200
2025-04-18 13:17:00,239 - INFO - [omi-12.txt] mode=value_times_range, topk=6, threshold=0.0, P=0.6102, R=0.9000, F1=0.7273
2025-04-18 13:17:00,239 - INFO - [omi-12.txt] mode=value_times_range, topk=6, threshold=0.5, P=0.6250, R=0.8750, F1=0.7292
2025-04-18 13:17:00,239 - INFO - [omi-12.txt] mode=value_times_range, topk=6, threshold=1.0, P=0.6481, R=0.8750, F1=0.7447
2025-04-18 13:17:00,239 - INFO - [omi-12.txt] mode=value_times_range, topk=6, threshold=1.5, P=0.6731, R=0.8750, F1=0.7609
2025-04-18 13:17:00,239 - INFO - [omi-12.txt] mode=value_times_range, topk=6, threshold=2.0, P=0.6863, R=0.8750, F1=0.7692
2025-04-18 13:17:00,240 - INFO - [omi-12.txt] mode=value_times_range, topk=6, threshold=2.5, P=0.7000, R=0.8750, F1=0.7778
2025-04-18 13:17:00,240 - INFO - [omi-12.txt] mode=value_times_range, topk=6, threshold=3.0, P=0.7000, R=0.8750, F1=0.7778
2025-04-18 13:17:00,240 - INFO - [omi-12.txt] mode=value_times_range, topk=6, threshold=3.5, P=0.7000, R=0.8750, F1=0.7778
2025-04-18 13:17:00,240 - INFO - [omi-12.txt] mode=value_times_range, topk=6, threshold=4.0, P=0.7000, R=0.8750, F1=0.7778
2025-04-18 13:17:00,240 - INFO - [omi-12.txt] mode=value_times_range, topk=6, threshold=4.5, P=0.7000, R=0.8750, F1=0.7778
2025-04-18 13:17:00,240 - INFO - [omi-12.txt] mode=value_times_range, topk=6, threshold=5.0, P=0.7292, R=0.8750, F1=0.7955
2025-04-18 13:17:00,240 - INFO - [omi-12.txt] mode=value_times_range, topk=6, threshold=5.5, P=0.7556, R=0.8500, F1=0.8000
2025-04-18 13:17:00,240 - INFO - [omi-12.txt] mode=value_times_range, topk=6, threshold=6.0, P=0.7442, R=0.8000, F1=0.7711
2025-04-18 13:17:00,240 - INFO - [omi-12.txt] mode=value_times_range, topk=6, threshold=6.5, P=0.7442, R=0.8000, F1=0.7711
2025-04-18 13:17:00,240 - INFO - [omi-12.txt] mode=value_times_range, topk=6, threshold=7.0, P=0.7381, R=0.7750, F1=0.7561
2025-04-18 13:17:00,240 - INFO - [omi-12.txt] mode=value_times_range, topk=7, threshold=0.0, P=0.6066, R=0.9250, F1=0.7327
2025-04-18 13:17:00,240 - INFO - [omi-12.txt] mode=value_times_range, topk=7, threshold=0.5, P=0.6316, R=0.9000, F1=0.7423
2025-04-18 13:17:00,240 - INFO - [omi-12.txt] mode=value_times_range, topk=7, threshold=1.0, P=0.6545, R=0.9000, F1=0.7579
2025-04-18 13:17:00,240 - INFO - [omi-12.txt] mode=value_times_range, topk=7, threshold=1.5, P=0.6667, R=0.9000, F1=0.7660
2025-04-18 13:17:00,240 - INFO - [omi-12.txt] mode=value_times_range, topk=7, threshold=2.0, P=0.6923, R=0.9000, F1=0.7826
2025-04-18 13:17:00,240 - INFO - [omi-12.txt] mode=value_times_range, topk=7, threshold=2.5, P=0.6923, R=0.9000, F1=0.7826
2025-04-18 13:17:00,241 - INFO - [omi-12.txt] mode=value_times_range, topk=7, threshold=3.0, P=0.6923, R=0.9000, F1=0.7826
2025-04-18 13:17:00,241 - INFO - [omi-12.txt] mode=value_times_range, topk=7, threshold=3.5, P=0.6923, R=0.9000, F1=0.7826
2025-04-18 13:17:00,241 - INFO - [omi-12.txt] mode=value_times_range, topk=7, threshold=4.0, P=0.6923, R=0.9000, F1=0.7826
2025-04-18 13:17:00,241 - INFO - [omi-12.txt] mode=value_times_range, topk=7, threshold=4.5, P=0.6923, R=0.9000, F1=0.7826
2025-04-18 13:17:00,241 - INFO - [omi-12.txt] mode=value_times_range, topk=7, threshold=5.0, P=0.6923, R=0.9000, F1=0.7826
2025-04-18 13:17:00,508 - INFO - [omi-12.txt] mode=value_times_range, topk=7, threshold=5.5, P=0.7200, R=0.9000, F1=0.8000
2025-04-18 13:17:00,509 - INFO - [omi-12.txt] mode=value_times_range, topk=7, threshold=6.0, P=0.7083, R=0.8500, F1=0.7727
2025-04-18 13:17:00,837 - INFO - [omi-12.txt] mode=value_times_range, topk=7, threshold=6.5, P=0.7083, R=0.8500, F1=0.7727
2025-04-18 13:17:00,856 - INFO - [omi-12.txt] mode=value_times_range, topk=7, threshold=7.0, P=0.7234, R=0.8500, F1=0.7816
2025-04-18 13:17:01,326 - INFO - [omi-12.txt] mode=value_times_range, topk=8, threshold=0.0, P=0.6066, R=0.9250, F1=0.7327
2025-04-18 13:17:01,326 - INFO - [omi-12.txt] mode=value_times_range, topk=8, threshold=0.5, P=0.6379, R=0.9250, F1=0.7551
2025-04-18 13:17:01,510 - INFO - [omi-12.txt] mode=value_times_range, topk=8, threshold=1.0, P=0.6607, R=0.9250, F1=0.7708
2025-04-18 13:17:01,626 - INFO - [omi-12.txt] mode=value_times_range, topk=8, threshold=1.5, P=0.6607, R=0.9250, F1=0.7708
2025-04-18 13:17:01,662 - INFO - [omi-12.txt] mode=value_times_range, topk=8, threshold=2.0, P=0.6727, R=0.9250, F1=0.7789
2025-04-18 13:17:01,662 - INFO - [omi-12.txt] mode=value_times_range, topk=8, threshold=2.5, P=0.6852, R=0.9250, F1=0.7872
2025-04-18 13:17:01,800 - INFO - [omi-12.txt] mode=value_times_range, topk=8, threshold=3.0, P=0.6852, R=0.9250, F1=0.7872
2025-04-18 13:17:01,917 - INFO - [omi-12.txt] mode=value_times_range, topk=8, threshold=3.5, P=0.6852, R=0.9250, F1=0.7872
2025-04-18 13:17:01,917 - INFO - [omi-12.txt] mode=value_times_range, topk=8, threshold=4.0, P=0.6852, R=0.9250, F1=0.7872
2025-04-18 13:17:01,918 - INFO - [omi-12.txt] mode=value_times_range, topk=8, threshold=4.5, P=0.6852, R=0.9250, F1=0.7872
2025-04-18 13:17:02,003 - INFO - [omi-12.txt] mode=value_times_range, topk=8, threshold=5.0, P=0.6852, R=0.9250, F1=0.7872
2025-04-18 13:17:02,009 - INFO - [omi-12.txt] mode=value_times_range, topk=8, threshold=5.5, P=0.6981, R=0.9250, F1=0.7957
2025-04-18 13:17:02,252 - INFO - [omi-12.txt] mode=value_times_range, topk=8, threshold=6.0, P=0.6923, R=0.9000, F1=0.7826
2025-04-18 13:17:02,265 - INFO - [omi-12.txt] mode=value_times_range, topk=8, threshold=6.5, P=0.7000, R=0.8750, F1=0.7778
2025-04-18 13:17:02,586 - INFO - [omi-12.txt] mode=value_times_range, topk=8, threshold=7.0, P=0.7000, R=0.8750, F1=0.7778
2025-04-18 13:17:02,586 - INFO - [omi-12.txt] mode=value_times_range, topk=9, threshold=0.0, P=0.6066, R=0.9250, F1=0.7327
2025-04-18 13:17:02,587 - INFO - [omi-12.txt] mode=value_times_range, topk=9, threshold=0.5, P=0.6167, R=0.9250, F1=0.7400
2025-04-18 13:17:02,587 - INFO - [omi-12.txt] mode=value_times_range, topk=9, threshold=1.0, P=0.6607, R=0.9250, F1=0.7708
2025-04-18 13:17:02,587 - INFO - [omi-12.txt] mode=value_times_range, topk=9, threshold=1.5, P=0.6607, R=0.9250, F1=0.7708
2025-04-18 13:17:02,608 - INFO - [omi-12.txt] mode=value_times_range, topk=9, threshold=2.0, P=0.6727, R=0.9250, F1=0.7789
2025-04-18 13:17:02,608 - INFO - [omi-12.txt] mode=value_times_range, topk=9, threshold=2.5, P=0.6727, R=0.9250, F1=0.7789
2025-04-18 13:17:02,655 - INFO - [omi-12.txt] mode=value_times_range, topk=9, threshold=3.0, P=0.6727, R=0.9250, F1=0.7789
2025-04-18 13:17:02,655 - INFO - [omi-12.txt] mode=value_times_range, topk=9, threshold=3.5, P=0.6727, R=0.9250, F1=0.7789
2025-04-18 13:17:02,684 - INFO - [omi-12.txt] mode=value_times_range, topk=9, threshold=4.0, P=0.6852, R=0.9250, F1=0.7872
2025-04-18 13:17:02,684 - INFO - [omi-12.txt] mode=value_times_range, topk=9, threshold=4.5, P=0.6852, R=0.9250, F1=0.7872
2025-04-18 13:17:02,684 - INFO - [omi-12.txt] mode=value_times_range, topk=9, threshold=5.0, P=0.6852, R=0.9250, F1=0.7872
2025-04-18 13:17:02,685 - INFO - [omi-12.txt] mode=value_times_range, topk=9, threshold=5.5, P=0.6981, R=0.9250, F1=0.7957
2025-04-18 13:17:02,685 - INFO - [omi-12.txt] mode=value_times_range, topk=9, threshold=6.0, P=0.6923, R=0.9000, F1=0.7826
2025-04-18 13:17:02,762 - INFO - [omi-12.txt] mode=value_times_range, topk=9, threshold=6.5, P=0.6923, R=0.9000, F1=0.7826
2025-04-18 13:17:02,763 - INFO - [omi-12.txt] mode=value_times_range, topk=9, threshold=7.0, P=0.7059, R=0.9000, F1=0.7912
2025-04-18 13:17:02,817 - INFO - [omi-1] Starting grid search...
2025-04-18 13:17:07,183 - INFO - [omi-1.txt] mode=value_times_range, topk=1, threshold=0.0, P=0.6849, R=0.5618, F1=0.6173
2025-04-18 13:17:07,184 - INFO - [omi-1.txt] mode=value_times_range, topk=1, threshold=0.5, P=0.6714, R=0.5281, F1=0.5912
2025-04-18 13:17:07,463 - INFO - [omi-1.txt] mode=value_times_range, topk=1, threshold=1.0, P=0.6567, R=0.4944, F1=0.5641
2025-04-18 13:17:08,082 - INFO - [omi-1.txt] mode=value_times_range, topk=1, threshold=1.5, P=0.6379, R=0.4157, F1=0.5034
2025-04-18 13:17:08,083 - INFO - [omi-1.txt] mode=value_times_range, topk=1, threshold=2.0, P=0.6200, R=0.3483, F1=0.4460
2025-04-18 13:17:08,711 - INFO - [omi-1.txt] mode=value_times_range, topk=1, threshold=2.5, P=0.6200, R=0.3483, F1=0.4460
2025-04-18 13:17:08,907 - INFO - [omi-1.txt] mode=value_times_range, topk=1, threshold=3.0, P=0.6222, R=0.3146, F1=0.4179
2025-04-18 13:17:09,148 - INFO - [omi-1.txt] mode=value_times_range, topk=1, threshold=3.5, P=0.6136, R=0.3034, F1=0.4060
2025-04-18 13:17:09,295 - INFO - [omi-1.txt] mode=value_times_range, topk=1, threshold=4.0, P=0.6136, R=0.3034, F1=0.4060
2025-04-18 13:17:09,296 - INFO - [omi-1.txt] mode=value_times_range, topk=1, threshold=4.5, P=0.6136, R=0.3034, F1=0.4060
2025-04-18 13:17:09,324 - INFO - [omi-1.txt] mode=value_times_range, topk=1, threshold=5.0, P=0.6154, R=0.2697, F1=0.3750
2025-04-18 13:17:09,348 - INFO - [omi-1.txt] mode=value_times_range, topk=1, threshold=5.5, P=0.6316, R=0.2697, F1=0.3780
2025-04-18 13:17:09,348 - INFO - [omi-1.txt] mode=value_times_range, topk=1, threshold=6.0, P=0.6316, R=0.2697, F1=0.3780
2025-04-18 13:17:09,348 - INFO - [omi-1.txt] mode=value_times_range, topk=1, threshold=6.5, P=0.6562, R=0.2360, F1=0.3471
2025-04-18 13:17:09,348 - INFO - [omi-1.txt] mode=value_times_range, topk=1, threshold=7.0, P=0.6667, R=0.2247, F1=0.3361
2025-04-18 13:17:09,348 - INFO - [omi-1.txt] mode=value_times_range, topk=2, threshold=0.0, P=0.7126, R=0.6966, F1=0.7045
2025-04-18 13:17:09,348 - INFO - [omi-1.txt] mode=value_times_range, topk=2, threshold=0.5, P=0.7024, R=0.6629, F1=0.6821
2025-04-18 13:17:09,348 - INFO - [omi-1.txt] mode=value_times_range, topk=2, threshold=1.0, P=0.6951, R=0.6404, F1=0.6667
2025-04-18 13:17:09,349 - INFO - [omi-1.txt] mode=value_times_range, topk=2, threshold=1.5, P=0.6883, R=0.5955, F1=0.6386
2025-04-18 13:17:09,349 - INFO - [omi-1.txt] mode=value_times_range, topk=2, threshold=2.0, P=0.6714, R=0.5281, F1=0.5912
2025-04-18 13:17:09,349 - INFO - [omi-1.txt] mode=value_times_range, topk=2, threshold=2.5, P=0.6716, R=0.5056, F1=0.5769
2025-04-18 13:17:09,349 - INFO - [omi-1.txt] mode=value_times_range, topk=2, threshold=3.0, P=0.6769, R=0.4944, F1=0.5714
2025-04-18 13:17:09,349 - INFO - [omi-1.txt] mode=value_times_range, topk=2, threshold=3.5, P=0.6875, R=0.4944, F1=0.5752
2025-04-18 13:17:09,349 - INFO - [omi-1.txt] mode=value_times_range, topk=2, threshold=4.0, P=0.6875, R=0.4944, F1=0.5752
2025-04-18 13:17:09,349 - INFO - [omi-1.txt] mode=value_times_range, topk=2, threshold=4.5, P=0.6885, R=0.4719, F1=0.5600
2025-04-18 13:17:09,469 - INFO - [omi-1.txt] mode=value_times_range, topk=2, threshold=5.0, P=0.6724, R=0.4382, F1=0.5306
2025-04-18 13:17:09,469 - INFO - [omi-1.txt] mode=value_times_range, topk=2, threshold=5.5, P=0.6724, R=0.4382, F1=0.5306
2025-04-18 13:17:09,469 - INFO - [omi-1.txt] mode=value_times_range, topk=2, threshold=6.0, P=0.6786, R=0.4270, F1=0.5241
2025-04-18 13:17:09,480 - INFO - [omi-1.txt] mode=value_times_range, topk=2, threshold=6.5, P=0.6923, R=0.4045, F1=0.5106
2025-04-18 13:17:09,480 - INFO - [omi-1.txt] mode=value_times_range, topk=2, threshold=7.0, P=0.7059, R=0.4045, F1=0.5143
2025-04-18 13:17:09,480 - INFO - [omi-1.txt] mode=value_times_range, topk=3, threshold=0.0, P=0.7396, R=0.7978, F1=0.7676
2025-04-18 13:17:09,480 - INFO - [omi-1.txt] mode=value_times_range, topk=3, threshold=0.5, P=0.7340, R=0.7753, F1=0.7541
2025-04-18 13:17:09,480 - INFO - [omi-1.txt] mode=value_times_range, topk=3, threshold=1.0, P=0.7340, R=0.7753, F1=0.7541
2025-04-18 13:17:09,480 - INFO - [omi-1.txt] mode=value_times_range, topk=3, threshold=1.5, P=0.7191, R=0.7191, F1=0.7191
2025-04-18 13:17:09,480 - INFO - [omi-1.txt] mode=value_times_range, topk=3, threshold=2.0, P=0.7024, R=0.6629, F1=0.6821
2025-04-18 13:17:09,480 - INFO - [omi-1.txt] mode=value_times_range, topk=3, threshold=2.5, P=0.6951, R=0.6404, F1=0.6667
2025-04-18 13:17:10,322 - INFO - [omi-1.txt] mode=value_times_range, topk=3, threshold=3.0, P=0.7000, R=0.6292, F1=0.6627
2025-04-18 13:17:10,323 - INFO - [omi-1.txt] mode=value_times_range, topk=3, threshold=3.5, P=0.7013, R=0.6067, F1=0.6506
2025-04-18 13:17:10,324 - INFO - [omi-1.txt] mode=value_times_range, topk=3, threshold=4.0, P=0.7105, R=0.6067, F1=0.6545
2025-04-18 13:17:10,324 - INFO - [omi-1.txt] mode=value_times_range, topk=3, threshold=4.5, P=0.7162, R=0.5955, F1=0.6503
2025-04-18 13:17:10,324 - INFO - [omi-1.txt] mode=value_times_range, topk=3, threshold=5.0, P=0.7143, R=0.5618, F1=0.6289
2025-04-18 13:17:10,324 - INFO - [omi-1.txt] mode=value_times_range, topk=3, threshold=5.5, P=0.7101, R=0.5506, F1=0.6203
