2025-05-07 11:21:12,081 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='corr_threshold', score_modes=['strict_deviation'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/omi/neighbor_corr_threshold', visual_dir='./visual/omi/neighbor_corr_threshold', num_workers=36, gif_duration=500)
2025-05-07 11:21:12,081 - INFO - 当前评分模式: ['strict_deviation']
2025-05-07 11:21:12,081 - INFO - 
==================================================
2025-05-07 11:21:12,081 - INFO - 开始执行网格搜索...
2025-05-07 11:21:12,082 - INFO - [omi-12] Starting grid search...
2025-05-07 11:21:15,497 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.0, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-05-07 11:21:17,306 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.0, threshold=4.5, P=0.6250, R=0.6250, F1=0.6250
2025-05-07 11:21:17,306 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.0, threshold=5.0, P=0.6410, R=0.6250, F1=0.6329
2025-05-07 11:21:17,306 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.0, threshold=5.5, P=0.6410, R=0.6250, F1=0.6329
2025-05-07 11:21:17,306 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.0, threshold=6.0, P=0.6316, R=0.6000, F1=0.6154
2025-05-07 11:21:17,306 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.0, threshold=6.5, P=0.6667, R=0.6000, F1=0.6316
2025-05-07 11:21:17,306 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.0, threshold=7.0, P=0.7059, R=0.6000, F1=0.6486
2025-05-07 11:21:17,306 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.1, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-05-07 11:21:17,306 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.1, threshold=0.5, P=0.6491, R=0.9250, F1=0.7629
2025-05-07 11:21:17,307 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.1, threshold=1.0, P=0.6491, R=0.9250, F1=0.7629
2025-05-07 11:21:17,307 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.1, threshold=1.5, P=0.6429, R=0.9000, F1=0.7500
2025-05-07 11:21:17,307 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.1, threshold=2.0, P=0.6364, R=0.8750, F1=0.7368
2025-05-07 11:21:17,443 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.1, threshold=2.5, P=0.6364, R=0.8750, F1=0.7368
2025-05-07 11:21:18,080 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.1, threshold=3.0, P=0.6304, R=0.7250, F1=0.6744
2025-05-07 11:21:18,280 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.1, threshold=3.5, P=0.6047, R=0.6500, F1=0.6265
2025-05-07 11:21:18,280 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.1, threshold=4.0, P=0.6250, R=0.6250, F1=0.6250
2025-05-07 11:21:18,280 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.1, threshold=4.5, P=0.6250, R=0.6250, F1=0.6250
2025-05-07 11:21:18,281 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.1, threshold=5.0, P=0.6410, R=0.6250, F1=0.6329
2025-05-07 11:21:18,281 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.1, threshold=5.5, P=0.6410, R=0.6250, F1=0.6329
2025-05-07 11:21:19,144 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.1, threshold=6.0, P=0.6316, R=0.6000, F1=0.6154
2025-05-07 11:21:19,306 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.1, threshold=6.5, P=0.6667, R=0.6000, F1=0.6316
2025-05-07 11:21:19,306 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.1, threshold=7.0, P=0.7059, R=0.6000, F1=0.6486
2025-05-07 11:21:19,306 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-05-07 11:21:19,307 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=0.5, P=0.6491, R=0.9250, F1=0.7629
2025-05-07 11:21:19,308 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=1.0, P=0.6491, R=0.9250, F1=0.7629
2025-05-07 11:21:19,309 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=1.5, P=0.6429, R=0.9000, F1=0.7500
2025-05-07 11:21:19,309 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=2.0, P=0.6364, R=0.8750, F1=0.7368
2025-05-07 11:21:19,309 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=2.5, P=0.6364, R=0.8750, F1=0.7368
2025-05-07 11:21:19,309 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=3.0, P=0.6304, R=0.7250, F1=0.6744
2025-05-07 11:21:19,309 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=3.5, P=0.6047, R=0.6500, F1=0.6265
2025-05-07 11:21:19,309 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=4.0, P=0.6250, R=0.6250, F1=0.6250
2025-05-07 11:21:19,309 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=4.5, P=0.6250, R=0.6250, F1=0.6250
2025-05-07 11:21:19,310 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=5.0, P=0.6410, R=0.6250, F1=0.6329
2025-05-07 11:21:19,310 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=5.5, P=0.6410, R=0.6250, F1=0.6329
2025-05-07 11:21:19,310 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=6.0, P=0.6316, R=0.6000, F1=0.6154
2025-05-07 11:21:19,310 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=6.5, P=0.6667, R=0.6000, F1=0.6316
2025-05-07 11:21:21,353 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=7.0, P=0.7059, R=0.6000, F1=0.6486
2025-05-07 11:21:21,354 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-05-07 11:21:21,354 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=0.5, P=0.6491, R=0.9250, F1=0.7629
2025-05-07 11:21:21,779 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=1.0, P=0.6491, R=0.9250, F1=0.7629
2025-05-07 11:21:21,781 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=1.5, P=0.6429, R=0.9000, F1=0.7500
2025-05-07 11:21:22,030 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=2.0, P=0.6364, R=0.8750, F1=0.7368
2025-05-07 11:21:22,031 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=2.5, P=0.6364, R=0.8750, F1=0.7368
2025-05-07 11:21:22,031 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=3.0, P=0.6304, R=0.7250, F1=0.6744
2025-05-07 11:21:22,126 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=3.5, P=0.6047, R=0.6500, F1=0.6265
2025-05-07 11:21:22,126 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=4.0, P=0.6250, R=0.6250, F1=0.6250
2025-05-07 11:21:22,357 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=4.5, P=0.6250, R=0.6250, F1=0.6250
2025-05-07 11:21:22,367 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=5.0, P=0.6410, R=0.6250, F1=0.6329
2025-05-07 11:21:22,507 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=5.5, P=0.6410, R=0.6250, F1=0.6329
2025-05-07 11:21:22,508 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=6.0, P=0.6316, R=0.6000, F1=0.6154
2025-05-07 11:21:22,508 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=6.5, P=0.6667, R=0.6000, F1=0.6316
2025-05-07 11:21:22,508 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=7.0, P=0.7059, R=0.6000, F1=0.6486
2025-05-07 11:21:22,509 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-05-07 11:21:22,509 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=0.5, P=0.6491, R=0.9250, F1=0.7629
2025-05-07 11:21:22,509 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=1.0, P=0.6491, R=0.9250, F1=0.7629
2025-05-07 11:21:22,509 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=1.5, P=0.6429, R=0.9000, F1=0.7500
2025-05-07 11:21:22,509 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=2.0, P=0.6364, R=0.8750, F1=0.7368
2025-05-07 11:21:22,509 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=2.5, P=0.6364, R=0.8750, F1=0.7368
2025-05-07 11:21:22,551 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=3.0, P=0.6304, R=0.7250, F1=0.6744
2025-05-07 11:21:22,551 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=3.5, P=0.6047, R=0.6500, F1=0.6265
2025-05-07 11:21:22,551 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=4.0, P=0.6250, R=0.6250, F1=0.6250
2025-05-07 11:21:22,552 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=4.5, P=0.6250, R=0.6250, F1=0.6250
2025-05-07 11:21:22,552 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=5.0, P=0.6410, R=0.6250, F1=0.6329
2025-05-07 11:21:22,552 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=5.5, P=0.6410, R=0.6250, F1=0.6329
2025-05-07 11:21:22,552 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=6.0, P=0.6316, R=0.6000, F1=0.6154
2025-05-07 11:21:22,552 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=6.5, P=0.6667, R=0.6000, F1=0.6316
2025-05-07 11:21:22,553 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=7.0, P=0.7059, R=0.6000, F1=0.6486
2025-05-07 11:21:22,553 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.3, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-05-07 11:21:22,553 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.3, threshold=0.5, P=0.6491, R=0.9250, F1=0.7629
2025-05-07 11:21:22,553 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.3, threshold=1.0, P=0.6491, R=0.9250, F1=0.7629
2025-05-07 11:21:22,553 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.3, threshold=1.5, P=0.6429, R=0.9000, F1=0.7500
2025-05-07 11:21:23,315 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.3, threshold=2.0, P=0.6364, R=0.8750, F1=0.7368
2025-05-07 11:21:23,317 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.3, threshold=2.5, P=0.6364, R=0.8750, F1=0.7368
2025-05-07 11:21:23,317 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.3, threshold=3.0, P=0.6304, R=0.7250, F1=0.6744
2025-05-07 11:21:23,317 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.3, threshold=3.5, P=0.6047, R=0.6500, F1=0.6265
2025-05-07 11:21:23,317 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.3, threshold=4.0, P=0.6250, R=0.6250, F1=0.6250
2025-05-07 11:21:23,317 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.3, threshold=4.5, P=0.6250, R=0.6250, F1=0.6250
2025-05-07 11:21:23,317 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.3, threshold=5.0, P=0.6410, R=0.6250, F1=0.6329
2025-05-07 11:21:23,317 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.3, threshold=5.5, P=0.6410, R=0.6250, F1=0.6329
2025-05-07 11:21:23,317 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.3, threshold=6.0, P=0.6316, R=0.6000, F1=0.6154
2025-05-07 11:21:23,318 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.3, threshold=6.5, P=0.6667, R=0.6000, F1=0.6316
2025-05-07 11:21:23,318 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.3, threshold=7.0, P=0.7059, R=0.6000, F1=0.6486
2025-05-07 11:21:23,627 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-05-07 11:21:23,746 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=0.5, P=0.6491, R=0.9250, F1=0.7629
2025-05-07 11:21:23,746 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=1.0, P=0.6491, R=0.9250, F1=0.7629
2025-05-07 11:21:24,632 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=1.5, P=0.6429, R=0.9000, F1=0.7500
2025-05-07 11:21:24,679 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=2.0, P=0.6481, R=0.8750, F1=0.7447
2025-05-07 11:21:24,680 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=2.5, P=0.6731, R=0.8750, F1=0.7609
2025-05-07 11:21:26,417 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=3.0, P=0.6444, R=0.7250, F1=0.6824
2025-05-07 11:21:26,417 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=3.5, P=0.6190, R=0.6500, F1=0.6341
2025-05-07 11:21:26,418 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=4.0, P=0.6250, R=0.6250, F1=0.6250
2025-05-07 11:21:26,418 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=4.5, P=0.6250, R=0.6250, F1=0.6250
2025-05-07 11:21:26,418 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=5.0, P=0.6579, R=0.6250, F1=0.6410
2025-05-07 11:21:26,418 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=5.5, P=0.6579, R=0.6250, F1=0.6410
2025-05-07 11:21:26,419 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=6.0, P=0.6486, R=0.6000, F1=0.6234
2025-05-07 11:21:26,419 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=6.5, P=0.6571, R=0.5750, F1=0.6133
2025-05-07 11:21:26,845 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=7.0, P=0.6875, R=0.5500, F1=0.6111
2025-05-07 11:21:26,846 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-05-07 11:21:26,847 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=0.5, P=0.6491, R=0.9250, F1=0.7629
2025-05-07 11:21:26,847 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=1.0, P=0.6491, R=0.9250, F1=0.7629
2025-05-07 11:21:26,847 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=1.5, P=0.6429, R=0.9000, F1=0.7500
2025-05-07 11:21:26,847 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=2.0, P=0.6481, R=0.8750, F1=0.7447
2025-05-07 11:21:26,847 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=2.5, P=0.6731, R=0.8750, F1=0.7609
2025-05-07 11:21:26,847 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=3.0, P=0.6444, R=0.7250, F1=0.6824
2025-05-07 11:21:26,847 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=3.5, P=0.6190, R=0.6500, F1=0.6341
2025-05-07 11:21:26,847 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=4.0, P=0.6250, R=0.6250, F1=0.6250
2025-05-07 11:21:26,847 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=4.5, P=0.6250, R=0.6250, F1=0.6250
2025-05-07 11:21:26,848 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=5.0, P=0.6579, R=0.6250, F1=0.6410
2025-05-07 11:21:26,848 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=5.5, P=0.6579, R=0.6250, F1=0.6410
2025-05-07 11:21:26,848 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=6.0, P=0.6486, R=0.6000, F1=0.6234
2025-05-07 11:21:26,848 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=6.5, P=0.6571, R=0.5750, F1=0.6133
2025-05-07 11:21:26,848 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=7.0, P=0.6875, R=0.5500, F1=0.6111
2025-05-07 11:21:26,848 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-05-07 11:21:26,848 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=0.5, P=0.6491, R=0.9250, F1=0.7629
2025-05-07 11:21:26,848 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=1.0, P=0.6491, R=0.9250, F1=0.7629
2025-05-07 11:21:26,848 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=1.5, P=0.6429, R=0.9000, F1=0.7500
2025-05-07 11:21:26,848 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=2.0, P=0.6481, R=0.8750, F1=0.7447
2025-05-07 11:21:26,848 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=2.5, P=0.6731, R=0.8750, F1=0.7609
2025-05-07 11:21:26,848 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=3.0, P=0.6444, R=0.7250, F1=0.6824
2025-05-07 11:21:26,848 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=3.5, P=0.6190, R=0.6500, F1=0.6341
2025-05-07 11:21:26,849 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=4.0, P=0.6250, R=0.6250, F1=0.6250
2025-05-07 11:21:26,849 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=4.5, P=0.6250, R=0.6250, F1=0.6250
2025-05-07 11:21:26,849 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=5.0, P=0.6579, R=0.6250, F1=0.6410
2025-05-07 11:21:26,849 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=5.5, P=0.6579, R=0.6250, F1=0.6410
2025-05-07 11:21:26,893 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=6.0, P=0.6486, R=0.6000, F1=0.6234
2025-05-07 11:21:26,946 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=6.5, P=0.6571, R=0.5750, F1=0.6133
2025-05-07 11:21:26,970 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=7.0, P=0.6875, R=0.5500, F1=0.6111
2025-05-07 11:21:27,072 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.5, threshold=0.0, P=0.5893, R=0.8250, F1=0.6875
2025-05-07 11:21:27,366 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.5, threshold=0.5, P=0.6346, R=0.8250, F1=0.7174
2025-05-07 11:21:27,366 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.5, threshold=1.0, P=0.6327, R=0.7750, F1=0.6966
2025-05-07 11:21:27,458 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.5, threshold=1.5, P=0.6327, R=0.7750, F1=0.6966
2025-05-07 11:21:27,502 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.5, threshold=2.0, P=0.6458, R=0.7750, F1=0.7045
2025-05-07 11:21:27,502 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.5, threshold=2.5, P=0.6596, R=0.7750, F1=0.7126
2025-05-07 11:21:27,502 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.5, threshold=3.0, P=0.6154, R=0.6000, F1=0.6076
2025-05-07 11:21:28,016 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.5, threshold=3.5, P=0.5833, R=0.5250, F1=0.5526
2025-05-07 11:21:28,016 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.5, threshold=4.0, P=0.5882, R=0.5000, F1=0.5405
2025-05-07 11:21:28,017 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.5, threshold=4.5, P=0.5882, R=0.5000, F1=0.5405
2025-05-07 11:21:28,017 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.5, threshold=5.0, P=0.6061, R=0.5000, F1=0.5479
2025-05-07 11:21:28,037 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.5, threshold=5.5, P=0.6452, R=0.5000, F1=0.5634
