2025-04-16 22:10:26,991 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='topk', score_modes=['mean_ratio'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/omi/neighbor_topk', visual_dir='./visual/omi/neighbor_topk', num_workers=36, gif_duration=500)
2025-04-16 22:10:26,991 - INFO - 当前评分模式: ['mean_ratio']
2025-04-16 22:10:26,991 - INFO - 
==================================================
2025-04-16 22:10:26,991 - INFO - 开始执行网格搜索...
2025-04-16 22:10:26,992 - INFO - [omi-12] Starting grid search...
2025-04-16 22:10:30,077 - INFO - [omi-12.txt] mode=mean_ratio, topk=1, threshold=0.0, P=0.6750, R=0.6750, F1=0.6750
2025-04-16 22:10:32,337 - INFO - [omi-12.txt] mode=mean_ratio, topk=1, threshold=7.0, P=0.9091, R=0.5000, F1=0.6452
2025-04-16 22:10:32,337 - INFO - [omi-12.txt] mode=mean_ratio, topk=2, threshold=0.0, P=0.6383, R=0.7500, F1=0.6897
2025-04-16 22:10:32,338 - INFO - [omi-12.txt] mode=mean_ratio, topk=2, threshold=0.5, P=0.6818, R=0.7500, F1=0.7143
2025-04-16 22:10:32,338 - INFO - [omi-12.txt] mode=mean_ratio, topk=2, threshold=1.0, P=0.6829, R=0.7000, F1=0.6914
2025-04-16 22:10:32,338 - INFO - [omi-12.txt] mode=mean_ratio, topk=2, threshold=1.5, P=0.6842, R=0.6500, F1=0.6667
2025-04-16 22:10:32,338 - INFO - [omi-12.txt] mode=mean_ratio, topk=2, threshold=2.0, P=0.7353, R=0.6250, F1=0.6757
2025-04-16 22:10:32,338 - INFO - [omi-12.txt] mode=mean_ratio, topk=2, threshold=2.5, P=0.7812, R=0.6250, F1=0.6944
2025-04-16 22:10:32,338 - INFO - [omi-12.txt] mode=mean_ratio, topk=2, threshold=3.0, P=0.8065, R=0.6250, F1=0.7042
2025-04-16 22:10:32,338 - INFO - [omi-12.txt] mode=mean_ratio, topk=2, threshold=3.5, P=0.8065, R=0.6250, F1=0.7042
2025-04-16 22:10:32,338 - INFO - [omi-12.txt] mode=mean_ratio, topk=2, threshold=4.0, P=0.8333, R=0.6250, F1=0.7143
2025-04-16 22:10:32,338 - INFO - [omi-12.txt] mode=mean_ratio, topk=2, threshold=4.5, P=0.8333, R=0.6250, F1=0.7143
2025-04-16 22:10:32,338 - INFO - [omi-12.txt] mode=mean_ratio, topk=2, threshold=5.0, P=0.8621, R=0.6250, F1=0.7246
2025-04-16 22:10:32,451 - INFO - [omi-12.txt] mode=mean_ratio, topk=2, threshold=5.5, P=0.8929, R=0.6250, F1=0.7353
2025-04-16 22:10:32,465 - INFO - [omi-12.txt] mode=mean_ratio, topk=2, threshold=6.0, P=0.8929, R=0.6250, F1=0.7353
2025-04-16 22:10:32,469 - INFO - [omi-12.txt] mode=mean_ratio, topk=2, threshold=6.5, P=0.8929, R=0.6250, F1=0.7353
2025-04-16 22:10:32,619 - INFO - [omi-12.txt] mode=mean_ratio, topk=2, threshold=7.0, P=0.9259, R=0.6250, F1=0.7463
2025-04-16 22:10:32,619 - INFO - [omi-12.txt] mode=mean_ratio, topk=3, threshold=0.0, P=0.5926, R=0.8000, F1=0.6809
2025-04-16 22:10:32,619 - INFO - [omi-12.txt] mode=mean_ratio, topk=3, threshold=0.5, P=0.6667, R=0.8000, F1=0.7273
2025-04-16 22:10:32,619 - INFO - [omi-12.txt] mode=mean_ratio, topk=3, threshold=1.0, P=0.6522, R=0.7500, F1=0.6977
2025-04-16 22:10:32,620 - INFO - [omi-12.txt] mode=mean_ratio, topk=3, threshold=1.5, P=0.6522, R=0.7500, F1=0.6977
2025-04-16 22:10:32,620 - INFO - [omi-12.txt] mode=mean_ratio, topk=3, threshold=2.0, P=0.6744, R=0.7250, F1=0.6988
2025-04-16 22:10:32,621 - INFO - [omi-12.txt] mode=mean_ratio, topk=3, threshold=2.5, P=0.7073, R=0.7250, F1=0.7160
2025-04-16 22:10:33,005 - INFO - [omi-12.txt] mode=mean_ratio, topk=3, threshold=3.0, P=0.7436, R=0.7250, F1=0.7342
2025-04-16 22:10:33,751 - INFO - [omi-12.txt] mode=mean_ratio, topk=3, threshold=3.5, P=0.7436, R=0.7250, F1=0.7342
2025-04-16 22:10:33,752 - INFO - [omi-12.txt] mode=mean_ratio, topk=3, threshold=4.0, P=0.7838, R=0.7250, F1=0.7532
2025-04-16 22:10:35,151 - INFO - [omi-12.txt] mode=mean_ratio, topk=3, threshold=4.5, P=0.7838, R=0.7250, F1=0.7532
2025-04-16 22:10:35,151 - INFO - [omi-12.txt] mode=mean_ratio, topk=3, threshold=5.0, P=0.7838, R=0.7250, F1=0.7532
2025-04-16 22:10:35,152 - INFO - [omi-12.txt] mode=mean_ratio, topk=3, threshold=5.5, P=0.8286, R=0.7250, F1=0.7733
2025-04-16 22:10:35,152 - INFO - [omi-12.txt] mode=mean_ratio, topk=3, threshold=6.0, P=0.8286, R=0.7250, F1=0.7733
2025-04-16 22:10:35,152 - INFO - [omi-12.txt] mode=mean_ratio, topk=3, threshold=6.5, P=0.8286, R=0.7250, F1=0.7733
2025-04-16 22:10:35,153 - INFO - [omi-12.txt] mode=mean_ratio, topk=3, threshold=7.0, P=0.8529, R=0.7250, F1=0.7838
2025-04-16 22:10:35,153 - INFO - [omi-12.txt] mode=mean_ratio, topk=4, threshold=0.0, P=0.5818, R=0.8000, F1=0.6737
2025-04-16 22:10:35,153 - INFO - [omi-12.txt] mode=mean_ratio, topk=4, threshold=0.5, P=0.6275, R=0.8000, F1=0.7033
2025-04-16 22:10:35,153 - INFO - [omi-12.txt] mode=mean_ratio, topk=4, threshold=1.0, P=0.6200, R=0.7750, F1=0.6889
2025-04-16 22:10:35,153 - INFO - [omi-12.txt] mode=mean_ratio, topk=4, threshold=1.5, P=0.6458, R=0.7750, F1=0.7045
2025-04-16 22:10:35,153 - INFO - [omi-12.txt] mode=mean_ratio, topk=4, threshold=2.0, P=0.6596, R=0.7750, F1=0.7126
2025-04-16 22:10:36,048 - INFO - [omi-12.txt] mode=mean_ratio, topk=4, threshold=2.5, P=0.6739, R=0.7750, F1=0.7209
2025-04-16 22:10:36,075 - INFO - [omi-12.txt] mode=mean_ratio, topk=4, threshold=3.0, P=0.6889, R=0.7750, F1=0.7294
2025-04-16 22:10:36,075 - INFO - [omi-12.txt] mode=mean_ratio, topk=4, threshold=3.5, P=0.7045, R=0.7750, F1=0.7381
2025-04-16 22:10:37,100 - INFO - [omi-12.txt] mode=mean_ratio, topk=4, threshold=4.0, P=0.7381, R=0.7750, F1=0.7561
2025-04-16 22:10:37,101 - INFO - [omi-12.txt] mode=mean_ratio, topk=4, threshold=4.5, P=0.7381, R=0.7750, F1=0.7561
2025-04-16 22:10:37,428 - INFO - [omi-12.txt] mode=mean_ratio, topk=4, threshold=5.0, P=0.7381, R=0.7750, F1=0.7561
2025-04-16 22:10:37,440 - INFO - [omi-12.txt] mode=mean_ratio, topk=4, threshold=5.5, P=0.7561, R=0.7750, F1=0.7654
2025-04-16 22:10:37,441 - INFO - [omi-12.txt] mode=mean_ratio, topk=4, threshold=6.0, P=0.7750, R=0.7750, F1=0.7750
2025-04-16 22:10:37,441 - INFO - [omi-12.txt] mode=mean_ratio, topk=4, threshold=6.5, P=0.7750, R=0.7750, F1=0.7750
2025-04-16 22:10:37,499 - INFO - [omi-12.txt] mode=mean_ratio, topk=4, threshold=7.0, P=0.7750, R=0.7750, F1=0.7750
2025-04-16 22:10:37,499 - INFO - [omi-12.txt] mode=mean_ratio, topk=5, threshold=0.0, P=0.6034, R=0.8750, F1=0.7143
2025-04-16 22:10:37,508 - INFO - [omi-12.txt] mode=mean_ratio, topk=5, threshold=0.5, P=0.6364, R=0.8750, F1=0.7368
2025-04-16 22:10:37,508 - INFO - [omi-12.txt] mode=mean_ratio, topk=5, threshold=1.0, P=0.6296, R=0.8500, F1=0.7234
2025-04-16 22:10:37,646 - INFO - [omi-12.txt] mode=mean_ratio, topk=5, threshold=1.5, P=0.6296, R=0.8500, F1=0.7234
2025-04-16 22:10:37,646 - INFO - [omi-12.txt] mode=mean_ratio, topk=5, threshold=2.0, P=0.6538, R=0.8500, F1=0.7391
2025-04-16 22:10:37,647 - INFO - [omi-12.txt] mode=mean_ratio, topk=5, threshold=2.5, P=0.6667, R=0.8500, F1=0.7473
2025-04-16 22:10:37,669 - INFO - [omi-12.txt] mode=mean_ratio, topk=5, threshold=3.0, P=0.6939, R=0.8500, F1=0.7640
2025-04-16 22:10:37,670 - INFO - [omi-12.txt] mode=mean_ratio, topk=5, threshold=3.5, P=0.7083, R=0.8500, F1=0.7727
2025-04-16 22:10:37,674 - INFO - [omi-12.txt] mode=mean_ratio, topk=5, threshold=4.0, P=0.7234, R=0.8500, F1=0.7816
2025-04-16 22:10:37,674 - INFO - [omi-12.txt] mode=mean_ratio, topk=5, threshold=4.5, P=0.7391, R=0.8500, F1=0.7907
2025-04-16 22:10:37,678 - INFO - [omi-12.txt] mode=mean_ratio, topk=5, threshold=5.0, P=0.7391, R=0.8500, F1=0.7907
2025-04-16 22:10:37,679 - INFO - [omi-12.txt] mode=mean_ratio, topk=5, threshold=5.5, P=0.7556, R=0.8500, F1=0.8000
2025-04-16 22:10:37,679 - INFO - [omi-12.txt] mode=mean_ratio, topk=5, threshold=6.0, P=0.7727, R=0.8500, F1=0.8095
2025-04-16 22:10:37,679 - INFO - [omi-12.txt] mode=mean_ratio, topk=5, threshold=6.5, P=0.7727, R=0.8500, F1=0.8095
2025-04-16 22:10:37,679 - INFO - [omi-12.txt] mode=mean_ratio, topk=5, threshold=7.0, P=0.7727, R=0.8500, F1=0.8095
2025-04-16 22:10:38,202 - INFO - [omi-12.txt] mode=mean_ratio, topk=6, threshold=0.0, P=0.6102, R=0.9000, F1=0.7273
2025-04-16 22:10:38,203 - INFO - [omi-12.txt] mode=mean_ratio, topk=6, threshold=0.5, P=0.6316, R=0.9000, F1=0.7423
2025-04-16 22:10:38,203 - INFO - [omi-12.txt] mode=mean_ratio, topk=6, threshold=1.0, P=0.6250, R=0.8750, F1=0.7292
2025-04-16 22:10:38,204 - INFO - [omi-12.txt] mode=mean_ratio, topk=6, threshold=1.5, P=0.6250, R=0.8750, F1=0.7292
2025-04-16 22:10:38,698 - INFO - [omi-12.txt] mode=mean_ratio, topk=6, threshold=2.0, P=0.6481, R=0.8750, F1=0.7447
2025-04-16 22:10:38,699 - INFO - [omi-12.txt] mode=mean_ratio, topk=6, threshold=2.5, P=0.6481, R=0.8750, F1=0.7447
2025-04-16 22:10:38,700 - INFO - [omi-12.txt] mode=mean_ratio, topk=6, threshold=3.0, P=0.6604, R=0.8750, F1=0.7527
2025-04-16 22:10:38,700 - INFO - [omi-12.txt] mode=mean_ratio, topk=6, threshold=3.5, P=0.6604, R=0.8750, F1=0.7527
2025-04-16 22:10:38,700 - INFO - [omi-12.txt] mode=mean_ratio, topk=6, threshold=4.0, P=0.6731, R=0.8750, F1=0.7609
2025-04-16 22:10:38,700 - INFO - [omi-12.txt] mode=mean_ratio, topk=6, threshold=4.5, P=0.6863, R=0.8750, F1=0.7692
2025-04-16 22:10:39,635 - INFO - [omi-12.txt] mode=mean_ratio, topk=6, threshold=5.0, P=0.6863, R=0.8750, F1=0.7692
2025-04-16 22:10:39,636 - INFO - [omi-12.txt] mode=mean_ratio, topk=6, threshold=5.5, P=0.7000, R=0.8750, F1=0.7778
2025-04-16 22:10:39,637 - INFO - [omi-12.txt] mode=mean_ratio, topk=6, threshold=6.0, P=0.7000, R=0.8750, F1=0.7778
2025-04-16 22:10:39,637 - INFO - [omi-12.txt] mode=mean_ratio, topk=6, threshold=6.5, P=0.7000, R=0.8750, F1=0.7778
2025-04-16 22:10:39,637 - INFO - [omi-12.txt] mode=mean_ratio, topk=6, threshold=7.0, P=0.7000, R=0.8750, F1=0.7778
2025-04-16 22:10:39,637 - INFO - [omi-12.txt] mode=mean_ratio, topk=7, threshold=0.0, P=0.6066, R=0.9250, F1=0.7327
2025-04-16 22:10:40,029 - INFO - [omi-12.txt] mode=mean_ratio, topk=7, threshold=0.5, P=0.6271, R=0.9250, F1=0.7475
2025-04-16 22:10:40,061 - INFO - [omi-12.txt] mode=mean_ratio, topk=7, threshold=1.0, P=0.6316, R=0.9000, F1=0.7423
2025-04-16 22:10:40,147 - INFO - [omi-12.txt] mode=mean_ratio, topk=7, threshold=1.5, P=0.6316, R=0.9000, F1=0.7423
2025-04-16 22:10:40,148 - INFO - [omi-12.txt] mode=mean_ratio, topk=7, threshold=2.0, P=0.6545, R=0.9000, F1=0.7579
2025-04-16 22:10:40,148 - INFO - [omi-12.txt] mode=mean_ratio, topk=7, threshold=2.5, P=0.6545, R=0.9000, F1=0.7579
2025-04-16 22:10:40,148 - INFO - [omi-12.txt] mode=mean_ratio, topk=7, threshold=3.0, P=0.6545, R=0.9000, F1=0.7579
2025-04-16 22:10:41,680 - INFO - [omi-12.txt] mode=mean_ratio, topk=7, threshold=3.5, P=0.6667, R=0.9000, F1=0.7660
2025-04-16 22:10:41,681 - INFO - [omi-12.txt] mode=mean_ratio, topk=7, threshold=4.0, P=0.6792, R=0.9000, F1=0.7742
2025-04-16 22:10:41,681 - INFO - [omi-12.txt] mode=mean_ratio, topk=7, threshold=4.5, P=0.6792, R=0.9000, F1=0.7742
2025-04-16 22:10:41,681 - INFO - [omi-12.txt] mode=mean_ratio, topk=7, threshold=5.0, P=0.6792, R=0.9000, F1=0.7742
2025-04-16 22:10:41,681 - INFO - [omi-12.txt] mode=mean_ratio, topk=7, threshold=5.5, P=0.6923, R=0.9000, F1=0.7826
2025-04-16 22:10:41,966 - INFO - [omi-12.txt] mode=mean_ratio, topk=7, threshold=6.0, P=0.6923, R=0.9000, F1=0.7826
2025-04-16 22:10:41,966 - INFO - [omi-12.txt] mode=mean_ratio, topk=7, threshold=6.5, P=0.6923, R=0.9000, F1=0.7826
2025-04-16 22:10:41,966 - INFO - [omi-12.txt] mode=mean_ratio, topk=7, threshold=7.0, P=0.6923, R=0.9000, F1=0.7826
2025-04-16 22:10:41,966 - INFO - [omi-12.txt] mode=mean_ratio, topk=8, threshold=0.0, P=0.6066, R=0.9250, F1=0.7327
2025-04-16 22:10:42,324 - INFO - [omi-12.txt] mode=mean_ratio, topk=8, threshold=0.5, P=0.6167, R=0.9250, F1=0.7400
2025-04-16 22:10:42,324 - INFO - [omi-12.txt] mode=mean_ratio, topk=8, threshold=1.0, P=0.6379, R=0.9250, F1=0.7551
2025-04-16 22:10:42,324 - INFO - [omi-12.txt] mode=mean_ratio, topk=8, threshold=1.5, P=0.6379, R=0.9250, F1=0.7551
2025-04-16 22:10:42,324 - INFO - [omi-12.txt] mode=mean_ratio, topk=8, threshold=2.0, P=0.6607, R=0.9250, F1=0.7708
2025-04-16 22:10:42,324 - INFO - [omi-12.txt] mode=mean_ratio, topk=8, threshold=2.5, P=0.6607, R=0.9250, F1=0.7708
2025-04-16 22:10:42,384 - INFO - [omi-12.txt] mode=mean_ratio, topk=8, threshold=3.0, P=0.6607, R=0.9250, F1=0.7708
2025-04-16 22:10:42,384 - INFO - [omi-12.txt] mode=mean_ratio, topk=8, threshold=3.5, P=0.6607, R=0.9250, F1=0.7708
2025-04-16 22:10:42,384 - INFO - [omi-12.txt] mode=mean_ratio, topk=8, threshold=4.0, P=0.6727, R=0.9250, F1=0.7789
2025-04-16 22:10:42,474 - INFO - [omi-12.txt] mode=mean_ratio, topk=8, threshold=4.5, P=0.6727, R=0.9250, F1=0.7789
2025-04-16 22:10:42,475 - INFO - [omi-12.txt] mode=mean_ratio, topk=8, threshold=5.0, P=0.6727, R=0.9250, F1=0.7789
2025-04-16 22:10:42,475 - INFO - [omi-12.txt] mode=mean_ratio, topk=8, threshold=5.5, P=0.6727, R=0.9250, F1=0.7789
2025-04-16 22:10:42,475 - INFO - [omi-12.txt] mode=mean_ratio, topk=8, threshold=6.0, P=0.6727, R=0.9250, F1=0.7789
2025-04-16 22:10:42,475 - INFO - [omi-12.txt] mode=mean_ratio, topk=8, threshold=6.5, P=0.6727, R=0.9250, F1=0.7789
2025-04-16 22:10:42,475 - INFO - [omi-12.txt] mode=mean_ratio, topk=8, threshold=7.0, P=0.6727, R=0.9250, F1=0.7789
2025-04-16 22:10:42,707 - INFO - [omi-12.txt] mode=mean_ratio, topk=9, threshold=0.0, P=0.6066, R=0.9250, F1=0.7327
2025-04-16 22:10:42,707 - INFO - [omi-12.txt] mode=mean_ratio, topk=9, threshold=0.5, P=0.6066, R=0.9250, F1=0.7327
2025-04-16 22:10:42,708 - INFO - [omi-12.txt] mode=mean_ratio, topk=9, threshold=1.0, P=0.6167, R=0.9250, F1=0.7400
2025-04-16 22:10:42,708 - INFO - [omi-12.txt] mode=mean_ratio, topk=9, threshold=1.5, P=0.6271, R=0.9250, F1=0.7475
2025-04-16 22:10:42,951 - INFO - [omi-12.txt] mode=mean_ratio, topk=9, threshold=2.0, P=0.6491, R=0.9250, F1=0.7629
2025-04-16 22:10:42,952 - INFO - [omi-12.txt] mode=mean_ratio, topk=9, threshold=2.5, P=0.6491, R=0.9250, F1=0.7629
2025-04-16 22:10:42,952 - INFO - [omi-12.txt] mode=mean_ratio, topk=9, threshold=3.0, P=0.6491, R=0.9250, F1=0.7629
2025-04-16 22:10:42,952 - INFO - [omi-12.txt] mode=mean_ratio, topk=9, threshold=3.5, P=0.6491, R=0.9250, F1=0.7629
2025-04-16 22:10:43,097 - INFO - [omi-12.txt] mode=mean_ratio, topk=9, threshold=4.0, P=0.6607, R=0.9250, F1=0.7708
2025-04-16 22:10:43,098 - INFO - [omi-12.txt] mode=mean_ratio, topk=9, threshold=4.5, P=0.6607, R=0.9250, F1=0.7708
2025-04-16 22:10:43,282 - INFO - [omi-12.txt] mode=mean_ratio, topk=9, threshold=5.0, P=0.6607, R=0.9250, F1=0.7708
2025-04-16 22:10:43,282 - INFO - [omi-12.txt] mode=mean_ratio, topk=9, threshold=5.5, P=0.6607, R=0.9250, F1=0.7708
2025-04-16 22:10:43,283 - INFO - [omi-12.txt] mode=mean_ratio, topk=9, threshold=6.0, P=0.6607, R=0.9250, F1=0.7708
2025-04-16 22:10:43,284 - INFO - [omi-12.txt] mode=mean_ratio, topk=9, threshold=6.5, P=0.6607, R=0.9250, F1=0.7708
2025-04-16 22:10:43,284 - INFO - [omi-12.txt] mode=mean_ratio, topk=9, threshold=7.0, P=0.6727, R=0.9250, F1=0.7789
2025-04-16 22:10:43,347 - INFO - [omi-1] Starting grid search...
2025-04-16 22:10:49,858 - INFO - [omi-1.txt] mode=mean_ratio, topk=1, threshold=0.0, P=0.6849, R=0.5618, F1=0.6173
2025-04-16 22:10:49,860 - INFO - [omi-1.txt] mode=mean_ratio, topk=1, threshold=0.5, P=0.6714, R=0.5281, F1=0.5912
2025-04-16 22:10:49,864 - INFO - [omi-1.txt] mode=mean_ratio, topk=1, threshold=1.0, P=0.6714, R=0.5281, F1=0.5912
2025-04-16 22:10:49,894 - INFO - [omi-1.txt] mode=mean_ratio, topk=1, threshold=1.5, P=0.6406, R=0.4607, F1=0.5359
2025-04-16 22:10:49,904 - INFO - [omi-1.txt] mode=mean_ratio, topk=1, threshold=2.0, P=0.6271, R=0.4157, F1=0.5000
2025-04-16 22:10:49,904 - INFO - [omi-1.txt] mode=mean_ratio, topk=1, threshold=2.5, P=0.6207, R=0.4045, F1=0.4898
2025-04-16 22:10:49,905 - INFO - [omi-1.txt] mode=mean_ratio, topk=1, threshold=3.0, P=0.6071, R=0.3820, F1=0.4690
2025-04-16 22:10:49,905 - INFO - [omi-1.txt] mode=mean_ratio, topk=1, threshold=3.5, P=0.5926, R=0.3596, F1=0.4476
2025-04-16 22:10:49,905 - INFO - [omi-1.txt] mode=mean_ratio, topk=1, threshold=4.0, P=0.5926, R=0.3596, F1=0.4476
2025-04-16 22:10:49,952 - INFO - [omi-1.txt] mode=mean_ratio, topk=1, threshold=4.5, P=0.6038, R=0.3596, F1=0.4507
2025-04-16 22:10:49,967 - INFO - [omi-1.txt] mode=mean_ratio, topk=1, threshold=5.0, P=0.6038, R=0.3596, F1=0.4507
2025-04-16 22:10:49,968 - INFO - [omi-1.txt] mode=mean_ratio, topk=1, threshold=5.5, P=0.6038, R=0.3596, F1=0.4507
2025-04-16 22:10:49,980 - INFO - [omi-1.txt] mode=mean_ratio, topk=1, threshold=6.0, P=0.5882, R=0.3371, F1=0.4286
2025-04-16 22:10:50,018 - INFO - [omi-1.txt] mode=mean_ratio, topk=1, threshold=6.5, P=0.5882, R=0.3371, F1=0.4286
2025-04-16 22:10:50,018 - INFO - [omi-1.txt] mode=mean_ratio, topk=1, threshold=7.0, P=0.5882, R=0.3371, F1=0.4286
2025-04-16 22:10:50,018 - INFO - [omi-1.txt] mode=mean_ratio, topk=2, threshold=0.0, P=0.7126, R=0.6966, F1=0.7045
2025-04-16 22:10:50,018 - INFO - [omi-1.txt] mode=mean_ratio, topk=2, threshold=0.5, P=0.7024, R=0.6629, F1=0.6821
2025-04-16 22:10:50,018 - INFO - [omi-1.txt] mode=mean_ratio, topk=2, threshold=1.0, P=0.7024, R=0.6629, F1=0.6821
2025-04-16 22:10:50,018 - INFO - [omi-1.txt] mode=mean_ratio, topk=2, threshold=1.5, P=0.6875, R=0.6180, F1=0.6509
2025-04-16 22:10:50,019 - INFO - [omi-1.txt] mode=mean_ratio, topk=2, threshold=2.0, P=0.6795, R=0.5955, F1=0.6347
2025-04-16 22:10:50,019 - INFO - [omi-1.txt] mode=mean_ratio, topk=2, threshold=2.5, P=0.6795, R=0.5955, F1=0.6347
2025-04-16 22:10:50,019 - INFO - [omi-1.txt] mode=mean_ratio, topk=2, threshold=3.0, P=0.6711, R=0.5730, F1=0.6182
2025-04-16 22:10:50,019 - INFO - [omi-1.txt] mode=mean_ratio, topk=2, threshold=3.5, P=0.6667, R=0.5618, F1=0.6098
2025-04-16 22:10:50,155 - INFO - [omi-1.txt] mode=mean_ratio, topk=2, threshold=4.0, P=0.6712, R=0.5506, F1=0.6049
2025-04-16 22:10:50,156 - INFO - [omi-1.txt] mode=mean_ratio, topk=2, threshold=4.5, P=0.6667, R=0.5393, F1=0.5963
2025-04-16 22:10:50,173 - INFO - [omi-1.txt] mode=mean_ratio, topk=2, threshold=5.0, P=0.6667, R=0.5393, F1=0.5963
2025-04-16 22:10:50,174 - INFO - [omi-1.txt] mode=mean_ratio, topk=2, threshold=5.5, P=0.6667, R=0.5393, F1=0.5963
2025-04-16 22:10:50,174 - INFO - [omi-1.txt] mode=mean_ratio, topk=2, threshold=6.0, P=0.6765, R=0.5169, F1=0.5860
2025-04-16 22:10:50,174 - INFO - [omi-1.txt] mode=mean_ratio, topk=2, threshold=6.5, P=0.6765, R=0.5169, F1=0.5860
2025-04-16 22:10:50,174 - INFO - [omi-1.txt] mode=mean_ratio, topk=2, threshold=7.0, P=0.6765, R=0.5169, F1=0.5860
2025-04-16 22:10:50,174 - INFO - [omi-1.txt] mode=mean_ratio, topk=3, threshold=0.0, P=0.7396, R=0.7978, F1=0.7676
2025-04-16 22:10:50,213 - INFO - [omi-1.txt] mode=mean_ratio, topk=3, threshold=0.5, P=0.7340, R=0.7753, F1=0.7541
2025-04-16 22:10:50,213 - INFO - [omi-1.txt] mode=mean_ratio, topk=3, threshold=1.0, P=0.7340, R=0.7753, F1=0.7541
2025-04-16 22:10:50,216 - INFO - [omi-1.txt] mode=mean_ratio, topk=3, threshold=1.5, P=0.7253, R=0.7416, F1=0.7333
2025-04-16 22:10:50,217 - INFO - [omi-1.txt] mode=mean_ratio, topk=3, threshold=2.0, P=0.7222, R=0.7303, F1=0.7263
2025-04-16 22:10:50,217 - INFO - [omi-1.txt] mode=mean_ratio, topk=3, threshold=2.5, P=0.7222, R=0.7303, F1=0.7263
2025-04-16 22:10:50,972 - INFO - [omi-1.txt] mode=mean_ratio, topk=3, threshold=3.0, P=0.7191, R=0.7191, F1=0.7191
2025-04-16 22:10:51,025 - INFO - [omi-1.txt] mode=mean_ratio, topk=3, threshold=3.5, P=0.7191, R=0.7191, F1=0.7191
2025-04-16 22:10:51,113 - INFO - [omi-1.txt] mode=mean_ratio, topk=3, threshold=4.0, P=0.7191, R=0.7191, F1=0.7191
2025-04-16 22:10:51,172 - INFO - [omi-1.txt] mode=mean_ratio, topk=3, threshold=4.5, P=0.7159, R=0.7079, F1=0.7119
