2025-04-17 08:17:47,412 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='topk', score_modes=['mean_ratio'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/omi/neighbor_topk', visual_dir='./visual/omi/neighbor_topk', num_workers=36, gif_duration=500)
2025-04-17 08:17:47,413 - INFO - 当前评分模式: ['mean_ratio']
2025-04-17 08:17:47,413 - INFO - 
==================================================
2025-04-17 08:17:47,413 - INFO - 开始执行网格搜索...
2025-04-17 08:17:47,414 - INFO - [omi-12] Starting grid search...
2025-04-17 08:17:50,541 - INFO - [omi-12.txt] mode=mean_ratio, topk=1, threshold=0.0, P=0.6750, R=0.6750, F1=0.6750
2025-04-17 08:17:52,611 - INFO - [omi-12.txt] mode=mean_ratio, topk=2, threshold=2.0, P=0.7353, R=0.6250, F1=0.6757
2025-04-17 08:17:52,611 - INFO - [omi-12.txt] mode=mean_ratio, topk=2, threshold=2.5, P=0.7812, R=0.6250, F1=0.6944
2025-04-17 08:17:52,611 - INFO - [omi-12.txt] mode=mean_ratio, topk=2, threshold=3.0, P=0.8065, R=0.6250, F1=0.7042
2025-04-17 08:17:52,611 - INFO - [omi-12.txt] mode=mean_ratio, topk=2, threshold=3.5, P=0.8065, R=0.6250, F1=0.7042
2025-04-17 08:17:52,703 - INFO - [omi-12.txt] mode=mean_ratio, topk=2, threshold=4.0, P=0.8333, R=0.6250, F1=0.7143
2025-04-17 08:17:52,710 - INFO - [omi-12.txt] mode=mean_ratio, topk=2, threshold=4.5, P=0.8333, R=0.6250, F1=0.7143
2025-04-17 08:17:52,710 - INFO - [omi-12.txt] mode=mean_ratio, topk=2, threshold=5.0, P=0.8621, R=0.6250, F1=0.7246
2025-04-17 08:17:52,710 - INFO - [omi-12.txt] mode=mean_ratio, topk=2, threshold=5.5, P=0.8929, R=0.6250, F1=0.7353
2025-04-17 08:17:52,757 - INFO - [omi-12.txt] mode=mean_ratio, topk=2, threshold=6.0, P=0.8929, R=0.6250, F1=0.7353
2025-04-17 08:17:52,757 - INFO - [omi-12.txt] mode=mean_ratio, topk=2, threshold=6.5, P=0.8929, R=0.6250, F1=0.7353
2025-04-17 08:17:52,757 - INFO - [omi-12.txt] mode=mean_ratio, topk=2, threshold=7.0, P=0.9259, R=0.6250, F1=0.7463
2025-04-17 08:17:52,757 - INFO - [omi-12.txt] mode=mean_ratio, topk=3, threshold=0.0, P=0.5926, R=0.8000, F1=0.6809
2025-04-17 08:17:52,757 - INFO - [omi-12.txt] mode=mean_ratio, topk=3, threshold=0.5, P=0.6667, R=0.8000, F1=0.7273
2025-04-17 08:17:52,757 - INFO - [omi-12.txt] mode=mean_ratio, topk=3, threshold=1.0, P=0.6522, R=0.7500, F1=0.6977
2025-04-17 08:17:52,757 - INFO - [omi-12.txt] mode=mean_ratio, topk=3, threshold=1.5, P=0.6522, R=0.7500, F1=0.6977
2025-04-17 08:17:52,757 - INFO - [omi-12.txt] mode=mean_ratio, topk=3, threshold=2.0, P=0.6744, R=0.7250, F1=0.6988
2025-04-17 08:17:52,758 - INFO - [omi-12.txt] mode=mean_ratio, topk=3, threshold=2.5, P=0.7073, R=0.7250, F1=0.7160
2025-04-17 08:17:53,036 - INFO - [omi-12.txt] mode=mean_ratio, topk=3, threshold=3.0, P=0.7436, R=0.7250, F1=0.7342
2025-04-17 08:17:53,115 - INFO - [omi-12.txt] mode=mean_ratio, topk=3, threshold=3.5, P=0.7436, R=0.7250, F1=0.7342
2025-04-17 08:17:53,180 - INFO - [omi-12.txt] mode=mean_ratio, topk=3, threshold=4.0, P=0.7838, R=0.7250, F1=0.7532
2025-04-17 08:17:53,221 - INFO - [omi-12.txt] mode=mean_ratio, topk=3, threshold=4.5, P=0.7838, R=0.7250, F1=0.7532
2025-04-17 08:17:53,221 - INFO - [omi-12.txt] mode=mean_ratio, topk=3, threshold=5.0, P=0.7838, R=0.7250, F1=0.7532
2025-04-17 08:17:55,326 - INFO - [omi-12.txt] mode=mean_ratio, topk=3, threshold=5.5, P=0.8286, R=0.7250, F1=0.7733
2025-04-17 08:17:55,326 - INFO - [omi-12.txt] mode=mean_ratio, topk=3, threshold=6.0, P=0.8286, R=0.7250, F1=0.7733
2025-04-17 08:17:55,328 - INFO - [omi-12.txt] mode=mean_ratio, topk=3, threshold=6.5, P=0.8286, R=0.7250, F1=0.7733
2025-04-17 08:17:55,328 - INFO - [omi-12.txt] mode=mean_ratio, topk=3, threshold=7.0, P=0.8529, R=0.7250, F1=0.7838
2025-04-17 08:17:55,328 - INFO - [omi-12.txt] mode=mean_ratio, topk=4, threshold=0.0, P=0.5818, R=0.8000, F1=0.6737
2025-04-17 08:17:55,576 - INFO - [omi-12.txt] mode=mean_ratio, topk=4, threshold=0.5, P=0.6275, R=0.8000, F1=0.7033
2025-04-17 08:17:55,576 - INFO - [omi-12.txt] mode=mean_ratio, topk=4, threshold=1.0, P=0.6200, R=0.7750, F1=0.6889
2025-04-17 08:17:55,577 - INFO - [omi-12.txt] mode=mean_ratio, topk=4, threshold=1.5, P=0.6458, R=0.7750, F1=0.7045
2025-04-17 08:17:55,578 - INFO - [omi-12.txt] mode=mean_ratio, topk=4, threshold=2.0, P=0.6596, R=0.7750, F1=0.7126
2025-04-17 08:17:56,547 - INFO - [omi-12.txt] mode=mean_ratio, topk=4, threshold=2.5, P=0.6739, R=0.7750, F1=0.7209
2025-04-17 08:17:57,251 - INFO - [omi-12.txt] mode=mean_ratio, topk=4, threshold=3.0, P=0.6889, R=0.7750, F1=0.7294
2025-04-17 08:17:57,599 - INFO - [omi-12.txt] mode=mean_ratio, topk=4, threshold=3.5, P=0.7045, R=0.7750, F1=0.7381
2025-04-17 08:17:57,599 - INFO - [omi-12.txt] mode=mean_ratio, topk=4, threshold=4.0, P=0.7381, R=0.7750, F1=0.7561
2025-04-17 08:17:57,616 - INFO - [omi-12.txt] mode=mean_ratio, topk=4, threshold=4.5, P=0.7381, R=0.7750, F1=0.7561
2025-04-17 08:17:57,633 - INFO - [omi-12.txt] mode=mean_ratio, topk=4, threshold=5.0, P=0.7381, R=0.7750, F1=0.7561
2025-04-17 08:17:57,633 - INFO - [omi-12.txt] mode=mean_ratio, topk=4, threshold=5.5, P=0.7561, R=0.7750, F1=0.7654
2025-04-17 08:17:57,657 - INFO - [omi-12.txt] mode=mean_ratio, topk=4, threshold=6.0, P=0.7750, R=0.7750, F1=0.7750
2025-04-17 08:17:57,659 - INFO - [omi-12.txt] mode=mean_ratio, topk=4, threshold=6.5, P=0.7750, R=0.7750, F1=0.7750
2025-04-17 08:17:57,659 - INFO - [omi-12.txt] mode=mean_ratio, topk=4, threshold=7.0, P=0.7750, R=0.7750, F1=0.7750
2025-04-17 08:17:57,659 - INFO - [omi-12.txt] mode=mean_ratio, topk=5, threshold=0.0, P=0.6034, R=0.8750, F1=0.7143
2025-04-17 08:17:57,682 - INFO - [omi-12.txt] mode=mean_ratio, topk=5, threshold=0.5, P=0.6364, R=0.8750, F1=0.7368
2025-04-17 08:17:57,683 - INFO - [omi-12.txt] mode=mean_ratio, topk=5, threshold=1.0, P=0.6296, R=0.8500, F1=0.7234
2025-04-17 08:17:57,759 - INFO - [omi-12.txt] mode=mean_ratio, topk=5, threshold=1.5, P=0.6296, R=0.8500, F1=0.7234
2025-04-17 08:17:57,761 - INFO - [omi-12.txt] mode=mean_ratio, topk=5, threshold=2.0, P=0.6538, R=0.8500, F1=0.7391
2025-04-17 08:17:57,788 - INFO - [omi-12.txt] mode=mean_ratio, topk=5, threshold=2.5, P=0.6667, R=0.8500, F1=0.7473
2025-04-17 08:17:57,788 - INFO - [omi-12.txt] mode=mean_ratio, topk=5, threshold=3.0, P=0.6939, R=0.8500, F1=0.7640
2025-04-17 08:17:57,788 - INFO - [omi-12.txt] mode=mean_ratio, topk=5, threshold=3.5, P=0.7083, R=0.8500, F1=0.7727
2025-04-17 08:17:57,803 - INFO - [omi-12.txt] mode=mean_ratio, topk=5, threshold=4.0, P=0.7234, R=0.8500, F1=0.7816
2025-04-17 08:17:57,803 - INFO - [omi-12.txt] mode=mean_ratio, topk=5, threshold=4.5, P=0.7391, R=0.8500, F1=0.7907
2025-04-17 08:17:57,804 - INFO - [omi-12.txt] mode=mean_ratio, topk=5, threshold=5.0, P=0.7391, R=0.8500, F1=0.7907
2025-04-17 08:17:57,809 - INFO - [omi-12.txt] mode=mean_ratio, topk=5, threshold=5.5, P=0.7556, R=0.8500, F1=0.8000
2025-04-17 08:17:57,809 - INFO - [omi-12.txt] mode=mean_ratio, topk=5, threshold=6.0, P=0.7727, R=0.8500, F1=0.8095
2025-04-17 08:17:57,809 - INFO - [omi-12.txt] mode=mean_ratio, topk=5, threshold=6.5, P=0.7727, R=0.8500, F1=0.8095
2025-04-17 08:17:57,809 - INFO - [omi-12.txt] mode=mean_ratio, topk=5, threshold=7.0, P=0.7727, R=0.8500, F1=0.8095
2025-04-17 08:17:57,809 - INFO - [omi-12.txt] mode=mean_ratio, topk=6, threshold=0.0, P=0.6102, R=0.9000, F1=0.7273
2025-04-17 08:17:57,809 - INFO - [omi-12.txt] mode=mean_ratio, topk=6, threshold=0.5, P=0.6316, R=0.9000, F1=0.7423
2025-04-17 08:17:57,809 - INFO - [omi-12.txt] mode=mean_ratio, topk=6, threshold=1.0, P=0.6250, R=0.8750, F1=0.7292
2025-04-17 08:17:57,810 - INFO - [omi-12.txt] mode=mean_ratio, topk=6, threshold=1.5, P=0.6250, R=0.8750, F1=0.7292
2025-04-17 08:17:57,810 - INFO - [omi-12.txt] mode=mean_ratio, topk=6, threshold=2.0, P=0.6481, R=0.8750, F1=0.7447
2025-04-17 08:17:57,810 - INFO - [omi-12.txt] mode=mean_ratio, topk=6, threshold=2.5, P=0.6481, R=0.8750, F1=0.7447
2025-04-17 08:17:57,810 - INFO - [omi-12.txt] mode=mean_ratio, topk=6, threshold=3.0, P=0.6604, R=0.8750, F1=0.7527
2025-04-17 08:17:57,810 - INFO - [omi-12.txt] mode=mean_ratio, topk=6, threshold=3.5, P=0.6604, R=0.8750, F1=0.7527
2025-04-17 08:17:57,810 - INFO - [omi-12.txt] mode=mean_ratio, topk=6, threshold=4.0, P=0.6731, R=0.8750, F1=0.7609
2025-04-17 08:17:57,810 - INFO - [omi-12.txt] mode=mean_ratio, topk=6, threshold=4.5, P=0.6863, R=0.8750, F1=0.7692
2025-04-17 08:18:00,394 - INFO - [omi-12.txt] mode=mean_ratio, topk=6, threshold=5.0, P=0.6863, R=0.8750, F1=0.7692
2025-04-17 08:18:00,549 - INFO - [omi-12.txt] mode=mean_ratio, topk=6, threshold=5.5, P=0.7000, R=0.8750, F1=0.7778
2025-04-17 08:18:00,549 - INFO - [omi-12.txt] mode=mean_ratio, topk=6, threshold=6.0, P=0.7000, R=0.8750, F1=0.7778
2025-04-17 08:18:00,550 - INFO - [omi-12.txt] mode=mean_ratio, topk=6, threshold=6.5, P=0.7000, R=0.8750, F1=0.7778
2025-04-17 08:18:00,550 - INFO - [omi-12.txt] mode=mean_ratio, topk=6, threshold=7.0, P=0.7000, R=0.8750, F1=0.7778
2025-04-17 08:18:00,550 - INFO - [omi-12.txt] mode=mean_ratio, topk=7, threshold=0.0, P=0.6066, R=0.9250, F1=0.7327
2025-04-17 08:18:00,550 - INFO - [omi-12.txt] mode=mean_ratio, topk=7, threshold=0.5, P=0.6271, R=0.9250, F1=0.7475
2025-04-17 08:18:00,550 - INFO - [omi-12.txt] mode=mean_ratio, topk=7, threshold=1.0, P=0.6316, R=0.9000, F1=0.7423
2025-04-17 08:18:00,550 - INFO - [omi-12.txt] mode=mean_ratio, topk=7, threshold=1.5, P=0.6316, R=0.9000, F1=0.7423
2025-04-17 08:18:00,551 - INFO - [omi-12.txt] mode=mean_ratio, topk=7, threshold=2.0, P=0.6545, R=0.9000, F1=0.7579
2025-04-17 08:18:00,551 - INFO - [omi-12.txt] mode=mean_ratio, topk=7, threshold=2.5, P=0.6545, R=0.9000, F1=0.7579
2025-04-17 08:18:00,551 - INFO - [omi-12.txt] mode=mean_ratio, topk=7, threshold=3.0, P=0.6545, R=0.9000, F1=0.7579
2025-04-17 08:18:01,609 - INFO - [omi-12.txt] mode=mean_ratio, topk=7, threshold=3.5, P=0.6667, R=0.9000, F1=0.7660
2025-04-17 08:18:01,610 - INFO - [omi-12.txt] mode=mean_ratio, topk=7, threshold=4.0, P=0.6792, R=0.9000, F1=0.7742
2025-04-17 08:18:01,610 - INFO - [omi-12.txt] mode=mean_ratio, topk=7, threshold=4.5, P=0.6792, R=0.9000, F1=0.7742
2025-04-17 08:18:01,610 - INFO - [omi-12.txt] mode=mean_ratio, topk=7, threshold=5.0, P=0.6792, R=0.9000, F1=0.7742
2025-04-17 08:18:01,610 - INFO - [omi-12.txt] mode=mean_ratio, topk=7, threshold=5.5, P=0.6923, R=0.9000, F1=0.7826
2025-04-17 08:18:02,036 - INFO - [omi-12.txt] mode=mean_ratio, topk=7, threshold=6.0, P=0.6923, R=0.9000, F1=0.7826
2025-04-17 08:18:02,037 - INFO - [omi-12.txt] mode=mean_ratio, topk=7, threshold=6.5, P=0.6923, R=0.9000, F1=0.7826
2025-04-17 08:18:02,037 - INFO - [omi-12.txt] mode=mean_ratio, topk=7, threshold=7.0, P=0.6923, R=0.9000, F1=0.7826
2025-04-17 08:18:02,173 - INFO - [omi-12.txt] mode=mean_ratio, topk=8, threshold=0.0, P=0.6066, R=0.9250, F1=0.7327
2025-04-17 08:18:02,174 - INFO - [omi-12.txt] mode=mean_ratio, topk=8, threshold=0.5, P=0.6167, R=0.9250, F1=0.7400
2025-04-17 08:18:02,492 - INFO - [omi-12.txt] mode=mean_ratio, topk=8, threshold=1.0, P=0.6379, R=0.9250, F1=0.7551
2025-04-17 08:18:02,493 - INFO - [omi-12.txt] mode=mean_ratio, topk=8, threshold=1.5, P=0.6379, R=0.9250, F1=0.7551
2025-04-17 08:18:02,493 - INFO - [omi-12.txt] mode=mean_ratio, topk=8, threshold=2.0, P=0.6607, R=0.9250, F1=0.7708
2025-04-17 08:18:02,493 - INFO - [omi-12.txt] mode=mean_ratio, topk=8, threshold=2.5, P=0.6607, R=0.9250, F1=0.7708
2025-04-17 08:18:02,493 - INFO - [omi-12.txt] mode=mean_ratio, topk=8, threshold=3.0, P=0.6607, R=0.9250, F1=0.7708
2025-04-17 08:18:02,584 - INFO - [omi-12.txt] mode=mean_ratio, topk=8, threshold=3.5, P=0.6607, R=0.9250, F1=0.7708
2025-04-17 08:18:02,585 - INFO - [omi-12.txt] mode=mean_ratio, topk=8, threshold=4.0, P=0.6727, R=0.9250, F1=0.7789
2025-04-17 08:18:02,585 - INFO - [omi-12.txt] mode=mean_ratio, topk=8, threshold=4.5, P=0.6727, R=0.9250, F1=0.7789
2025-04-17 08:18:02,585 - INFO - [omi-12.txt] mode=mean_ratio, topk=8, threshold=5.0, P=0.6727, R=0.9250, F1=0.7789
2025-04-17 08:18:02,585 - INFO - [omi-12.txt] mode=mean_ratio, topk=8, threshold=5.5, P=0.6727, R=0.9250, F1=0.7789
2025-04-17 08:18:02,592 - INFO - [omi-12.txt] mode=mean_ratio, topk=8, threshold=6.0, P=0.6727, R=0.9250, F1=0.7789
2025-04-17 08:18:02,593 - INFO - [omi-12.txt] mode=mean_ratio, topk=8, threshold=6.5, P=0.6727, R=0.9250, F1=0.7789
2025-04-17 08:18:02,593 - INFO - [omi-12.txt] mode=mean_ratio, topk=8, threshold=7.0, P=0.6727, R=0.9250, F1=0.7789
2025-04-17 08:18:02,650 - INFO - [omi-12.txt] mode=mean_ratio, topk=9, threshold=0.0, P=0.6066, R=0.9250, F1=0.7327
2025-04-17 08:18:02,650 - INFO - [omi-12.txt] mode=mean_ratio, topk=9, threshold=0.5, P=0.6066, R=0.9250, F1=0.7327
2025-04-17 08:18:02,650 - INFO - [omi-12.txt] mode=mean_ratio, topk=9, threshold=1.0, P=0.6167, R=0.9250, F1=0.7400
2025-04-17 08:18:02,650 - INFO - [omi-12.txt] mode=mean_ratio, topk=9, threshold=1.5, P=0.6271, R=0.9250, F1=0.7475
2025-04-17 08:18:02,650 - INFO - [omi-12.txt] mode=mean_ratio, topk=9, threshold=2.0, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 08:18:02,651 - INFO - [omi-12.txt] mode=mean_ratio, topk=9, threshold=2.5, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 08:18:02,651 - INFO - [omi-12.txt] mode=mean_ratio, topk=9, threshold=3.0, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 08:18:02,651 - INFO - [omi-12.txt] mode=mean_ratio, topk=9, threshold=3.5, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 08:18:02,651 - INFO - [omi-12.txt] mode=mean_ratio, topk=9, threshold=4.0, P=0.6607, R=0.9250, F1=0.7708
2025-04-17 08:18:02,651 - INFO - [omi-12.txt] mode=mean_ratio, topk=9, threshold=4.5, P=0.6607, R=0.9250, F1=0.7708
2025-04-17 08:18:02,651 - INFO - [omi-12.txt] mode=mean_ratio, topk=9, threshold=5.0, P=0.6607, R=0.9250, F1=0.7708
2025-04-17 08:18:02,651 - INFO - [omi-12.txt] mode=mean_ratio, topk=9, threshold=5.5, P=0.6607, R=0.9250, F1=0.7708
2025-04-17 08:18:02,651 - INFO - [omi-12.txt] mode=mean_ratio, topk=9, threshold=6.0, P=0.6607, R=0.9250, F1=0.7708
2025-04-17 08:18:02,759 - INFO - [omi-12.txt] mode=mean_ratio, topk=9, threshold=6.5, P=0.6607, R=0.9250, F1=0.7708
2025-04-17 08:18:02,802 - INFO - [omi-12.txt] mode=mean_ratio, topk=9, threshold=7.0, P=0.6727, R=0.9250, F1=0.7789
2025-04-17 08:18:02,857 - INFO - [omi-1] Starting grid search...
2025-04-17 08:18:09,210 - INFO - [omi-1.txt] mode=mean_ratio, topk=1, threshold=0.0, P=0.6849, R=0.5618, F1=0.6173
2025-04-17 08:18:09,258 - INFO - [omi-1.txt] mode=mean_ratio, topk=1, threshold=0.5, P=0.6714, R=0.5281, F1=0.5912
2025-04-17 08:18:09,279 - INFO - [omi-1.txt] mode=mean_ratio, topk=1, threshold=1.0, P=0.6714, R=0.5281, F1=0.5912
2025-04-17 08:18:09,280 - INFO - [omi-1.txt] mode=mean_ratio, topk=1, threshold=1.5, P=0.6406, R=0.4607, F1=0.5359
2025-04-17 08:18:09,280 - INFO - [omi-1.txt] mode=mean_ratio, topk=1, threshold=2.0, P=0.6271, R=0.4157, F1=0.5000
2025-04-17 08:18:09,280 - INFO - [omi-1.txt] mode=mean_ratio, topk=1, threshold=2.5, P=0.6207, R=0.4045, F1=0.4898
2025-04-17 08:18:09,280 - INFO - [omi-1.txt] mode=mean_ratio, topk=1, threshold=3.0, P=0.6071, R=0.3820, F1=0.4690
2025-04-17 08:18:09,306 - INFO - [omi-1.txt] mode=mean_ratio, topk=1, threshold=3.5, P=0.5926, R=0.3596, F1=0.4476
2025-04-17 08:18:09,308 - INFO - [omi-1.txt] mode=mean_ratio, topk=1, threshold=4.0, P=0.5926, R=0.3596, F1=0.4476
2025-04-17 08:18:09,308 - INFO - [omi-1.txt] mode=mean_ratio, topk=1, threshold=4.5, P=0.6038, R=0.3596, F1=0.4507
2025-04-17 08:18:09,321 - INFO - [omi-1.txt] mode=mean_ratio, topk=1, threshold=5.0, P=0.6038, R=0.3596, F1=0.4507
2025-04-17 08:18:09,322 - INFO - [omi-1.txt] mode=mean_ratio, topk=1, threshold=5.5, P=0.6038, R=0.3596, F1=0.4507
2025-04-17 08:18:09,322 - INFO - [omi-1.txt] mode=mean_ratio, topk=1, threshold=6.0, P=0.5882, R=0.3371, F1=0.4286
2025-04-17 08:18:09,323 - INFO - [omi-1.txt] mode=mean_ratio, topk=1, threshold=6.5, P=0.5882, R=0.3371, F1=0.4286
2025-04-17 08:18:09,331 - INFO - [omi-1.txt] mode=mean_ratio, topk=1, threshold=7.0, P=0.5882, R=0.3371, F1=0.4286
2025-04-17 08:18:09,331 - INFO - [omi-1.txt] mode=mean_ratio, topk=2, threshold=0.0, P=0.7126, R=0.6966, F1=0.7045
2025-04-17 08:18:09,404 - INFO - [omi-1.txt] mode=mean_ratio, topk=2, threshold=0.5, P=0.7024, R=0.6629, F1=0.6821
2025-04-17 08:18:09,405 - INFO - [omi-1.txt] mode=mean_ratio, topk=2, threshold=1.0, P=0.7024, R=0.6629, F1=0.6821
2025-04-17 08:18:09,405 - INFO - [omi-1.txt] mode=mean_ratio, topk=2, threshold=1.5, P=0.6875, R=0.6180, F1=0.6509
2025-04-17 08:18:09,405 - INFO - [omi-1.txt] mode=mean_ratio, topk=2, threshold=2.0, P=0.6795, R=0.5955, F1=0.6347
2025-04-17 08:18:09,479 - INFO - [omi-1.txt] mode=mean_ratio, topk=2, threshold=2.5, P=0.6795, R=0.5955, F1=0.6347
2025-04-17 08:18:09,480 - INFO - [omi-1.txt] mode=mean_ratio, topk=2, threshold=3.0, P=0.6711, R=0.5730, F1=0.6182
2025-04-17 08:18:09,481 - INFO - [omi-1.txt] mode=mean_ratio, topk=2, threshold=3.5, P=0.6667, R=0.5618, F1=0.6098
2025-04-17 08:18:09,481 - INFO - [omi-1.txt] mode=mean_ratio, topk=2, threshold=4.0, P=0.6712, R=0.5506, F1=0.6049
2025-04-17 08:18:09,481 - INFO - [omi-1.txt] mode=mean_ratio, topk=2, threshold=4.5, P=0.6667, R=0.5393, F1=0.5963
2025-04-17 08:18:09,481 - INFO - [omi-1.txt] mode=mean_ratio, topk=2, threshold=5.0, P=0.6667, R=0.5393, F1=0.5963
2025-04-17 08:18:09,481 - INFO - [omi-1.txt] mode=mean_ratio, topk=2, threshold=5.5, P=0.6667, R=0.5393, F1=0.5963
2025-04-17 08:18:09,540 - INFO - [omi-1.txt] mode=mean_ratio, topk=2, threshold=6.0, P=0.6765, R=0.5169, F1=0.5860
2025-04-17 08:18:09,540 - INFO - [omi-1.txt] mode=mean_ratio, topk=2, threshold=6.5, P=0.6765, R=0.5169, F1=0.5860
2025-04-17 08:18:09,540 - INFO - [omi-1.txt] mode=mean_ratio, topk=2, threshold=7.0, P=0.6765, R=0.5169, F1=0.5860
2025-04-17 08:18:09,540 - INFO - [omi-1.txt] mode=mean_ratio, topk=3, threshold=0.0, P=0.7396, R=0.7978, F1=0.7676
2025-04-17 08:18:09,558 - INFO - [omi-1.txt] mode=mean_ratio, topk=3, threshold=0.5, P=0.7340, R=0.7753, F1=0.7541
2025-04-17 08:18:09,592 - INFO - [omi-1.txt] mode=mean_ratio, topk=3, threshold=1.0, P=0.7340, R=0.7753, F1=0.7541
2025-04-17 08:18:09,598 - INFO - [omi-1.txt] mode=mean_ratio, topk=3, threshold=1.5, P=0.7253, R=0.7416, F1=0.7333
2025-04-17 08:18:09,598 - INFO - [omi-1.txt] mode=mean_ratio, topk=3, threshold=2.0, P=0.7222, R=0.7303, F1=0.7263
2025-04-17 08:18:09,599 - INFO - [omi-1.txt] mode=mean_ratio, topk=3, threshold=2.5, P=0.7222, R=0.7303, F1=0.7263
2025-04-17 08:18:10,171 - INFO - [omi-1.txt] mode=mean_ratio, topk=3, threshold=3.0, P=0.7191, R=0.7191, F1=0.7191
2025-04-17 08:18:10,171 - INFO - [omi-1.txt] mode=mean_ratio, topk=3, threshold=3.5, P=0.7191, R=0.7191, F1=0.7191
2025-04-17 08:18:10,274 - INFO - [omi-1.txt] mode=mean_ratio, topk=3, threshold=4.0, P=0.7191, R=0.7191, F1=0.7191
2025-04-17 08:18:10,274 - INFO - [omi-1.txt] mode=mean_ratio, topk=3, threshold=4.5, P=0.7159, R=0.7079, F1=0.7119
