2025-05-07 12:06:35,048 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='all', score_modes=['robust_zscore'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/omi/neighbor_all', visual_dir='./visual/omi/neighbor_all', num_workers=36, gif_duration=500)
2025-05-07 12:06:35,048 - INFO - 当前评分模式: ['robust_zscore']
2025-05-07 12:06:35,048 - INFO - 
==================================================
2025-05-07 12:06:35,048 - INFO - 开始执行网格搜索...
2025-05-07 12:06:35,050 - INFO - [omi-12] Starting grid search...
2025-05-07 12:06:37,682 - INFO - [omi-12.txt] mode=robust_zscore, all=None, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-05-07 12:06:37,855 - INFO - [omi-12.txt] mode=robust_zscore, all=None, threshold=5.5, P=0.6066, R=0.9250, F1=0.7327
2025-05-07 12:06:37,887 - INFO - [omi-12.txt] mode=robust_zscore, all=None, threshold=6.0, P=0.6066, R=0.9250, F1=0.7327
2025-05-07 12:06:37,887 - INFO - [omi-12.txt] mode=robust_zscore, all=None, threshold=6.5, P=0.6066, R=0.9250, F1=0.7327
2025-05-07 12:06:37,887 - INFO - [omi-12.txt] mode=robust_zscore, all=None, threshold=7.0, P=0.6066, R=0.9250, F1=0.7327
2025-05-07 12:06:37,931 - INFO - [omi-1] Starting grid search...
2025-05-07 12:06:41,406 - INFO - [omi-1.txt] mode=robust_zscore, all=None, threshold=0.0, P=0.7395, R=0.9888, F1=0.8462
2025-05-07 12:06:41,407 - INFO - [omi-1.txt] mode=robust_zscore, all=None, threshold=0.5, P=0.7395, R=0.9888, F1=0.8462
2025-05-07 12:06:41,408 - INFO - [omi-1.txt] mode=robust_zscore, all=None, threshold=1.0, P=0.7395, R=0.9888, F1=0.8462
2025-05-07 12:06:41,408 - INFO - [omi-1.txt] mode=robust_zscore, all=None, threshold=1.5, P=0.7395, R=0.9888, F1=0.8462
2025-05-07 12:06:41,410 - INFO - [omi-1.txt] mode=robust_zscore, all=None, threshold=2.0, P=0.7395, R=0.9888, F1=0.8462
2025-05-07 12:06:41,539 - INFO - [omi-1.txt] mode=robust_zscore, all=None, threshold=2.5, P=0.7395, R=0.9888, F1=0.8462
2025-05-07 12:06:41,540 - INFO - [omi-1.txt] mode=robust_zscore, all=None, threshold=3.0, P=0.7395, R=0.9888, F1=0.8462
2025-05-07 12:06:41,540 - INFO - [omi-1.txt] mode=robust_zscore, all=None, threshold=3.5, P=0.7395, R=0.9888, F1=0.8462
2025-05-07 12:06:41,540 - INFO - [omi-1.txt] mode=robust_zscore, all=None, threshold=4.0, P=0.7395, R=0.9888, F1=0.8462
2025-05-07 12:06:41,540 - INFO - [omi-1.txt] mode=robust_zscore, all=None, threshold=4.5, P=0.7350, R=0.9663, F1=0.8350
2025-05-07 12:06:41,540 - INFO - [omi-1.txt] mode=robust_zscore, all=None, threshold=5.0, P=0.7350, R=0.9663, F1=0.8350
2025-05-07 12:06:41,540 - INFO - [omi-1.txt] mode=robust_zscore, all=None, threshold=5.5, P=0.7350, R=0.9663, F1=0.8350
2025-05-07 12:06:41,540 - INFO - [omi-1.txt] mode=robust_zscore, all=None, threshold=6.0, P=0.7350, R=0.9663, F1=0.8350
2025-05-07 12:06:41,540 - INFO - [omi-1.txt] mode=robust_zscore, all=None, threshold=6.5, P=0.7350, R=0.9663, F1=0.8350
2025-05-07 12:06:41,541 - INFO - [omi-1.txt] mode=robust_zscore, all=None, threshold=7.0, P=0.7350, R=0.9663, F1=0.8350
2025-05-07 12:06:41,590 - INFO - [omi-5] Starting grid search...
2025-05-07 12:06:45,269 - INFO - [omi-5.txt] mode=robust_zscore, all=None, threshold=0.0, P=0.4757, R=1.0000, F1=0.6447
2025-05-07 12:06:45,270 - INFO - [omi-5.txt] mode=robust_zscore, all=None, threshold=0.5, P=0.4757, R=1.0000, F1=0.6447
2025-05-07 12:06:45,270 - INFO - [omi-5.txt] mode=robust_zscore, all=None, threshold=1.0, P=0.4757, R=1.0000, F1=0.6447
2025-05-07 12:06:45,389 - INFO - [omi-5.txt] mode=robust_zscore, all=None, threshold=1.5, P=0.4757, R=1.0000, F1=0.6447
2025-05-07 12:06:45,390 - INFO - [omi-5.txt] mode=robust_zscore, all=None, threshold=2.0, P=0.4757, R=1.0000, F1=0.6447
2025-05-07 12:06:45,390 - INFO - [omi-5.txt] mode=robust_zscore, all=None, threshold=2.5, P=0.4757, R=1.0000, F1=0.6447
2025-05-07 12:06:45,390 - INFO - [omi-5.txt] mode=robust_zscore, all=None, threshold=3.0, P=0.4706, R=0.9796, F1=0.6358
2025-05-07 12:06:45,391 - INFO - [omi-5.txt] mode=robust_zscore, all=None, threshold=3.5, P=0.4706, R=0.9796, F1=0.6358
2025-05-07 12:06:45,391 - INFO - [omi-5.txt] mode=robust_zscore, all=None, threshold=4.0, P=0.4706, R=0.9796, F1=0.6358
2025-05-07 12:06:45,391 - INFO - [omi-5.txt] mode=robust_zscore, all=None, threshold=4.5, P=0.4706, R=0.9796, F1=0.6358
2025-05-07 12:06:45,391 - INFO - [omi-5.txt] mode=robust_zscore, all=None, threshold=5.0, P=0.4706, R=0.9796, F1=0.6358
2025-05-07 12:06:45,391 - INFO - [omi-5.txt] mode=robust_zscore, all=None, threshold=5.5, P=0.4706, R=0.9796, F1=0.6358
2025-05-07 12:06:45,391 - INFO - [omi-5.txt] mode=robust_zscore, all=None, threshold=6.0, P=0.4706, R=0.9796, F1=0.6358
2025-05-07 12:06:45,391 - INFO - [omi-5.txt] mode=robust_zscore, all=None, threshold=6.5, P=0.4653, R=0.9592, F1=0.6267
2025-05-07 12:06:45,391 - INFO - [omi-5.txt] mode=robust_zscore, all=None, threshold=7.0, P=0.4700, R=0.9592, F1=0.6309
2025-05-07 12:06:45,446 - INFO - [omi-6] Starting grid search...
2025-05-07 12:06:48,972 - INFO - [omi-6.txt] mode=robust_zscore, all=None, threshold=0.0, P=0.2606, R=0.9773, F1=0.4115
2025-05-07 12:06:48,973 - INFO - [omi-6.txt] mode=robust_zscore, all=None, threshold=0.5, P=0.2606, R=0.9773, F1=0.4115
2025-05-07 12:06:49,025 - INFO - [omi-6.txt] mode=robust_zscore, all=None, threshold=1.0, P=0.2606, R=0.9773, F1=0.4115
2025-05-07 12:06:49,026 - INFO - [omi-6.txt] mode=robust_zscore, all=None, threshold=1.5, P=0.2606, R=0.9773, F1=0.4115
2025-05-07 12:06:49,026 - INFO - [omi-6.txt] mode=robust_zscore, all=None, threshold=2.0, P=0.2606, R=0.9773, F1=0.4115
2025-05-07 12:06:49,026 - INFO - [omi-6.txt] mode=robust_zscore, all=None, threshold=2.5, P=0.2606, R=0.9773, F1=0.4115
2025-05-07 12:06:49,026 - INFO - [omi-6.txt] mode=robust_zscore, all=None, threshold=3.0, P=0.2606, R=0.9773, F1=0.4115
2025-05-07 12:06:49,026 - INFO - [omi-6.txt] mode=robust_zscore, all=None, threshold=3.5, P=0.2606, R=0.9773, F1=0.4115
2025-05-07 12:06:49,026 - INFO - [omi-6.txt] mode=robust_zscore, all=None, threshold=4.0, P=0.2606, R=0.9773, F1=0.4115
2025-05-07 12:06:49,026 - INFO - [omi-6.txt] mode=robust_zscore, all=None, threshold=4.5, P=0.2638, R=0.9773, F1=0.4155
2025-05-07 12:06:49,027 - INFO - [omi-6.txt] mode=robust_zscore, all=None, threshold=5.0, P=0.2638, R=0.9773, F1=0.4155
2025-05-07 12:06:49,085 - INFO - [omi-6.txt] mode=robust_zscore, all=None, threshold=5.5, P=0.2638, R=0.9773, F1=0.4155
2025-05-07 12:06:49,086 - INFO - [omi-6.txt] mode=robust_zscore, all=None, threshold=6.0, P=0.2638, R=0.9773, F1=0.4155
2025-05-07 12:06:49,086 - INFO - [omi-6.txt] mode=robust_zscore, all=None, threshold=6.5, P=0.2638, R=0.9773, F1=0.4155
2025-05-07 12:06:49,086 - INFO - [omi-6.txt] mode=robust_zscore, all=None, threshold=7.0, P=0.2638, R=0.9773, F1=0.4155
2025-05-07 12:06:49,133 - INFO - [omi-7] Starting grid search...
2025-05-07 12:06:52,345 - INFO - [omi-7.txt] mode=robust_zscore, all=None, threshold=0.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 12:06:52,387 - INFO - [omi-7.txt] mode=robust_zscore, all=None, threshold=0.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 12:06:52,636 - INFO - [omi-7.txt] mode=robust_zscore, all=None, threshold=1.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 12:06:52,637 - INFO - [omi-7.txt] mode=robust_zscore, all=None, threshold=1.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 12:06:52,637 - INFO - [omi-7.txt] mode=robust_zscore, all=None, threshold=2.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 12:06:52,637 - INFO - [omi-7.txt] mode=robust_zscore, all=None, threshold=2.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 12:06:52,637 - INFO - [omi-7.txt] mode=robust_zscore, all=None, threshold=3.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 12:06:52,637 - INFO - [omi-7.txt] mode=robust_zscore, all=None, threshold=3.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 12:06:52,637 - INFO - [omi-7.txt] mode=robust_zscore, all=None, threshold=4.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 12:06:52,637 - INFO - [omi-7.txt] mode=robust_zscore, all=None, threshold=4.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 12:06:52,637 - INFO - [omi-7.txt] mode=robust_zscore, all=None, threshold=5.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 12:06:52,637 - INFO - [omi-7.txt] mode=robust_zscore, all=None, threshold=5.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 12:06:52,637 - INFO - [omi-7.txt] mode=robust_zscore, all=None, threshold=6.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 12:06:52,637 - INFO - [omi-7.txt] mode=robust_zscore, all=None, threshold=6.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 12:06:52,637 - INFO - [omi-7.txt] mode=robust_zscore, all=None, threshold=7.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 12:06:52,685 - INFO - [omi-9] Starting grid search...
2025-05-07 12:06:55,886 - INFO - [omi-9.txt] mode=robust_zscore, all=None, threshold=0.0, P=0.4962, R=0.9155, F1=0.6436
2025-05-07 12:06:56,203 - INFO - [omi-9.txt] mode=robust_zscore, all=None, threshold=0.5, P=0.4962, R=0.9155, F1=0.6436
2025-05-07 12:06:56,204 - INFO - [omi-9.txt] mode=robust_zscore, all=None, threshold=1.0, P=0.4962, R=0.9155, F1=0.6436
2025-05-07 12:06:56,204 - INFO - [omi-9.txt] mode=robust_zscore, all=None, threshold=1.5, P=0.4962, R=0.9155, F1=0.6436
2025-05-07 12:06:56,204 - INFO - [omi-9.txt] mode=robust_zscore, all=None, threshold=2.0, P=0.4962, R=0.9155, F1=0.6436
2025-05-07 12:06:56,204 - INFO - [omi-9.txt] mode=robust_zscore, all=None, threshold=2.5, P=0.4962, R=0.9155, F1=0.6436
2025-05-07 12:06:56,204 - INFO - [omi-9.txt] mode=robust_zscore, all=None, threshold=3.0, P=0.4962, R=0.9155, F1=0.6436
2025-05-07 12:06:56,204 - INFO - [omi-9.txt] mode=robust_zscore, all=None, threshold=3.5, P=0.4962, R=0.9155, F1=0.6436
2025-05-07 12:06:56,205 - INFO - [omi-9.txt] mode=robust_zscore, all=None, threshold=4.0, P=0.4962, R=0.9155, F1=0.6436
2025-05-07 12:06:56,205 - INFO - [omi-9.txt] mode=robust_zscore, all=None, threshold=4.5, P=0.4962, R=0.9155, F1=0.6436
2025-05-07 12:06:56,205 - INFO - [omi-9.txt] mode=robust_zscore, all=None, threshold=5.0, P=0.4962, R=0.9155, F1=0.6436
2025-05-07 12:06:56,205 - INFO - [omi-9.txt] mode=robust_zscore, all=None, threshold=5.5, P=0.4962, R=0.9155, F1=0.6436
2025-05-07 12:06:56,205 - INFO - [omi-9.txt] mode=robust_zscore, all=None, threshold=6.0, P=0.4962, R=0.9155, F1=0.6436
2025-05-07 12:06:56,205 - INFO - [omi-9.txt] mode=robust_zscore, all=None, threshold=6.5, P=0.4962, R=0.9155, F1=0.6436
2025-05-07 12:06:56,205 - INFO - [omi-9.txt] mode=robust_zscore, all=None, threshold=7.0, P=0.4962, R=0.9155, F1=0.6436
2025-05-07 12:06:56,249 - INFO - [omi-8] Starting grid search...
2025-05-07 12:06:59,555 - INFO - [omi-8.txt] mode=robust_zscore, all=None, threshold=0.0, P=0.3580, R=0.9355, F1=0.5179
2025-05-07 12:06:59,703 - INFO - [omi-8.txt] mode=robust_zscore, all=None, threshold=0.5, P=0.3580, R=0.9355, F1=0.5179
2025-05-07 12:06:59,704 - INFO - [omi-8.txt] mode=robust_zscore, all=None, threshold=1.0, P=0.3580, R=0.9355, F1=0.5179
2025-05-07 12:06:59,704 - INFO - [omi-8.txt] mode=robust_zscore, all=None, threshold=1.5, P=0.3580, R=0.9355, F1=0.5179
2025-05-07 12:06:59,704 - INFO - [omi-8.txt] mode=robust_zscore, all=None, threshold=2.0, P=0.3580, R=0.9355, F1=0.5179
2025-05-07 12:06:59,704 - INFO - [omi-8.txt] mode=robust_zscore, all=None, threshold=2.5, P=0.3580, R=0.9355, F1=0.5179
2025-05-07 12:06:59,704 - INFO - [omi-8.txt] mode=robust_zscore, all=None, threshold=3.0, P=0.3580, R=0.9355, F1=0.5179
2025-05-07 12:06:59,705 - INFO - [omi-8.txt] mode=robust_zscore, all=None, threshold=3.5, P=0.3580, R=0.9355, F1=0.5179
2025-05-07 12:06:59,705 - INFO - [omi-8.txt] mode=robust_zscore, all=None, threshold=4.0, P=0.3580, R=0.9355, F1=0.5179
2025-05-07 12:06:59,705 - INFO - [omi-8.txt] mode=robust_zscore, all=None, threshold=4.5, P=0.3580, R=0.9355, F1=0.5179
2025-05-07 12:06:59,705 - INFO - [omi-8.txt] mode=robust_zscore, all=None, threshold=5.0, P=0.3580, R=0.9355, F1=0.5179
2025-05-07 12:06:59,705 - INFO - [omi-8.txt] mode=robust_zscore, all=None, threshold=5.5, P=0.3580, R=0.9355, F1=0.5179
2025-05-07 12:06:59,705 - INFO - [omi-8.txt] mode=robust_zscore, all=None, threshold=6.0, P=0.3580, R=0.9355, F1=0.5179
2025-05-07 12:06:59,705 - INFO - [omi-8.txt] mode=robust_zscore, all=None, threshold=6.5, P=0.3580, R=0.9355, F1=0.5179
2025-05-07 12:06:59,705 - INFO - [omi-8.txt] mode=robust_zscore, all=None, threshold=7.0, P=0.3580, R=0.9355, F1=0.5179
2025-05-07 12:06:59,752 - INFO - [omi-2] Starting grid search...
2025-05-07 12:07:03,058 - INFO - [omi-2.txt] mode=robust_zscore, all=None, threshold=0.0, P=0.4559, R=1.0000, F1=0.6263
2025-05-07 12:07:03,060 - INFO - [omi-2.txt] mode=robust_zscore, all=None, threshold=0.5, P=0.4559, R=1.0000, F1=0.6263
2025-05-07 12:07:03,072 - INFO - [omi-2.txt] mode=robust_zscore, all=None, threshold=1.0, P=0.4559, R=1.0000, F1=0.6263
2025-05-07 12:07:03,087 - INFO - [omi-2.txt] mode=robust_zscore, all=None, threshold=1.5, P=0.4559, R=1.0000, F1=0.6263
2025-05-07 12:07:03,088 - INFO - [omi-2.txt] mode=robust_zscore, all=None, threshold=2.0, P=0.4559, R=1.0000, F1=0.6263
2025-05-07 12:07:03,217 - INFO - [omi-2.txt] mode=robust_zscore, all=None, threshold=2.5, P=0.4559, R=1.0000, F1=0.6263
2025-05-07 12:07:03,218 - INFO - [omi-2.txt] mode=robust_zscore, all=None, threshold=3.0, P=0.4559, R=1.0000, F1=0.6263
2025-05-07 12:07:03,218 - INFO - [omi-2.txt] mode=robust_zscore, all=None, threshold=3.5, P=0.4559, R=1.0000, F1=0.6263
2025-05-07 12:07:03,218 - INFO - [omi-2.txt] mode=robust_zscore, all=None, threshold=4.0, P=0.4559, R=1.0000, F1=0.6263
2025-05-07 12:07:03,218 - INFO - [omi-2.txt] mode=robust_zscore, all=None, threshold=4.5, P=0.4559, R=1.0000, F1=0.6263
2025-05-07 12:07:03,218 - INFO - [omi-2.txt] mode=robust_zscore, all=None, threshold=5.0, P=0.4559, R=1.0000, F1=0.6263
2025-05-07 12:07:03,218 - INFO - [omi-2.txt] mode=robust_zscore, all=None, threshold=5.5, P=0.4559, R=1.0000, F1=0.6263
2025-05-07 12:07:03,218 - INFO - [omi-2.txt] mode=robust_zscore, all=None, threshold=6.0, P=0.4559, R=1.0000, F1=0.6263
2025-05-07 12:07:03,218 - INFO - [omi-2.txt] mode=robust_zscore, all=None, threshold=6.5, P=0.4559, R=1.0000, F1=0.6263
2025-05-07 12:07:03,218 - INFO - [omi-2.txt] mode=robust_zscore, all=None, threshold=7.0, P=0.4559, R=1.0000, F1=0.6263
2025-05-07 12:07:03,269 - INFO - [omi-11] Starting grid search...
2025-05-07 12:07:06,805 - INFO - [omi-11.txt] mode=robust_zscore, all=None, threshold=0.0, P=0.3434, R=0.9828, F1=0.5089
2025-05-07 12:07:06,806 - INFO - [omi-11.txt] mode=robust_zscore, all=None, threshold=0.5, P=0.3434, R=0.9828, F1=0.5089
2025-05-07 12:07:06,861 - INFO - [omi-11.txt] mode=robust_zscore, all=None, threshold=1.0, P=0.3434, R=0.9828, F1=0.5089
2025-05-07 12:07:06,862 - INFO - [omi-11.txt] mode=robust_zscore, all=None, threshold=1.5, P=0.3434, R=0.9828, F1=0.5089
2025-05-07 12:07:06,862 - INFO - [omi-11.txt] mode=robust_zscore, all=None, threshold=2.0, P=0.3434, R=0.9828, F1=0.5089
2025-05-07 12:07:06,862 - INFO - [omi-11.txt] mode=robust_zscore, all=None, threshold=2.5, P=0.3434, R=0.9828, F1=0.5089
2025-05-07 12:07:06,862 - INFO - [omi-11.txt] mode=robust_zscore, all=None, threshold=3.0, P=0.3434, R=0.9828, F1=0.5089
2025-05-07 12:07:06,862 - INFO - [omi-11.txt] mode=robust_zscore, all=None, threshold=3.5, P=0.3434, R=0.9828, F1=0.5089
2025-05-07 12:07:07,037 - INFO - [omi-11.txt] mode=robust_zscore, all=None, threshold=4.0, P=0.3434, R=0.9828, F1=0.5089
2025-05-07 12:07:07,038 - INFO - [omi-11.txt] mode=robust_zscore, all=None, threshold=4.5, P=0.3434, R=0.9828, F1=0.5089
2025-05-07 12:07:07,038 - INFO - [omi-11.txt] mode=robust_zscore, all=None, threshold=5.0, P=0.3434, R=0.9828, F1=0.5089
2025-05-07 12:07:07,038 - INFO - [omi-11.txt] mode=robust_zscore, all=None, threshold=5.5, P=0.3434, R=0.9828, F1=0.5089
2025-05-07 12:07:07,038 - INFO - [omi-11.txt] mode=robust_zscore, all=None, threshold=6.0, P=0.3434, R=0.9828, F1=0.5089
2025-05-07 12:07:07,038 - INFO - [omi-11.txt] mode=robust_zscore, all=None, threshold=6.5, P=0.3434, R=0.9828, F1=0.5089
2025-05-07 12:07:07,039 - INFO - [omi-11.txt] mode=robust_zscore, all=None, threshold=7.0, P=0.3434, R=0.9828, F1=0.5089
2025-05-07 12:07:07,094 - INFO - [omi-10] Starting grid search...
2025-05-07 12:07:10,704 - INFO - [omi-10.txt] mode=robust_zscore, all=None, threshold=0.0, P=0.4688, R=0.9836, F1=0.6349
2025-05-07 12:07:10,706 - INFO - [omi-10.txt] mode=robust_zscore, all=None, threshold=0.5, P=0.4688, R=0.9836, F1=0.6349
2025-05-07 12:07:11,023 - INFO - [omi-10.txt] mode=robust_zscore, all=None, threshold=1.0, P=0.4688, R=0.9836, F1=0.6349
2025-05-07 12:07:11,023 - INFO - [omi-10.txt] mode=robust_zscore, all=None, threshold=1.5, P=0.4688, R=0.9836, F1=0.6349
2025-05-07 12:07:11,024 - INFO - [omi-10.txt] mode=robust_zscore, all=None, threshold=2.0, P=0.4688, R=0.9836, F1=0.6349
2025-05-07 12:07:11,024 - INFO - [omi-10.txt] mode=robust_zscore, all=None, threshold=2.5, P=0.4688, R=0.9836, F1=0.6349
2025-05-07 12:07:11,024 - INFO - [omi-10.txt] mode=robust_zscore, all=None, threshold=3.0, P=0.4688, R=0.9836, F1=0.6349
2025-05-07 12:07:11,024 - INFO - [omi-10.txt] mode=robust_zscore, all=None, threshold=3.5, P=0.4688, R=0.9836, F1=0.6349
2025-05-07 12:07:11,024 - INFO - [omi-10.txt] mode=robust_zscore, all=None, threshold=4.0, P=0.4688, R=0.9836, F1=0.6349
2025-05-07 12:07:11,024 - INFO - [omi-10.txt] mode=robust_zscore, all=None, threshold=4.5, P=0.4724, R=0.9836, F1=0.6383
2025-05-07 12:07:11,024 - INFO - [omi-10.txt] mode=robust_zscore, all=None, threshold=5.0, P=0.4800, R=0.9836, F1=0.6452
2025-05-07 12:07:11,024 - INFO - [omi-10.txt] mode=robust_zscore, all=None, threshold=5.5, P=0.4800, R=0.9836, F1=0.6452
2025-05-07 12:07:11,024 - INFO - [omi-10.txt] mode=robust_zscore, all=None, threshold=6.0, P=0.4839, R=0.9836, F1=0.6486
2025-05-07 12:07:11,025 - INFO - [omi-10.txt] mode=robust_zscore, all=None, threshold=6.5, P=0.4839, R=0.9836, F1=0.6486
2025-05-07 12:07:11,025 - INFO - [omi-10.txt] mode=robust_zscore, all=None, threshold=7.0, P=0.4836, R=0.9672, F1=0.6448
2025-05-07 12:07:11,072 - INFO - [omi-4] Starting grid search...
2025-05-07 12:07:14,457 - INFO - [omi-4.txt] mode=robust_zscore, all=None, threshold=0.0, P=0.8250, R=0.9851, F1=0.8980
2025-05-07 12:07:14,487 - INFO - [omi-4.txt] mode=robust_zscore, all=None, threshold=0.5, P=0.8250, R=0.9851, F1=0.8980
2025-05-07 12:07:14,487 - INFO - [omi-4.txt] mode=robust_zscore, all=None, threshold=1.0, P=0.8250, R=0.9851, F1=0.8980
2025-05-07 12:07:14,788 - INFO - [omi-4.txt] mode=robust_zscore, all=None, threshold=1.5, P=0.8250, R=0.9851, F1=0.8980
2025-05-07 12:07:14,789 - INFO - [omi-4.txt] mode=robust_zscore, all=None, threshold=2.0, P=0.8250, R=0.9851, F1=0.8980
2025-05-07 12:07:14,789 - INFO - [omi-4.txt] mode=robust_zscore, all=None, threshold=2.5, P=0.8250, R=0.9851, F1=0.8980
2025-05-07 12:07:14,789 - INFO - [omi-4.txt] mode=robust_zscore, all=None, threshold=3.0, P=0.8250, R=0.9851, F1=0.8980
2025-05-07 12:07:14,789 - INFO - [omi-4.txt] mode=robust_zscore, all=None, threshold=3.5, P=0.8250, R=0.9851, F1=0.8980
2025-05-07 12:07:14,789 - INFO - [omi-4.txt] mode=robust_zscore, all=None, threshold=4.0, P=0.8462, R=0.9851, F1=0.9103
2025-05-07 12:07:14,790 - INFO - [omi-4.txt] mode=robust_zscore, all=None, threshold=4.5, P=0.8462, R=0.9851, F1=0.9103
2025-05-07 12:07:14,790 - INFO - [omi-4.txt] mode=robust_zscore, all=None, threshold=5.0, P=0.8462, R=0.9851, F1=0.9103
2025-05-07 12:07:14,790 - INFO - [omi-4.txt] mode=robust_zscore, all=None, threshold=5.5, P=0.8442, R=0.9701, F1=0.9028
2025-05-07 12:07:14,790 - INFO - [omi-4.txt] mode=robust_zscore, all=None, threshold=6.0, P=0.8442, R=0.9701, F1=0.9028
2025-05-07 12:07:14,790 - INFO - [omi-4.txt] mode=robust_zscore, all=None, threshold=6.5, P=0.8442, R=0.9701, F1=0.9028
2025-05-07 12:07:14,790 - INFO - [omi-4.txt] mode=robust_zscore, all=None, threshold=7.0, P=0.8442, R=0.9701, F1=0.9028
2025-05-07 12:07:14,837 - INFO - [omi-3] Starting grid search...
2025-05-07 12:07:18,224 - INFO - [omi-3.txt] mode=robust_zscore, all=None, threshold=0.0, P=0.8025, R=0.8333, F1=0.8176
2025-05-07 12:07:18,228 - INFO - [omi-3.txt] mode=robust_zscore, all=None, threshold=0.5, P=0.8025, R=0.8333, F1=0.8176
2025-05-07 12:07:18,516 - INFO - [omi-3.txt] mode=robust_zscore, all=None, threshold=1.0, P=0.8025, R=0.8333, F1=0.8176
2025-05-07 12:07:18,517 - INFO - [omi-3.txt] mode=robust_zscore, all=None, threshold=1.5, P=0.8025, R=0.8333, F1=0.8176
2025-05-07 12:07:18,517 - INFO - [omi-3.txt] mode=robust_zscore, all=None, threshold=2.0, P=0.8025, R=0.8333, F1=0.8176
2025-05-07 12:07:18,517 - INFO - [omi-3.txt] mode=robust_zscore, all=None, threshold=2.5, P=0.8025, R=0.8333, F1=0.8176
2025-05-07 12:07:18,517 - INFO - [omi-3.txt] mode=robust_zscore, all=None, threshold=3.0, P=0.8025, R=0.8333, F1=0.8176
2025-05-07 12:07:18,517 - INFO - [omi-3.txt] mode=robust_zscore, all=None, threshold=3.5, P=0.8025, R=0.8333, F1=0.8176
