2025-04-15 22:05:56,306 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. , 6.5, 7. ]), topk_range=range(1, 10), score_modes=['deviation'], use_topk=True, data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/use_topkTrue', visual_dir='./visual/use_topkTrue', num_workers=4, gif_duration=500)
2025-04-15 22:05:56,306 - INFO - pearson correlation 取绝对值
2025-04-15 22:05:56,306 - INFO - 当前评分模式: ['deviation']
2025-04-15 22:05:56,306 - INFO - 
==================================================
2025-04-15 22:05:56,306 - INFO - 开始执行网格搜索...
2025-04-15 22:05:56,309 - INFO - [omi-1] Starting grid search...
2025-04-15 22:05:59,366 - INFO - [omi-1.txt] mode=deviation, top_k=1, threshold=1.0, use_topk=True, P=0.7456, R=0.9551, F1=0.8374
2025-04-15 22:06:03,484 - INFO - [omi-1.txt] mode=deviation, top_k=1, threshold=6.5, use_topk=True, P=0.7551, R=0.8315, F1=0.7914
2025-04-15 22:06:05,731 - INFO - [omi-1.txt] mode=deviation, top_k=1, threshold=7.0, use_topk=True, P=0.7629, R=0.8315, F1=0.7957
2025-04-15 22:06:05,731 - INFO - [omi-1.txt] mode=deviation, top_k=2, threshold=1.0, use_topk=True, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 22:06:05,732 - INFO - [omi-1.txt] mode=deviation, top_k=2, threshold=1.5, use_topk=True, P=0.7458, R=0.9888, F1=0.8502
2025-04-15 22:06:05,873 - INFO - [omi-1.txt] mode=deviation, top_k=2, threshold=2.0, use_topk=True, P=0.7458, R=0.9888, F1=0.8502
2025-04-15 22:06:08,511 - INFO - [omi-1.txt] mode=deviation, top_k=2, threshold=2.5, use_topk=True, P=0.7458, R=0.9888, F1=0.8502
2025-04-15 22:06:08,768 - INFO - [omi-1.txt] mode=deviation, top_k=2, threshold=3.0, use_topk=True, P=0.7458, R=0.9888, F1=0.8502
2025-04-15 22:06:08,769 - INFO - [omi-1.txt] mode=deviation, top_k=2, threshold=3.5, use_topk=True, P=0.7458, R=0.9888, F1=0.8502
2025-04-15 22:06:08,770 - INFO - [omi-1.txt] mode=deviation, top_k=2, threshold=4.0, use_topk=True, P=0.7414, R=0.9663, F1=0.8390
2025-04-15 22:06:11,280 - INFO - [omi-1.txt] mode=deviation, top_k=2, threshold=4.5, use_topk=True, P=0.7345, R=0.9326, F1=0.8218
2025-04-15 22:06:11,513 - INFO - [omi-1.txt] mode=deviation, top_k=2, threshold=5.0, use_topk=True, P=0.7345, R=0.9326, F1=0.8218
2025-04-15 22:06:11,514 - INFO - [omi-1.txt] mode=deviation, top_k=2, threshold=5.5, use_topk=True, P=0.7321, R=0.9213, F1=0.8159
2025-04-15 22:06:11,514 - INFO - [omi-1.txt] mode=deviation, top_k=2, threshold=6.0, use_topk=True, P=0.7364, R=0.9101, F1=0.8141
2025-04-15 22:06:14,051 - INFO - [omi-1.txt] mode=deviation, top_k=2, threshold=6.5, use_topk=True, P=0.7431, R=0.9101, F1=0.8182
2025-04-15 22:06:14,215 - INFO - [omi-1.txt] mode=deviation, top_k=2, threshold=7.0, use_topk=True, P=0.7431, R=0.9101, F1=0.8182
2025-04-15 22:06:14,217 - INFO - [omi-1.txt] mode=deviation, top_k=3, threshold=1.0, use_topk=True, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 22:06:14,337 - INFO - [omi-1.txt] mode=deviation, top_k=3, threshold=1.5, use_topk=True, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 22:06:16,575 - INFO - [omi-1.txt] mode=deviation, top_k=3, threshold=2.0, use_topk=True, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 22:06:16,719 - INFO - [omi-1.txt] mode=deviation, top_k=3, threshold=2.5, use_topk=True, P=0.7479, R=1.0000, F1=0.8558
2025-04-15 22:06:17,184 - INFO - [omi-1.txt] mode=deviation, top_k=3, threshold=3.0, use_topk=True, P=0.7479, R=1.0000, F1=0.8558
2025-04-15 22:06:17,185 - INFO - [omi-1.txt] mode=deviation, top_k=3, threshold=3.5, use_topk=True, P=0.7458, R=0.9888, F1=0.8502
2025-04-15 22:06:19,348 - INFO - [omi-1.txt] mode=deviation, top_k=3, threshold=4.0, use_topk=True, P=0.7458, R=0.9888, F1=0.8502
2025-04-15 22:06:19,430 - INFO - [omi-1.txt] mode=deviation, top_k=3, threshold=4.5, use_topk=True, P=0.7436, R=0.9775, F1=0.8447
2025-04-15 22:06:19,850 - INFO - [omi-1.txt] mode=deviation, top_k=3, threshold=5.0, use_topk=True, P=0.7436, R=0.9775, F1=0.8447
2025-04-15 22:06:20,155 - INFO - [omi-1.txt] mode=deviation, top_k=3, threshold=5.5, use_topk=True, P=0.7414, R=0.9663, F1=0.8390
2025-04-15 22:06:22,113 - INFO - [omi-1.txt] mode=deviation, top_k=3, threshold=6.0, use_topk=True, P=0.7391, R=0.9551, F1=0.8333
2025-04-15 22:06:22,264 - INFO - [omi-1.txt] mode=deviation, top_k=3, threshold=6.5, use_topk=True, P=0.7391, R=0.9551, F1=0.8333
2025-04-15 22:06:22,470 - INFO - [omi-1.txt] mode=deviation, top_k=3, threshold=7.0, use_topk=True, P=0.7368, R=0.9438, F1=0.8276
2025-04-15 22:06:22,984 - INFO - [omi-1.txt] mode=deviation, top_k=4, threshold=1.0, use_topk=True, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 22:06:24,873 - INFO - [omi-1.txt] mode=deviation, top_k=4, threshold=1.5, use_topk=True, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 22:06:25,039 - INFO - [omi-1.txt] mode=deviation, top_k=4, threshold=2.0, use_topk=True, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 22:06:25,079 - INFO - [omi-1.txt] mode=deviation, top_k=4, threshold=2.5, use_topk=True, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 22:06:25,805 - INFO - [omi-1.txt] mode=deviation, top_k=4, threshold=3.0, use_topk=True, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 22:06:27,544 - INFO - [omi-1.txt] mode=deviation, top_k=4, threshold=3.5, use_topk=True, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 22:06:27,755 - INFO - [omi-1.txt] mode=deviation, top_k=4, threshold=4.0, use_topk=True, P=0.7479, R=1.0000, F1=0.8558
2025-04-15 22:06:27,774 - INFO - [omi-1.txt] mode=deviation, top_k=4, threshold=4.5, use_topk=True, P=0.7479, R=1.0000, F1=0.8558
2025-04-15 22:06:28,825 - INFO - [omi-1.txt] mode=deviation, top_k=4, threshold=5.0, use_topk=True, P=0.7458, R=0.9888, F1=0.8502
2025-04-15 22:06:30,214 - INFO - [omi-1.txt] mode=deviation, top_k=4, threshold=5.5, use_topk=True, P=0.7458, R=0.9888, F1=0.8502
2025-04-15 22:06:30,460 - INFO - [omi-1.txt] mode=deviation, top_k=4, threshold=6.0, use_topk=True, P=0.7458, R=0.9888, F1=0.8502
2025-04-15 22:06:30,461 - INFO - [omi-1.txt] mode=deviation, top_k=4, threshold=6.5, use_topk=True, P=0.7436, R=0.9775, F1=0.8447
2025-04-15 22:06:31,517 - INFO - [omi-1.txt] mode=deviation, top_k=4, threshold=7.0, use_topk=True, P=0.7436, R=0.9775, F1=0.8447
2025-04-15 22:06:33,027 - INFO - [omi-1.txt] mode=deviation, top_k=5, threshold=1.0, use_topk=True, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 22:06:33,291 - INFO - [omi-1.txt] mode=deviation, top_k=5, threshold=1.5, use_topk=True, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 22:06:33,292 - INFO - [omi-1.txt] mode=deviation, top_k=5, threshold=2.0, use_topk=True, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 22:06:34,316 - INFO - [omi-1.txt] mode=deviation, top_k=5, threshold=2.5, use_topk=True, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 22:06:35,986 - INFO - [omi-1.txt] mode=deviation, top_k=5, threshold=3.0, use_topk=True, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 22:06:35,986 - INFO - [omi-1.txt] mode=deviation, top_k=5, threshold=3.5, use_topk=True, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 22:06:35,987 - INFO - [omi-1.txt] mode=deviation, top_k=5, threshold=4.0, use_topk=True, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 22:06:37,189 - INFO - [omi-1.txt] mode=deviation, top_k=5, threshold=4.5, use_topk=True, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 22:06:38,851 - INFO - [omi-1.txt] mode=deviation, top_k=5, threshold=5.0, use_topk=True, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 22:06:38,852 - INFO - [omi-1.txt] mode=deviation, top_k=5, threshold=5.5, use_topk=True, P=0.7479, R=1.0000, F1=0.8558
2025-04-15 22:06:38,852 - INFO - [omi-1.txt] mode=deviation, top_k=5, threshold=6.0, use_topk=True, P=0.7479, R=1.0000, F1=0.8558
2025-04-15 22:06:39,975 - INFO - [omi-1.txt] mode=deviation, top_k=5, threshold=6.5, use_topk=True, P=0.7479, R=1.0000, F1=0.8558
2025-04-15 22:06:41,581 - INFO - [omi-1.txt] mode=deviation, top_k=5, threshold=7.0, use_topk=True, P=0.7479, R=1.0000, F1=0.8558
2025-04-15 22:06:41,682 - INFO - [omi-1.txt] mode=deviation, top_k=6, threshold=1.0, use_topk=True, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 22:06:41,699 - INFO - [omi-1.txt] mode=deviation, top_k=6, threshold=1.5, use_topk=True, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 22:06:42,957 - INFO - [omi-1.txt] mode=deviation, top_k=6, threshold=2.0, use_topk=True, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 22:06:44,325 - INFO - [omi-1.txt] mode=deviation, top_k=6, threshold=2.5, use_topk=True, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 22:06:44,326 - INFO - [omi-1.txt] mode=deviation, top_k=6, threshold=3.0, use_topk=True, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 22:06:44,468 - INFO - [omi-1.txt] mode=deviation, top_k=6, threshold=3.5, use_topk=True, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 22:06:45,889 - INFO - [omi-1.txt] mode=deviation, top_k=6, threshold=4.0, use_topk=True, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 22:06:46,948 - INFO - [omi-1.txt] mode=deviation, top_k=6, threshold=4.5, use_topk=True, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 22:06:46,995 - INFO - [omi-1.txt] mode=deviation, top_k=6, threshold=5.0, use_topk=True, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 22:06:47,311 - INFO - [omi-1.txt] mode=deviation, top_k=6, threshold=5.5, use_topk=True, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 22:06:48,982 - INFO - [omi-1.txt] mode=deviation, top_k=6, threshold=6.0, use_topk=True, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 22:06:49,874 - INFO - [omi-1.txt] mode=deviation, top_k=6, threshold=6.5, use_topk=True, P=0.7479, R=1.0000, F1=0.8558
2025-04-15 22:06:49,875 - INFO - [omi-1.txt] mode=deviation, top_k=6, threshold=7.0, use_topk=True, P=0.7479, R=1.0000, F1=0.8558
2025-04-15 22:06:50,268 - INFO - [omi-1.txt] mode=deviation, top_k=7, threshold=1.0, use_topk=True, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 22:06:51,859 - INFO - [omi-1.txt] mode=deviation, top_k=7, threshold=1.5, use_topk=True, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 22:06:52,709 - INFO - [omi-1.txt] mode=deviation, top_k=7, threshold=2.0, use_topk=True, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 22:06:52,709 - INFO - [omi-1.txt] mode=deviation, top_k=7, threshold=2.5, use_topk=True, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 22:06:53,030 - INFO - [omi-1.txt] mode=deviation, top_k=7, threshold=3.0, use_topk=True, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 22:06:54,748 - INFO - [omi-1.txt] mode=deviation, top_k=7, threshold=3.5, use_topk=True, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 22:06:55,593 - INFO - [omi-1.txt] mode=deviation, top_k=7, threshold=4.0, use_topk=True, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 22:06:55,624 - INFO - [omi-1.txt] mode=deviation, top_k=7, threshold=4.5, use_topk=True, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 22:06:55,724 - INFO - [omi-1.txt] mode=deviation, top_k=7, threshold=5.0, use_topk=True, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 22:06:57,739 - INFO - [omi-1.txt] mode=deviation, top_k=7, threshold=5.5, use_topk=True, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 22:06:58,255 - INFO - [omi-1.txt] mode=deviation, top_k=7, threshold=6.0, use_topk=True, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 22:06:58,780 - INFO - [omi-1.txt] mode=deviation, top_k=7, threshold=6.5, use_topk=True, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 22:06:58,806 - INFO - [omi-1.txt] mode=deviation, top_k=7, threshold=7.0, use_topk=True, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 22:07:00,324 - INFO - [omi-1.txt] mode=deviation, top_k=8, threshold=1.0, use_topk=True, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 22:07:01,041 - INFO - [omi-1.txt] mode=deviation, top_k=8, threshold=1.5, use_topk=True, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 22:07:01,946 - INFO - [omi-1.txt] mode=deviation, top_k=8, threshold=2.0, use_topk=True, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 22:07:01,948 - INFO - [omi-1.txt] mode=deviation, top_k=8, threshold=2.5, use_topk=True, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 22:07:03,266 - INFO - [omi-1.txt] mode=deviation, top_k=8, threshold=3.0, use_topk=True, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 22:07:03,958 - INFO - [omi-1.txt] mode=deviation, top_k=8, threshold=3.5, use_topk=True, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 22:07:04,602 - INFO - [omi-1.txt] mode=deviation, top_k=8, threshold=4.0, use_topk=True, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 22:07:04,924 - INFO - [omi-1.txt] mode=deviation, top_k=8, threshold=4.5, use_topk=True, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 22:07:06,220 - INFO - [omi-1.txt] mode=deviation, top_k=8, threshold=5.0, use_topk=True, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 22:07:06,691 - INFO - [omi-1.txt] mode=deviation, top_k=8, threshold=5.5, use_topk=True, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 22:07:07,456 - INFO - [omi-1.txt] mode=deviation, top_k=8, threshold=6.0, use_topk=True, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 22:07:07,647 - INFO - [omi-1.txt] mode=deviation, top_k=8, threshold=6.5, use_topk=True, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 22:07:09,127 - INFO - [omi-1.txt] mode=deviation, top_k=8, threshold=7.0, use_topk=True, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 22:07:09,494 - INFO - [omi-1.txt] mode=deviation, top_k=9, threshold=1.0, use_topk=True, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 22:07:10,314 - INFO - [omi-1.txt] mode=deviation, top_k=9, threshold=1.5, use_topk=True, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 22:07:10,468 - INFO - [omi-1.txt] mode=deviation, top_k=9, threshold=2.0, use_topk=True, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 22:07:12,196 - INFO - [omi-1.txt] mode=deviation, top_k=9, threshold=2.5, use_topk=True, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 22:07:12,199 - INFO - [omi-1.txt] mode=deviation, top_k=9, threshold=3.0, use_topk=True, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 22:07:13,190 - INFO - [omi-1.txt] mode=deviation, top_k=9, threshold=3.5, use_topk=True, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 22:07:13,191 - INFO - [omi-1.txt] mode=deviation, top_k=9, threshold=4.0, use_topk=True, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 22:07:14,933 - INFO - [omi-1.txt] mode=deviation, top_k=9, threshold=4.5, use_topk=True, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 22:07:15,205 - INFO - [omi-1.txt] mode=deviation, top_k=9, threshold=5.0, use_topk=True, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 22:07:16,188 - INFO - [omi-1.txt] mode=deviation, top_k=9, threshold=5.5, use_topk=True, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 22:07:16,188 - INFO - [omi-1.txt] mode=deviation, top_k=9, threshold=6.0, use_topk=True, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 22:07:17,950 - INFO - [omi-1.txt] mode=deviation, top_k=9, threshold=6.5, use_topk=True, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 22:07:18,029 - INFO - [omi-1.txt] mode=deviation, top_k=9, threshold=7.0, use_topk=True, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 22:07:18,044 - INFO - [omi-10] Starting grid search...
2025-04-15 22:07:21,266 - INFO - [omi-10.txt] mode=deviation, top_k=1, threshold=1.0, use_topk=True, P=0.4545, R=0.9836, F1=0.6218
2025-04-15 22:07:21,270 - INFO - [omi-10.txt] mode=deviation, top_k=1, threshold=1.5, use_topk=True, P=0.4580, R=0.9836, F1=0.6250
2025-04-15 22:07:21,270 - INFO - [omi-10.txt] mode=deviation, top_k=1, threshold=2.0, use_topk=True, P=0.4615, R=0.9836, F1=0.6283
2025-04-15 22:07:21,295 - INFO - [omi-10.txt] mode=deviation, top_k=1, threshold=2.5, use_topk=True, P=0.4646, R=0.9672, F1=0.6277
2025-04-15 22:07:23,309 - INFO - [omi-10.txt] mode=deviation, top_k=1, threshold=3.0, use_topk=True, P=0.4720, R=0.9672, F1=0.6344
2025-04-15 22:07:23,310 - INFO - [omi-10.txt] mode=deviation, top_k=1, threshold=3.5, use_topk=True, P=0.4720, R=0.9672, F1=0.6344
2025-04-15 22:07:23,338 - INFO - [omi-10.txt] mode=deviation, top_k=1, threshold=4.0, use_topk=True, P=0.4758, R=0.9672, F1=0.6378
2025-04-15 22:07:23,362 - INFO - [omi-10.txt] mode=deviation, top_k=1, threshold=4.5, use_topk=True, P=0.4758, R=0.9672, F1=0.6378
2025-04-15 22:07:25,397 - INFO - [omi-10.txt] mode=deviation, top_k=1, threshold=5.0, use_topk=True, P=0.4876, R=0.9672, F1=0.6484
2025-04-15 22:07:25,398 - INFO - [omi-10.txt] mode=deviation, top_k=1, threshold=5.5, use_topk=True, P=0.4876, R=0.9672, F1=0.6484
2025-04-15 22:07:25,403 - INFO - [omi-10.txt] mode=deviation, top_k=1, threshold=6.0, use_topk=True, P=0.4917, R=0.9672, F1=0.6519
2025-04-15 22:07:25,424 - INFO - [omi-10.txt] mode=deviation, top_k=1, threshold=6.5, use_topk=True, P=0.4958, R=0.9672, F1=0.6556
2025-04-15 22:07:27,971 - INFO - [omi-10.txt] mode=deviation, top_k=1, threshold=7.0, use_topk=True, P=0.4958, R=0.9672, F1=0.6556
2025-04-15 22:07:28,023 - INFO - [omi-10.txt] mode=deviation, top_k=2, threshold=1.0, use_topk=True, P=0.4444, R=0.9836, F1=0.6122
2025-04-15 22:07:28,024 - INFO - [omi-10.txt] mode=deviation, top_k=2, threshold=1.5, use_topk=True, P=0.4511, R=0.9836, F1=0.6186
2025-04-15 22:07:28,031 - INFO - [omi-10.txt] mode=deviation, top_k=2, threshold=2.0, use_topk=True, P=0.4511, R=0.9836, F1=0.6186
2025-04-15 22:07:30,695 - INFO - [omi-10.txt] mode=deviation, top_k=2, threshold=2.5, use_topk=True, P=0.4545, R=0.9836, F1=0.6218
2025-04-15 22:07:31,031 - INFO - [omi-10.txt] mode=deviation, top_k=2, threshold=3.0, use_topk=True, P=0.4545, R=0.9836, F1=0.6218
2025-04-15 22:07:31,032 - INFO - [omi-10.txt] mode=deviation, top_k=2, threshold=3.5, use_topk=True, P=0.4545, R=0.9836, F1=0.6218
2025-04-15 22:07:31,032 - INFO - [omi-10.txt] mode=deviation, top_k=2, threshold=4.0, use_topk=True, P=0.4609, R=0.9672, F1=0.6243
2025-04-15 22:07:33,517 - INFO - [omi-10.txt] mode=deviation, top_k=2, threshold=4.5, use_topk=True, P=0.4683, R=0.9672, F1=0.6310
2025-04-15 22:07:33,626 - INFO - [omi-10.txt] mode=deviation, top_k=2, threshold=5.0, use_topk=True, P=0.4720, R=0.9672, F1=0.6344
2025-04-15 22:07:33,688 - INFO - [omi-10.txt] mode=deviation, top_k=2, threshold=5.5, use_topk=True, P=0.4797, R=0.9672, F1=0.6413
2025-04-15 22:07:33,887 - INFO - [omi-10.txt] mode=deviation, top_k=2, threshold=6.0, use_topk=True, P=0.4836, R=0.9672, F1=0.6448
2025-04-15 22:07:36,454 - INFO - [omi-10.txt] mode=deviation, top_k=2, threshold=6.5, use_topk=True, P=0.4876, R=0.9672, F1=0.6484
2025-04-15 22:07:36,455 - INFO - [omi-10.txt] mode=deviation, top_k=2, threshold=7.0, use_topk=True, P=0.4876, R=0.9672, F1=0.6484
2025-04-15 22:07:36,546 - INFO - [omi-10.txt] mode=deviation, top_k=3, threshold=1.0, use_topk=True, P=0.4444, R=0.9836, F1=0.6122
2025-04-15 22:07:36,608 - INFO - [omi-10.txt] mode=deviation, top_k=3, threshold=1.5, use_topk=True, P=0.4444, R=0.9836, F1=0.6122
2025-04-15 22:07:39,515 - INFO - [omi-10.txt] mode=deviation, top_k=3, threshold=2.0, use_topk=True, P=0.4478, R=0.9836, F1=0.6154
2025-04-15 22:07:39,516 - INFO - [omi-10.txt] mode=deviation, top_k=3, threshold=2.5, use_topk=True, P=0.4478, R=0.9836, F1=0.6154
2025-04-15 22:07:39,516 - INFO - [omi-10.txt] mode=deviation, top_k=3, threshold=3.0, use_topk=True, P=0.4511, R=0.9836, F1=0.6186
2025-04-15 22:07:39,516 - INFO - [omi-10.txt] mode=deviation, top_k=3, threshold=3.5, use_topk=True, P=0.4545, R=0.9836, F1=0.6218
2025-04-15 22:07:42,207 - INFO - [omi-10.txt] mode=deviation, top_k=3, threshold=4.0, use_topk=True, P=0.4545, R=0.9836, F1=0.6218
2025-04-15 22:07:42,527 - INFO - [omi-10.txt] mode=deviation, top_k=3, threshold=4.5, use_topk=True, P=0.4580, R=0.9836, F1=0.6250
2025-04-15 22:07:42,528 - INFO - [omi-10.txt] mode=deviation, top_k=3, threshold=5.0, use_topk=True, P=0.4609, R=0.9672, F1=0.6243
2025-04-15 22:07:42,528 - INFO - [omi-10.txt] mode=deviation, top_k=3, threshold=5.5, use_topk=True, P=0.4646, R=0.9672, F1=0.6277
2025-04-15 22:07:45,302 - INFO - [omi-10.txt] mode=deviation, top_k=3, threshold=6.0, use_topk=True, P=0.4646, R=0.9672, F1=0.6277
2025-04-15 22:07:45,302 - INFO - [omi-10.txt] mode=deviation, top_k=3, threshold=6.5, use_topk=True, P=0.4646, R=0.9672, F1=0.6277
2025-04-15 22:07:45,367 - INFO - [omi-10.txt] mode=deviation, top_k=3, threshold=7.0, use_topk=True, P=0.4646, R=0.9672, F1=0.6277
2025-04-15 22:07:45,367 - INFO - [omi-10.txt] mode=deviation, top_k=4, threshold=1.0, use_topk=True, P=0.4444, R=0.9836, F1=0.6122
2025-04-15 22:07:47,696 - INFO - [omi-10.txt] mode=deviation, top_k=4, threshold=1.5, use_topk=True, P=0.4444, R=0.9836, F1=0.6122
2025-04-15 22:07:48,073 - INFO - [omi-10.txt] mode=deviation, top_k=4, threshold=2.0, use_topk=True, P=0.4444, R=0.9836, F1=0.6122
2025-04-15 22:07:48,398 - INFO - [omi-10.txt] mode=deviation, top_k=4, threshold=2.5, use_topk=True, P=0.4444, R=0.9836, F1=0.6122
2025-04-15 22:07:48,399 - INFO - [omi-10.txt] mode=deviation, top_k=4, threshold=3.0, use_topk=True, P=0.4478, R=0.9836, F1=0.6154
2025-04-15 22:07:50,524 - INFO - [omi-10.txt] mode=deviation, top_k=4, threshold=3.5, use_topk=True, P=0.4511, R=0.9836, F1=0.6186
2025-04-15 22:07:50,919 - INFO - [omi-10.txt] mode=deviation, top_k=4, threshold=4.0, use_topk=True, P=0.4511, R=0.9836, F1=0.6186
2025-04-15 22:07:51,130 - INFO - [omi-10.txt] mode=deviation, top_k=4, threshold=4.5, use_topk=True, P=0.4545, R=0.9836, F1=0.6218
2025-04-15 22:07:51,131 - INFO - [omi-10.txt] mode=deviation, top_k=4, threshold=5.0, use_topk=True, P=0.4545, R=0.9836, F1=0.6218
