2025-04-15 21:49:57,862 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. , 6.5, 7. ]), topk_range=range(1, 10), score_modes=['strict_deviation'], use_topk=True, data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/use_topkTrue', visual_dir='./visual/use_topkTrue', num_workers=4, gif_duration=500)
2025-04-15 21:49:57,862 - INFO - pearson correlation 取绝对值
2025-04-15 21:49:57,863 - INFO - 当前评分模式: ['strict_deviation']
2025-04-15 21:49:57,863 - INFO - 
==================================================
2025-04-15 21:49:57,863 - INFO - 开始执行网格搜索...
2025-04-15 21:49:57,869 - INFO - [omi-1] Starting grid search...
2025-04-15 21:50:01,065 - INFO - [omi-1.txt] mode=strict_deviation, top_k=1, threshold=1.0, use_topk=True, P=0.6818, R=0.6742, F1=0.6780
2025-04-15 21:50:05,499 - INFO - [omi-1.txt] mode=strict_deviation, top_k=1, threshold=6.5, use_topk=True, P=0.6984, R=0.4944, F1=0.5789
2025-04-15 21:50:07,354 - INFO - [omi-1.txt] mode=strict_deviation, top_k=1, threshold=7.0, use_topk=True, P=0.6935, R=0.4831, F1=0.5695
2025-04-15 21:50:07,446 - INFO - [omi-1.txt] mode=strict_deviation, top_k=2, threshold=1.0, use_topk=True, P=0.7238, R=0.8539, F1=0.7835
2025-04-15 21:50:07,474 - INFO - [omi-1.txt] mode=strict_deviation, top_k=2, threshold=1.5, use_topk=True, P=0.7238, R=0.8539, F1=0.7835
2025-04-15 21:50:07,527 - INFO - [omi-1.txt] mode=strict_deviation, top_k=2, threshold=2.0, use_topk=True, P=0.7238, R=0.8539, F1=0.7835
2025-04-15 21:50:09,421 - INFO - [omi-1.txt] mode=strict_deviation, top_k=2, threshold=2.5, use_topk=True, P=0.7129, R=0.8090, F1=0.7579
2025-04-15 21:50:09,551 - INFO - [omi-1.txt] mode=strict_deviation, top_k=2, threshold=3.0, use_topk=True, P=0.7071, R=0.7865, F1=0.7447
2025-04-15 21:50:09,554 - INFO - [omi-1.txt] mode=strict_deviation, top_k=2, threshold=3.5, use_topk=True, P=0.7010, R=0.7640, F1=0.7312
2025-04-15 21:50:09,566 - INFO - [omi-1.txt] mode=strict_deviation, top_k=2, threshold=4.0, use_topk=True, P=0.6957, R=0.7191, F1=0.7072
2025-04-15 21:50:11,658 - INFO - [omi-1.txt] mode=strict_deviation, top_k=2, threshold=4.5, use_topk=True, P=0.6923, R=0.7079, F1=0.7000
2025-04-15 21:50:11,660 - INFO - [omi-1.txt] mode=strict_deviation, top_k=2, threshold=5.0, use_topk=True, P=0.6889, R=0.6966, F1=0.6927
2025-04-15 21:50:11,778 - INFO - [omi-1.txt] mode=strict_deviation, top_k=2, threshold=5.5, use_topk=True, P=0.6854, R=0.6854, F1=0.6854
2025-04-15 21:50:11,781 - INFO - [omi-1.txt] mode=strict_deviation, top_k=2, threshold=6.0, use_topk=True, P=0.6977, R=0.6742, F1=0.6857
2025-04-15 21:50:13,709 - INFO - [omi-1.txt] mode=strict_deviation, top_k=2, threshold=6.5, use_topk=True, P=0.6941, R=0.6629, F1=0.6782
2025-04-15 21:50:13,896 - INFO - [omi-1.txt] mode=strict_deviation, top_k=2, threshold=7.0, use_topk=True, P=0.7160, R=0.6517, F1=0.6824
2025-04-15 21:50:13,896 - INFO - [omi-1.txt] mode=strict_deviation, top_k=3, threshold=1.0, use_topk=True, P=0.7500, R=0.9775, F1=0.8488
2025-04-15 21:50:13,897 - INFO - [omi-1.txt] mode=strict_deviation, top_k=3, threshold=1.5, use_topk=True, P=0.7478, R=0.9663, F1=0.8431
2025-04-15 21:50:15,956 - INFO - [omi-1.txt] mode=strict_deviation, top_k=3, threshold=2.0, use_topk=True, P=0.7478, R=0.9663, F1=0.8431
2025-04-15 21:50:16,235 - INFO - [omi-1.txt] mode=strict_deviation, top_k=3, threshold=2.5, use_topk=True, P=0.7456, R=0.9551, F1=0.8374
2025-04-15 21:50:16,308 - INFO - [omi-1.txt] mode=strict_deviation, top_k=3, threshold=3.0, use_topk=True, P=0.7434, R=0.9438, F1=0.8317
2025-04-15 21:50:16,375 - INFO - [omi-1.txt] mode=strict_deviation, top_k=3, threshold=3.5, use_topk=True, P=0.7434, R=0.9438, F1=0.8317
2025-04-15 21:50:18,894 - INFO - [omi-1.txt] mode=strict_deviation, top_k=3, threshold=4.0, use_topk=True, P=0.7387, R=0.9213, F1=0.8200
2025-04-15 21:50:19,057 - INFO - [omi-1.txt] mode=strict_deviation, top_k=3, threshold=4.5, use_topk=True, P=0.7364, R=0.9101, F1=0.8141
2025-04-15 21:50:19,138 - INFO - [omi-1.txt] mode=strict_deviation, top_k=3, threshold=5.0, use_topk=True, P=0.7339, R=0.8989, F1=0.8081
2025-04-15 21:50:19,230 - INFO - [omi-1.txt] mode=strict_deviation, top_k=3, threshold=5.5, use_topk=True, P=0.7238, R=0.8539, F1=0.7835
2025-04-15 21:50:21,634 - INFO - [omi-1.txt] mode=strict_deviation, top_k=3, threshold=6.0, use_topk=True, P=0.7238, R=0.8539, F1=0.7835
2025-04-15 21:50:21,893 - INFO - [omi-1.txt] mode=strict_deviation, top_k=3, threshold=6.5, use_topk=True, P=0.7212, R=0.8427, F1=0.7772
2025-04-15 21:50:22,128 - INFO - [omi-1.txt] mode=strict_deviation, top_k=3, threshold=7.0, use_topk=True, P=0.7184, R=0.8315, F1=0.7708
2025-04-15 21:50:22,129 - INFO - [omi-1.txt] mode=strict_deviation, top_k=4, threshold=1.0, use_topk=True, P=0.7542, R=1.0000, F1=0.8599
2025-04-15 21:50:24,663 - INFO - [omi-1.txt] mode=strict_deviation, top_k=4, threshold=1.5, use_topk=True, P=0.7521, R=0.9888, F1=0.8544
2025-04-15 21:50:24,666 - INFO - [omi-1.txt] mode=strict_deviation, top_k=4, threshold=2.0, use_topk=True, P=0.7521, R=0.9888, F1=0.8544
2025-04-15 21:50:24,894 - INFO - [omi-1.txt] mode=strict_deviation, top_k=4, threshold=2.5, use_topk=True, P=0.7521, R=0.9888, F1=0.8544
2025-04-15 21:50:24,980 - INFO - [omi-1.txt] mode=strict_deviation, top_k=4, threshold=3.0, use_topk=True, P=0.7521, R=0.9888, F1=0.8544
2025-04-15 21:50:27,288 - INFO - [omi-1.txt] mode=strict_deviation, top_k=4, threshold=3.5, use_topk=True, P=0.7521, R=0.9888, F1=0.8544
2025-04-15 21:50:27,425 - INFO - [omi-1.txt] mode=strict_deviation, top_k=4, threshold=4.0, use_topk=True, P=0.7478, R=0.9663, F1=0.8431
2025-04-15 21:50:27,787 - INFO - [omi-1.txt] mode=strict_deviation, top_k=4, threshold=4.5, use_topk=True, P=0.7456, R=0.9551, F1=0.8374
2025-04-15 21:50:27,881 - INFO - [omi-1.txt] mode=strict_deviation, top_k=4, threshold=5.0, use_topk=True, P=0.7434, R=0.9438, F1=0.8317
2025-04-15 21:50:30,097 - INFO - [omi-1.txt] mode=strict_deviation, top_k=4, threshold=5.5, use_topk=True, P=0.7387, R=0.9213, F1=0.8200
2025-04-15 21:50:30,185 - INFO - [omi-1.txt] mode=strict_deviation, top_k=4, threshold=6.0, use_topk=True, P=0.7387, R=0.9213, F1=0.8200
2025-04-15 21:50:30,535 - INFO - [omi-1.txt] mode=strict_deviation, top_k=4, threshold=6.5, use_topk=True, P=0.7364, R=0.9101, F1=0.8141
2025-04-15 21:50:30,797 - INFO - [omi-1.txt] mode=strict_deviation, top_k=4, threshold=7.0, use_topk=True, P=0.7315, R=0.8876, F1=0.8020
2025-04-15 21:50:32,762 - INFO - [omi-1.txt] mode=strict_deviation, top_k=5, threshold=1.0, use_topk=True, P=0.7542, R=1.0000, F1=0.8599
2025-04-15 21:50:33,017 - INFO - [omi-1.txt] mode=strict_deviation, top_k=5, threshold=1.5, use_topk=True, P=0.7542, R=1.0000, F1=0.8599
2025-04-15 21:50:33,322 - INFO - [omi-1.txt] mode=strict_deviation, top_k=5, threshold=2.0, use_topk=True, P=0.7542, R=1.0000, F1=0.8599
2025-04-15 21:50:33,767 - INFO - [omi-1.txt] mode=strict_deviation, top_k=5, threshold=2.5, use_topk=True, P=0.7542, R=1.0000, F1=0.8599
2025-04-15 21:50:35,521 - INFO - [omi-1.txt] mode=strict_deviation, top_k=5, threshold=3.0, use_topk=True, P=0.7542, R=1.0000, F1=0.8599
2025-04-15 21:50:36,001 - INFO - [omi-1.txt] mode=strict_deviation, top_k=5, threshold=3.5, use_topk=True, P=0.7542, R=1.0000, F1=0.8599
2025-04-15 21:50:36,075 - INFO - [omi-1.txt] mode=strict_deviation, top_k=5, threshold=4.0, use_topk=True, P=0.7521, R=0.9888, F1=0.8544
2025-04-15 21:50:36,672 - INFO - [omi-1.txt] mode=strict_deviation, top_k=5, threshold=4.5, use_topk=True, P=0.7500, R=0.9775, F1=0.8488
2025-04-15 21:50:38,356 - INFO - [omi-1.txt] mode=strict_deviation, top_k=5, threshold=5.0, use_topk=True, P=0.7500, R=0.9775, F1=0.8488
2025-04-15 21:50:38,826 - INFO - [omi-1.txt] mode=strict_deviation, top_k=5, threshold=5.5, use_topk=True, P=0.7478, R=0.9663, F1=0.8431
2025-04-15 21:50:38,881 - INFO - [omi-1.txt] mode=strict_deviation, top_k=5, threshold=6.0, use_topk=True, P=0.7478, R=0.9663, F1=0.8431
2025-04-15 21:50:39,506 - INFO - [omi-1.txt] mode=strict_deviation, top_k=5, threshold=6.5, use_topk=True, P=0.7456, R=0.9551, F1=0.8374
2025-04-15 21:50:41,064 - INFO - [omi-1.txt] mode=strict_deviation, top_k=5, threshold=7.0, use_topk=True, P=0.7456, R=0.9551, F1=0.8374
2025-04-15 21:50:41,677 - INFO - [omi-1.txt] mode=strict_deviation, top_k=6, threshold=1.0, use_topk=True, P=0.7542, R=1.0000, F1=0.8599
2025-04-15 21:50:41,719 - INFO - [omi-1.txt] mode=strict_deviation, top_k=6, threshold=1.5, use_topk=True, P=0.7542, R=1.0000, F1=0.8599
2025-04-15 21:50:42,428 - INFO - [omi-1.txt] mode=strict_deviation, top_k=6, threshold=2.0, use_topk=True, P=0.7542, R=1.0000, F1=0.8599
2025-04-15 21:50:44,011 - INFO - [omi-1.txt] mode=strict_deviation, top_k=6, threshold=2.5, use_topk=True, P=0.7542, R=1.0000, F1=0.8599
2025-04-15 21:50:44,682 - INFO - [omi-1.txt] mode=strict_deviation, top_k=6, threshold=3.0, use_topk=True, P=0.7542, R=1.0000, F1=0.8599
2025-04-15 21:50:44,684 - INFO - [omi-1.txt] mode=strict_deviation, top_k=6, threshold=3.5, use_topk=True, P=0.7542, R=1.0000, F1=0.8599
2025-04-15 21:50:45,285 - INFO - [omi-1.txt] mode=strict_deviation, top_k=6, threshold=4.0, use_topk=True, P=0.7521, R=0.9888, F1=0.8544
2025-04-15 21:50:46,928 - INFO - [omi-1.txt] mode=strict_deviation, top_k=6, threshold=4.5, use_topk=True, P=0.7521, R=0.9888, F1=0.8544
2025-04-15 21:50:47,446 - INFO - [omi-1.txt] mode=strict_deviation, top_k=6, threshold=5.0, use_topk=True, P=0.7521, R=0.9888, F1=0.8544
2025-04-15 21:50:47,725 - INFO - [omi-1.txt] mode=strict_deviation, top_k=6, threshold=5.5, use_topk=True, P=0.7521, R=0.9888, F1=0.8544
2025-04-15 21:50:48,177 - INFO - [omi-1.txt] mode=strict_deviation, top_k=6, threshold=6.0, use_topk=True, P=0.7521, R=0.9888, F1=0.8544
2025-04-15 21:50:49,927 - INFO - [omi-1.txt] mode=strict_deviation, top_k=6, threshold=6.5, use_topk=True, P=0.7500, R=0.9775, F1=0.8488
2025-04-15 21:50:50,156 - INFO - [omi-1.txt] mode=strict_deviation, top_k=6, threshold=7.0, use_topk=True, P=0.7500, R=0.9775, F1=0.8488
2025-04-15 21:50:50,535 - INFO - [omi-1.txt] mode=strict_deviation, top_k=7, threshold=1.0, use_topk=True, P=0.7542, R=1.0000, F1=0.8599
2025-04-15 21:50:50,608 - INFO - [omi-1.txt] mode=strict_deviation, top_k=7, threshold=1.5, use_topk=True, P=0.7542, R=1.0000, F1=0.8599
2025-04-15 21:50:52,145 - INFO - [omi-1.txt] mode=strict_deviation, top_k=7, threshold=2.0, use_topk=True, P=0.7542, R=1.0000, F1=0.8599
2025-04-15 21:50:52,357 - INFO - [omi-1.txt] mode=strict_deviation, top_k=7, threshold=2.5, use_topk=True, P=0.7542, R=1.0000, F1=0.8599
2025-04-15 21:50:52,796 - INFO - [omi-1.txt] mode=strict_deviation, top_k=7, threshold=3.0, use_topk=True, P=0.7542, R=1.0000, F1=0.8599
2025-04-15 21:50:52,828 - INFO - [omi-1.txt] mode=strict_deviation, top_k=7, threshold=3.5, use_topk=True, P=0.7542, R=1.0000, F1=0.8599
2025-04-15 21:50:54,293 - INFO - [omi-1.txt] mode=strict_deviation, top_k=7, threshold=4.0, use_topk=True, P=0.7521, R=0.9888, F1=0.8544
2025-04-15 21:50:54,578 - INFO - [omi-1.txt] mode=strict_deviation, top_k=7, threshold=4.5, use_topk=True, P=0.7521, R=0.9888, F1=0.8544
2025-04-15 21:50:54,937 - INFO - [omi-1.txt] mode=strict_deviation, top_k=7, threshold=5.0, use_topk=True, P=0.7521, R=0.9888, F1=0.8544
2025-04-15 21:50:54,998 - INFO - [omi-1.txt] mode=strict_deviation, top_k=7, threshold=5.5, use_topk=True, P=0.7521, R=0.9888, F1=0.8544
2025-04-15 21:50:56,525 - INFO - [omi-1.txt] mode=strict_deviation, top_k=7, threshold=6.0, use_topk=True, P=0.7521, R=0.9888, F1=0.8544
2025-04-15 21:50:56,867 - INFO - [omi-1.txt] mode=strict_deviation, top_k=7, threshold=6.5, use_topk=True, P=0.7500, R=0.9775, F1=0.8488
2025-04-15 21:50:57,159 - INFO - [omi-1.txt] mode=strict_deviation, top_k=7, threshold=7.0, use_topk=True, P=0.7500, R=0.9775, F1=0.8488
2025-04-15 21:50:57,227 - INFO - [omi-1.txt] mode=strict_deviation, top_k=8, threshold=1.0, use_topk=True, P=0.7542, R=1.0000, F1=0.8599
2025-04-15 21:50:58,739 - INFO - [omi-1.txt] mode=strict_deviation, top_k=8, threshold=1.5, use_topk=True, P=0.7542, R=1.0000, F1=0.8599
2025-04-15 21:50:59,054 - INFO - [omi-1.txt] mode=strict_deviation, top_k=8, threshold=2.0, use_topk=True, P=0.7542, R=1.0000, F1=0.8599
2025-04-15 21:50:59,327 - INFO - [omi-1.txt] mode=strict_deviation, top_k=8, threshold=2.5, use_topk=True, P=0.7542, R=1.0000, F1=0.8599
2025-04-15 21:50:59,392 - INFO - [omi-1.txt] mode=strict_deviation, top_k=8, threshold=3.0, use_topk=True, P=0.7542, R=1.0000, F1=0.8599
2025-04-15 21:51:00,817 - INFO - [omi-1.txt] mode=strict_deviation, top_k=8, threshold=3.5, use_topk=True, P=0.7542, R=1.0000, F1=0.8599
2025-04-15 21:51:01,263 - INFO - [omi-1.txt] mode=strict_deviation, top_k=8, threshold=4.0, use_topk=True, P=0.7521, R=0.9888, F1=0.8544
2025-04-15 21:51:01,414 - INFO - [omi-1.txt] mode=strict_deviation, top_k=8, threshold=4.5, use_topk=True, P=0.7521, R=0.9888, F1=0.8544
2025-04-15 21:51:01,492 - INFO - [omi-1.txt] mode=strict_deviation, top_k=8, threshold=5.0, use_topk=True, P=0.7521, R=0.9888, F1=0.8544
2025-04-15 21:51:02,940 - INFO - [omi-1.txt] mode=strict_deviation, top_k=8, threshold=5.5, use_topk=True, P=0.7521, R=0.9888, F1=0.8544
2025-04-15 21:51:03,405 - INFO - [omi-1.txt] mode=strict_deviation, top_k=8, threshold=6.0, use_topk=True, P=0.7521, R=0.9888, F1=0.8544
2025-04-15 21:51:03,577 - INFO - [omi-1.txt] mode=strict_deviation, top_k=8, threshold=6.5, use_topk=True, P=0.7521, R=0.9888, F1=0.8544
2025-04-15 21:51:03,617 - INFO - [omi-1.txt] mode=strict_deviation, top_k=8, threshold=7.0, use_topk=True, P=0.7521, R=0.9888, F1=0.8544
2025-04-15 21:51:05,046 - INFO - [omi-1.txt] mode=strict_deviation, top_k=9, threshold=1.0, use_topk=True, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 21:51:05,593 - INFO - [omi-1.txt] mode=strict_deviation, top_k=9, threshold=1.5, use_topk=True, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 21:51:05,715 - INFO - [omi-1.txt] mode=strict_deviation, top_k=9, threshold=2.0, use_topk=True, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 21:51:05,770 - INFO - [omi-1.txt] mode=strict_deviation, top_k=9, threshold=2.5, use_topk=True, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 21:51:07,301 - INFO - [omi-1.txt] mode=strict_deviation, top_k=9, threshold=3.0, use_topk=True, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 21:51:07,832 - INFO - [omi-1.txt] mode=strict_deviation, top_k=9, threshold=3.5, use_topk=True, P=0.7479, R=1.0000, F1=0.8558
2025-04-15 21:51:07,965 - INFO - [omi-1.txt] mode=strict_deviation, top_k=9, threshold=4.0, use_topk=True, P=0.7458, R=0.9888, F1=0.8502
2025-04-15 21:51:08,000 - INFO - [omi-1.txt] mode=strict_deviation, top_k=9, threshold=4.5, use_topk=True, P=0.7458, R=0.9888, F1=0.8502
2025-04-15 21:51:09,552 - INFO - [omi-1.txt] mode=strict_deviation, top_k=9, threshold=5.0, use_topk=True, P=0.7458, R=0.9888, F1=0.8502
2025-04-15 21:51:10,027 - INFO - [omi-1.txt] mode=strict_deviation, top_k=9, threshold=5.5, use_topk=True, P=0.7458, R=0.9888, F1=0.8502
2025-04-15 21:51:10,141 - INFO - [omi-1.txt] mode=strict_deviation, top_k=9, threshold=6.0, use_topk=True, P=0.7458, R=0.9888, F1=0.8502
2025-04-15 21:51:10,142 - INFO - [omi-1.txt] mode=strict_deviation, top_k=9, threshold=6.5, use_topk=True, P=0.7458, R=0.9888, F1=0.8502
2025-04-15 21:51:11,515 - INFO - [omi-1.txt] mode=strict_deviation, top_k=9, threshold=7.0, use_topk=True, P=0.7521, R=0.9888, F1=0.8544
2025-04-15 21:51:11,531 - INFO - [omi-10] Starting grid search...
2025-04-15 21:51:14,788 - INFO - [omi-10.txt] mode=strict_deviation, top_k=1, threshold=1.0, use_topk=True, P=0.4672, R=0.9344, F1=0.6230
2025-04-15 21:51:14,907 - INFO - [omi-10.txt] mode=strict_deviation, top_k=1, threshold=1.5, use_topk=True, P=0.4672, R=0.9344, F1=0.6230
2025-04-15 21:51:14,908 - INFO - [omi-10.txt] mode=strict_deviation, top_k=1, threshold=2.0, use_topk=True, P=0.4706, R=0.9180, F1=0.6222
2025-04-15 21:51:14,943 - INFO - [omi-10.txt] mode=strict_deviation, top_k=1, threshold=2.5, use_topk=True, P=0.4609, R=0.8689, F1=0.6023
2025-04-15 21:51:17,027 - INFO - [omi-10.txt] mode=strict_deviation, top_k=1, threshold=3.0, use_topk=True, P=0.4775, R=0.8689, F1=0.6163
2025-04-15 21:51:17,067 - INFO - [omi-10.txt] mode=strict_deviation, top_k=1, threshold=3.5, use_topk=True, P=0.4771, R=0.8525, F1=0.6118
2025-04-15 21:51:17,137 - INFO - [omi-10.txt] mode=strict_deviation, top_k=1, threshold=4.0, use_topk=True, P=0.4766, R=0.8361, F1=0.6071
2025-04-15 21:51:17,139 - INFO - [omi-10.txt] mode=strict_deviation, top_k=1, threshold=4.5, use_topk=True, P=0.4766, R=0.8361, F1=0.6071
2025-04-15 21:51:19,258 - INFO - [omi-10.txt] mode=strict_deviation, top_k=1, threshold=5.0, use_topk=True, P=0.4857, R=0.8361, F1=0.6145
2025-04-15 21:51:19,259 - INFO - [omi-10.txt] mode=strict_deviation, top_k=1, threshold=5.5, use_topk=True, P=0.4904, R=0.8361, F1=0.6182
2025-04-15 21:51:19,293 - INFO - [omi-10.txt] mode=strict_deviation, top_k=1, threshold=6.0, use_topk=True, P=0.4904, R=0.8361, F1=0.6182
2025-04-15 21:51:19,410 - INFO - [omi-10.txt] mode=strict_deviation, top_k=1, threshold=6.5, use_topk=True, P=0.4951, R=0.8361, F1=0.6220
2025-04-15 21:51:21,603 - INFO - [omi-10.txt] mode=strict_deviation, top_k=1, threshold=7.0, use_topk=True, P=0.4951, R=0.8361, F1=0.6220
2025-04-15 21:51:21,605 - INFO - [omi-10.txt] mode=strict_deviation, top_k=2, threshold=1.0, use_topk=True, P=0.4531, R=0.9508, F1=0.6138
2025-04-15 21:51:21,664 - INFO - [omi-10.txt] mode=strict_deviation, top_k=2, threshold=1.5, use_topk=True, P=0.4567, R=0.9508, F1=0.6170
2025-04-15 21:51:21,764 - INFO - [omi-10.txt] mode=strict_deviation, top_k=2, threshold=2.0, use_topk=True, P=0.4640, R=0.9508, F1=0.6237
2025-04-15 21:51:23,734 - INFO - [omi-10.txt] mode=strict_deviation, top_k=2, threshold=2.5, use_topk=True, P=0.4597, R=0.9344, F1=0.6162
2025-04-15 21:51:23,736 - INFO - [omi-10.txt] mode=strict_deviation, top_k=2, threshold=3.0, use_topk=True, P=0.4667, R=0.9180, F1=0.6188
2025-04-15 21:51:23,789 - INFO - [omi-10.txt] mode=strict_deviation, top_k=2, threshold=3.5, use_topk=True, P=0.4661, R=0.9016, F1=0.6145
2025-04-15 21:51:23,859 - INFO - [omi-10.txt] mode=strict_deviation, top_k=2, threshold=4.0, use_topk=True, P=0.4783, R=0.9016, F1=0.6250
2025-04-15 21:51:25,991 - INFO - [omi-10.txt] mode=strict_deviation, top_k=2, threshold=4.5, use_topk=True, P=0.4775, R=0.8689, F1=0.6163
2025-04-15 21:51:26,050 - INFO - [omi-10.txt] mode=strict_deviation, top_k=2, threshold=5.0, use_topk=True, P=0.4775, R=0.8689, F1=0.6163
2025-04-15 21:51:26,050 - INFO - [omi-10.txt] mode=strict_deviation, top_k=2, threshold=5.5, use_topk=True, P=0.4818, R=0.8689, F1=0.6199
2025-04-15 21:51:26,051 - INFO - [omi-10.txt] mode=strict_deviation, top_k=2, threshold=6.0, use_topk=True, P=0.4862, R=0.8689, F1=0.6235
2025-04-15 21:51:28,953 - INFO - [omi-10.txt] mode=strict_deviation, top_k=2, threshold=6.5, use_topk=True, P=0.4862, R=0.8689, F1=0.6235
2025-04-15 21:51:29,091 - INFO - [omi-10.txt] mode=strict_deviation, top_k=2, threshold=7.0, use_topk=True, P=0.4862, R=0.8689, F1=0.6235
2025-04-15 21:51:29,091 - INFO - [omi-10.txt] mode=strict_deviation, top_k=3, threshold=1.0, use_topk=True, P=0.4504, R=0.9672, F1=0.6146
2025-04-15 21:51:29,093 - INFO - [omi-10.txt] mode=strict_deviation, top_k=3, threshold=1.5, use_topk=True, P=0.4538, R=0.9672, F1=0.6178
2025-04-15 21:51:31,924 - INFO - [omi-10.txt] mode=strict_deviation, top_k=3, threshold=2.0, use_topk=True, P=0.4609, R=0.9672, F1=0.6243
2025-04-15 21:51:32,076 - INFO - [omi-10.txt] mode=strict_deviation, top_k=3, threshold=2.5, use_topk=True, P=0.4609, R=0.9672, F1=0.6243
2025-04-15 21:51:32,076 - INFO - [omi-10.txt] mode=strict_deviation, top_k=3, threshold=3.0, use_topk=True, P=0.4683, R=0.9672, F1=0.6310
2025-04-15 21:51:32,131 - INFO - [omi-10.txt] mode=strict_deviation, top_k=3, threshold=3.5, use_topk=True, P=0.4683, R=0.9672, F1=0.6310
2025-04-15 21:51:34,677 - INFO - [omi-10.txt] mode=strict_deviation, top_k=3, threshold=4.0, use_topk=True, P=0.4683, R=0.9672, F1=0.6310
2025-04-15 21:51:34,948 - INFO - [omi-10.txt] mode=strict_deviation, top_k=3, threshold=4.5, use_topk=True, P=0.4715, R=0.9508, F1=0.6304
2025-04-15 21:51:34,949 - INFO - [omi-10.txt] mode=strict_deviation, top_k=3, threshold=5.0, use_topk=True, P=0.4750, R=0.9344, F1=0.6298
2025-04-15 21:51:35,068 - INFO - [omi-10.txt] mode=strict_deviation, top_k=3, threshold=5.5, use_topk=True, P=0.4786, R=0.9180, F1=0.6292
2025-04-15 21:51:37,773 - INFO - [omi-10.txt] mode=strict_deviation, top_k=3, threshold=6.0, use_topk=True, P=0.4828, R=0.9180, F1=0.6328
2025-04-15 21:51:37,960 - INFO - [omi-10.txt] mode=strict_deviation, top_k=3, threshold=6.5, use_topk=True, P=0.4828, R=0.9180, F1=0.6328
2025-04-15 21:51:37,962 - INFO - [omi-10.txt] mode=strict_deviation, top_k=3, threshold=7.0, use_topk=True, P=0.4870, R=0.9180, F1=0.6364
2025-04-15 21:51:38,072 - INFO - [omi-10.txt] mode=strict_deviation, top_k=4, threshold=1.0, use_topk=True, P=0.4504, R=0.9672, F1=0.6146
2025-04-15 21:51:40,840 - INFO - [omi-10.txt] mode=strict_deviation, top_k=4, threshold=1.5, use_topk=True, P=0.4538, R=0.9672, F1=0.6178
2025-04-15 21:51:41,089 - INFO - [omi-10.txt] mode=strict_deviation, top_k=4, threshold=2.0, use_topk=True, P=0.4574, R=0.9672, F1=0.6211
